private_qid,question,cluster_id,train_lex_qid,train_lex_sim,train_lex_question,train_emb_qid,train_emb_sim,train_emb_question,public_lex_qid,public_lex_sim,public_lex_question,public_emb_qid,public_emb_sim,public_emb_question,hist_cal_a_lex_qid,hist_cal_a_lex_sim,hist_cal_a_lex_question,hist_cal_a_emb_qid,hist_cal_a_emb_sim,hist_cal_a_emb_question,hist_cal_b_lex_qid,hist_cal_b_lex_sim,hist_cal_b_lex_question,hist_cal_b_emb_qid,hist_cal_b_emb_sim,hist_cal_b_emb_question,hist_cal_c_lex_qid,hist_cal_c_lex_sim,hist_cal_c_lex_question,hist_cal_c_emb_qid,hist_cal_c_emb_sim,hist_cal_c_emb_question,hist_cal_d_lex_qid,hist_cal_d_lex_sim,hist_cal_d_lex_question,hist_cal_d_emb_qid,hist_cal_d_emb_sim,hist_cal_d_emb_question
81198,"Điều kiện, thủ tục thành lập; điều kiện hoạt động giáo dục; sáp nhập, chia tách, đình chỉ hoạt động, giải thể trường tiểu học và các cơ sở giáo dục khác ra sao?",9,115478,0.43690336,"Điều kiện, thủ tục để trung tâm ngoại ngữ hoạt động giáo dục",123496,0.58034086,Trường Mầm non trực thuộc trường đại học thì cơ quan nào có thẩm quyền cho phép thành lập?,93420,0.32534003,"Có những yêu cầu, điều kiện gì đối với việc thực hiện thủ tục chia, tách, sáp nhập trung tâm giáo dục nghề nghiệp trực thuộc bộ, cơ quan ngang bộ, cơ quan thuộc Chính phủ?",114370,0.53038734,"Vấn đề kiểm tra, đánh giá cơ sở giáo dục mầm non an toàn, phòng, chống tai nạn thương tích được thực hiện như thế nào?",88324,0.24998397,Hoạt động hỗ trợ giáo dục hòa nhập cho học sinh khuyết tật của Trung tâm được quy định như thế nào?,29040,0.30895036,Hình thức triển khai công tác hỗ trợ khởi nghiệp đối với cấp trung học cơ sở?,116056,0.17898327,Trình tự thực hiện chấm dứt sự tồn tại của công ty bị sáp nhập ra sao?,72030,0.29562041,"Hình thức triển khai công tác tư vấn nghề nghiệp, việc làm đối với cấp trung học cơ sở như thế nào?",89902,0.23203516,"Điều kiện, tiêu chuẩn hành nghề luật sư là gì?",16372,0.32741535,"Trình tự, cách thức thực hiện thành lập doanh nghiệp do Nhà nước nắm giữ 100% vốn điều lệ?",54520,0.31435978,"Điều kiện, trình tự cấp chứng chỉ hành nghề môi giới bất động sản ra sao?",143100,0.56723946,"Thành lập trung tâm hỗ trợ và phát triển giáo dục hòa nhập công lập, cho phép thành lập trung tâm hỗ trợ và phát triển giáo dục hòa nhập tư thục cần các điều kiện nào?"
129660,Công khai báo cáo tài chính của Cục Đăng kiểm Việt Nam được quy định như thế nào?,5,144230,0.52647060,Báo cáo tài chính năm đối với Ngân hàng Phát triển Việt Nam được quy định như thế nào?,29064,0.52306449,"Thẩm quyền quyết định việc thanh lý, nhượng bán tài sản cố định tại Cục Đăng kiểm được quy định ra sao?",140742,0.45298100,"Cục Đăng kiểm Việt Nam được thanh lý, nhượng bán tài sản cố định trong những trường hợp nào?",140742,0.62582755,"Cục Đăng kiểm Việt Nam được thanh lý, nhượng bán tài sản cố định trong những trường hợp nào?",47944,0.34754795,Thủ tục đăng ký khai sinh khi chưa có giấy đăng ký kết hôn được pháp luật quy định như thế nào?,153156,0.28309044,Tem kiểm định phải có những thông tin nào trên tem?,95716,0.23571062,Xác định giá trị tài sản thế chấp để bảo đảm cho khoản vay được chính phủ bảo lãnh như thế nào?,102902,0.33034149,Làm và sử dụng Sổ đăng kiểm xe ô tô giả thì tổng hợp hình phạt ra sao?,30612,0.27520186,Nghĩa vụ của hội viên chính thức của Hiệp hội Điều Việt Nam là gì?,144932,0.23817006,Nhiệm vụ của Viện Kiểm sát nhân dân khi thực hiện đấu giá tài sản thi hành án như thế nào?,107146,0.39809835,Pháp luật Việt Nam quy định như thế nào?,123572,0.45505321,Thực hiện chia sẻ dữ liệu đăng kiểm phương tiện theo phương thức thông qua nền tảng của Bộ Giao thông vận tải như thế nào?
154966,Có các chất phụ gia thực phẩm nào được phép sử dụng?,20,13464,0.47331083,Danh mục phụ gia thực phẩm được phép sử dụng được xây dựng dựa trên những nguyên tắc nào?,13464,0.81977594,Danh mục phụ gia thực phẩm được phép sử dụng được xây dựng dựa trên những nguyên tắc nào?,92804,0.35900474,Sử dụng thuốc bảo vệ thực vật chưa được phép sử dụng tại Việt Nam trong sản xuất thực phẩm phải thực hiện biện pháp khắc phục hậu quả như thế nào?,11930,0.48818389,Doanh nghiệp có thể tự công bố sản phẩm đối với mặt hàng phụ gia sản phẩm hay không?,137956,0.27843559,Cơ sở được cấp giấy phép môi trường có được xử lý chất thải nguy hại không?,137956,0.20800692,Cơ sở được cấp giấy phép môi trường có được xử lý chất thải nguy hại không?,151114,0.19167721,Giấy phép lái xe được pháp luật quy định như thế nào?,34730,0.25545013,Dịch vụ phụ trợ bảo hiểm là gì?,137114,0.18015283,"Các chỉ số đánh giá chất lượng phục vụ người dân, doanh nghiệp trong thực hiện thủ tục hành chính, dịch vụ công theo thời gian thực trên môi trường điện tử?",154360,0.27607763,Yêu cầu về cách trình bày của ngô ngọt tươi được quy định ra sao?,100698,0.30681229,Tàng trữ hóa chất chưa được phép sử dụng ở Việt Nam thì có bị xử lý hình sự hay không?,111444,0.42655823,Người kinh doanh thực phẩm có những nghĩa vụ gì phải đảm bảo thực hiện trong kinh doanh?
163000,Trường hợp nào không được nâng lương trước hạn dù có thành tích xuất sắc?,10,96750,0.63761848,Công chức thuế có được nâng lương trước hạn khi đạt được những thành tích xuất sắc khi thực hiện nhiệm vụ được giao không?,96750,0.69498432,Công chức thuế có được nâng lương trước hạn khi đạt được những thành tích xuất sắc khi thực hiện nhiệm vụ được giao không?,45576,0.55362791,Chế độ nâng bậc lương trước thời hạn do lập thành tích xuất sắc trong thực hiện nhiệm vụ đối với công chức cấp huyện được quy định như thế nào?,128328,0.74510634,Điều kiện về thời gian giữ bậc lương để được xét nâng bậc lương trước thời hạn?,121560,0.18220764,"Hiệu trưởng trường đại học thành viên của đại học vùng có nhiệm vụ, quyền hạn gì?",100770,0.29698288,"Ngoài nghỉ Tết Âm lịch, nghỉ lễ quốc khánh 02/9 thì trong năm 2023 người lao động còn những ngày nghỉ có hưởng lương nào?",24814,0.22184914,Mục tiêu của quy chế nâng bậc lương thường xuyên tại hệ thống BHXH Việt Nam?,24814,0.46821228,Mục tiêu của quy chế nâng bậc lương thường xuyên tại hệ thống BHXH Việt Nam?,101110,0.24950004,Trường hợp trang thiết bị y tế có kết quả kiểm định trước khi đưa vào sử dụng không đạt thì xử lý thế nào?,96500,0.38361317,Công chức cấp tỉnh xét nâng ngạch công chức cần đáp ứng điều kiện tiêu chuẩn nào?,81788,0.31306666,"Xét nâng lương trước thời hạn cho CC, VC, NLĐ thuộc Bộ Tài chính theo nguyên tắc như thế nào?",81788,0.66908497,"Xét nâng lương trước thời hạn cho CC, VC, NLĐ thuộc Bộ Tài chính theo nguyên tắc như thế nào?"
8894,Trái phiếu chính quyền địa phương được phát hành theo phương thức nào?,23,10322,0.52978766,"Để được huy động vốn bằng hình thức phát hành trái phiếu, Quỹ đầu tư phát triển địa phương phải đáp ứng điều kiện như thế nào?",10322,0.62315816,"Để được huy động vốn bằng hình thức phát hành trái phiếu, Quỹ đầu tư phát triển địa phương phải đáp ứng điều kiện như thế nào?",100814,0.35869163,Trái phiếu của Công ty cổ phần là gì?,100814,0.43603921,Trái phiếu của Công ty cổ phần là gì?,21392,0.20824170,Trong trường hợp cử tri là người khuyết tật không thể trực tiếp đi bỏ phiếu phải sử dụng hòm phiếu phụ được thực hiện như thế nào?,84170,0.37612814,Trách nhiệm của Ủy ban nhân dân cấp huyện đối với dự thảo nghị quyết của Hội đồng nhân dân cùng cấp,130018,0.34937429,Chính quyền địa phương có nhiệm vụ gì trong việc bảo tồn các loài chim?,9944,0.36436808,Cơ cấu tổ chức của Hội đồng nhân dân huyện như thế nào?,152378,0.21379429,Đối tượng bị xử phạt vi phạm hành chính trong hoạt động thương mại là ai?,116510,0.28051940,Chủ tịch Ủy ban nhân dân cấp huyện được quyền xử phạt cơ sở tiêm chủng bán vắc xin thuộc chương trình tiêm chủng mở rộng không?,123572,0.31033099,Thực hiện chia sẻ dữ liệu đăng kiểm phương tiện theo phương thức thông qua nền tảng của Bộ Giao thông vận tải như thế nào?,95562,0.52054894,Quy trình chào bán trái phiếu ra thị trường quốc tế ra sao?
151714,Phụ cấp trách nhiệm đối với kế toán viên của các đơn vị kế toán trong lĩnh vực kế toán nhà nước được quy định như thế nào?,8,158188,0.58152950,Phụ trách kế toán là gì?,45638,0.71724933,Tiêu chuẩn và điều kiện của phụ trách kế toán được quy định như thế nào?,48936,0.43391526,Tổ chức Việt Nam được công nhận là hội viên liên kết của Hội kế toán và Kiểm toán Việt Nam có các nhiệm vụ thế nào?,24488,0.56160039,Có bằng Đại học Kế toán và kế toán trưởng có đủ điều kiện để trở thành kế toán trưởng không?,91122,0.37821013,Trong quản lý cán cân thanh toán quốc tế của Việt Nam thì Ngân hàng Nhà nước có những trách nhiệm nào?,152724,0.34085748,Làm công tác văn thư xã tại vùng có điều kiện kinh tế - xã hội đặc biệt khó khăn 4 năm thì có được tính vào phụ cấp công tác lâu năm không?,79496,0.30679619,Ai có trách nhiệm lập Biên bản kiểm toán doanh nghiệp?,18852,0.34551871,Những tài liệu kế toán nào phải lưu trữ vĩnh viễn?,16348,0.24768907,Doanh nghiệp quyết toán thuế thu nhập cá nhân giúp nhân viên trong trường hợp nào?,137324,0.42244270,Giáo viên dạy tại lớp hòa nhập cho người khuyết tật trong trường cao đẳng thì có được hưởng phụ cấp ưu đãi không?,20050,0.38568980,Thuê dịch vụ làm kế toán trưởng được quy định như thế nào?,73738,0.51377869,Phụ cấp kiêm nhiệm chức danh có dùng để tính đóng chế độ bảo hiểm xã hội hay không?
135654,"Điều kiện, hồ sơ đăng ký thường trú tại chỗ ở hợp pháp do thuê, mượn, ở nhờ được quy định như thế nào?",7,49354,0.41807055,Thế nào là chỗ ở hợp pháp để đăng ký thường trú?,139228,0.83575547,Người dân được đăng ký thường trú tại địa chỉ nhà thuê khi đáp ứng những điều kiện gì?,136342,0.28032827,"Điều kiện để trẻ em được đăng ký thường trú tại cơ sở tín ngưỡng, tôn giáo là gì?",96754,0.61849976,Đối tượng sử dụng tờ khai đề nghị cấp văn bản đồng ý cho đăng ký thường trú là ai?,47944,0.23096311,Thủ tục đăng ký khai sinh khi chưa có giấy đăng ký kết hôn được pháp luật quy định như thế nào?,19236,0.42440245,Sau khi công dân nộp hồ sơ bao lâu thì sẽ được xóa đăng ký tạm trú?,48260,0.33787179,Không thực hiện đăng ký thường trú có thể bị phạt như thế nào?,48260,0.69305283,Không thực hiện đăng ký thường trú có thể bị phạt như thế nào?,89902,0.21826267,"Điều kiện, tiêu chuẩn hành nghề luật sư là gì?",33764,0.45654762,Mẫu danh sách người lao động đang làm việc đề nghị hỗ trợ tiền thuê nhà như thế nào?,45798,0.22708941,Giá đất để tính chi phí bồi thường được quy định như thế nào?,1632,0.34336999,Người đang hưởng án treo được phép thay đổi nơi cư trú hay không?
100548,Thành viên giao dịch đặc biệt bị đình chỉ hoạt động giao dịch trong trường hợp nào?,3,52078,0.97483480,Thành viên giao dịch đặc biệt bị đình chỉ hoạt động trong trường hợp nào?,52078,0.98747641,Thành viên giao dịch đặc biệt bị đình chỉ hoạt động trong trường hợp nào?,38894,0.39332056,Quy định về giao dịch tiền mặt đối với giao dịch tài chính của doanh nghiệp như thế nào?,68814,0.54045606,Sở giao dịch chứng khoán có thể tạm ngừng giao dịch chứng khoán để phân tích biến động của thị trường chứng khoán hay không?,112066,0.27110767,"Khi đến hiện trường vụ tai nạn giao thông đường thủy nội địa, Cảnh sát giao thông thực hiện những hoạt động cứu nạn cứu hộ nào?",74206,0.30796146,Thời hiệu yêu cầu Tòa án tuyên bố giao dịch dân sự vô hiệu,35588,0.25465000,Hợp đồng ủy quyền vô hiệu trong trường hợp nào?,64388,0.21316731,Khi nào áp dụng hình thức kỷ luật buộc thôi việc đối với công chức?,89102,0.73054975,"Thành viên giao dịch, thành viên giao dịch đặc biệt công cụ nợ tại Sở giao dịch chứng khoán bị đình chỉ giao dịch khi nào?",89102,0.84140837,"Thành viên giao dịch, thành viên giao dịch đặc biệt công cụ nợ tại Sở giao dịch chứng khoán bị đình chỉ giao dịch khi nào?",161192,0.27704567,Chế độ tập sự viên chức có được miễn trong trường hợp nào?,6016,0.28540719,Thời hạn áp dụng biện pháp cấm đảm nhiệm chức vụ đối với cá nhân là bao lâu?
29034,Thợ máy trực ca trên tàu biển Việt Nam có nhiệm vụ gì?,16,22540,0.60846508,Giấy chứng nhận khả năng chuyên môn thợ máy trực ca tàu biển Việt Nam bị mất thì có được cấp lại hay không?,22540,0.59415787,Giấy chứng nhận khả năng chuyên môn thợ máy trực ca tàu biển Việt Nam bị mất thì có được cấp lại hay không?,97360,0.26696426,Hội Văn nghệ dân gian Việt Nam thực hiện những nhiệm vụ gì?,92188,0.41250336,Thời gian ca trực tại cơ quan Tổng cục hải quan được quy định ra sao?,139590,0.29680699,Đăng ký tàu biển có những hình thức nào?,59162,0.34909368,Người làm công việc sửa chữa đường mỏ được khám sức khỏe định kỳ ít nhất mấy tháng một lần?,82916,0.13364553,Tiêu chí xác định tổ chức đánh giá độc lập gỗ hợp pháp Việt Nam là gì?,11886,0.31636110,Xe máy chuyên dùng trong nhà kho thuộc Bộ Quốc phòng bao lâu thì phải được kiểm định lại?,22540,0.60846508,Giấy chứng nhận khả năng chuyên môn thợ máy trực ca tàu biển Việt Nam bị mất thì có được cấp lại hay không?,22540,0.59415787,Giấy chứng nhận khả năng chuyên môn thợ máy trực ca tàu biển Việt Nam bị mất thì có được cấp lại hay không?,42130,0.32826388,Để được cấp Giấy chứng nhận khả năng chuyên môn sỹ quan máy tàu biển Việt Nam có tổng công suất máy chính dưới 750 kW cần đáp ứng điều kiện gì?,42130,0.49992701,Để được cấp Giấy chứng nhận khả năng chuyên môn sỹ quan máy tàu biển Việt Nam có tổng công suất máy chính dưới 750 kW cần đáp ứng điều kiện gì?
130422,Phụ trách kế toán là gì?,8,158188,1.00000000,Phụ trách kế toán là gì?,158188,0.99999666,Phụ trách kế toán là gì?,73204,0.39899731,Xổ số điện toán là gì?,24488,0.68804264,Có bằng Đại học Kế toán và kế toán trưởng có đủ điều kiện để trở thành kế toán trưởng không?,91122,0.27303481,Trong quản lý cán cân thanh toán quốc tế của Việt Nam thì Ngân hàng Nhà nước có những trách nhiệm nào?,128748,0.27825314,Giám đốc Sở Tài nguyên và Môi trường thuộc Ủy ban nhân dân cấp tỉnh có thuộc biên chế công chức hay không?,79496,0.33718145,Ai có trách nhiệm lập Biên bản kiểm toán doanh nghiệp?,18852,0.48664519,Những tài liệu kế toán nào phải lưu trữ vĩnh viễn?,48118,0.18360758,Chủ tịch Công ty trách nhiệm hữu hạn một thành viên Nhà xuất bản Lao động Xã hội có nghĩa vụ gì?,72984,0.30561268,Để trở thành trưởng phòng an ninh hàng không phải đáp ứng trình độ đào tạo như thế nào?,125376,0.31441498,Hồ sơ đăng ký hành nghề dịch vụ kế toán bao gồm những giấy tờ gì?,20050,0.59643865,Thuê dịch vụ làm kế toán trưởng được quy định như thế nào?
128820,Người điều khiển xe máy vận chuyển hàng hóa cần đảm bảo kích thước hàng hóa được vận chuyển như thế nào?,16,81744,0.56430697,Quy định nào cấm người điều khiển xe máy không được vận chuyển hàng hóa cồng kềnh?,81744,0.78880954,Quy định nào cấm người điều khiển xe máy không được vận chuyển hàng hóa cồng kềnh?,33624,0.26243269,Tổ chức bộ máy của Nhà Văn hóa Lao động được quy định như thế nào?,107002,0.40989801,Mức trách nhiệm bảo hiểm xe máy đối với thiệt hại về tài sản là bao nhiêu?,9568,0.33071280,Kích thước của báo hiệu đường thủy nội địa gồm những loại nào và quy định từng loại kích thước đó?,134272,0.33527777,Thủ tục đăng ký xe máy thì hồ sơ thực hiện như thế nào?,96948,0.21329606,Chuyển nhượng hợp đồng mua bán nhà ở hình thành trong tương lai cần có những điều kiện gì?,82132,0.28735462,Chạy xe ô tô quá tốc độ 5km/h sẽ bị xử phạt bao nhiêu tiền?,159688,0.31715739,"Hình dáng, kích thước của biển hiệu phòng làm việc trong Công an nhân dân được quy định như thế nào?",119076,0.32013032,Hàng hóa có hộp bên ngoài thì có bắt buộc dán nhãn hàng hóa trên sản phẩm bên trong hộp không?,156948,0.27191901,Mức xử phạt đối với hành vi chuyển giao công nghệ cấm chuyển giao là gì?,155776,0.38720450,Các lỗi phạt nguội thường hay bị phạt đối với xe máy gồm những lỗi nào?
142944,Đối tượng được thu thập thông tin về cầu lao động là ai?,10,38190,0.42855561,"Việc thu thập thông tin, tài liệu, nắm tình hình đối tượng thanh tra chuyên ngành hải quan được thực hiện bởi ai?",122900,0.43782988,Người lao động Việt Nam đi làm việc ở nước ngoài thông qua những hình thức nào?,88958,0.35863489,Thu thập thông tin trong quản lý rủi ro thuế bao gồm những hình thức nào?,109872,0.34814826,Trường hợp nào người lao động nước ngoài không không thuộc diện cấp giấy phép lao động?,167870,0.22073829,Đối tượng nào được tham gia bảo hiểm xã hội tự nguyện?,122900,0.43782988,Người lao động Việt Nam đi làm việc ở nước ngoài thông qua những hình thức nào?,143578,0.20705324,Chuyển người lao động làm công việc khác so với hợp đồng lao động nhưng không báo cho người lao động có bị xử phạt hay không?,49814,0.27122223,Giám định lại mức suy giảm khả năng lao động do tai nạn lao động theo thời hạn như thế nào?,152378,0.35392481,Đối tượng bị xử phạt vi phạm hành chính trong hoạt động thương mại là ai?,33764,0.29933888,Mẫu danh sách người lao động đang làm việc đề nghị hỗ trợ tiền thuê nhà như thế nào?,92620,0.32084602,Mức đóng bảo hiểm y tế khi tham gia theo đối tượng người lao động được quy định như thế nào?,8254,0.39548814,Nội dung tự kiểm tra pháp luật lao động bao gồm những nội dung nào?
165418,Quảng cáo nước rửa tay diệt khuẩn 99% cần phải đảm bảo những thông tin gì?,23,28850,0.32854581,Doanh nghiệp cần thực hiện quảng cáo mỹ phẩm thì phải thực hiện những gì?,3546,0.55088490,Quy định về quảng cáo sản phẩm sữa và sản phẩm dinh dưỡng bổ sung dùng cho trẻ,96850,0.26801801,Quảng cáo trên trang báo điện tử và trang thông tin điện tử là gì?,96850,0.48501000,Quảng cáo trên trang báo điện tử và trang thông tin điện tử là gì?,148094,0.18751824,"Trưởng đoàn và thành viên Đoàn kiểm tra việc sử dụng số liệu, thông tin thống kê nhà nước phải đáp ứng những yêu cầu gì?",86188,0.20358907,Phim loại 16+ dành cho đối tượng nào?,116240,0.17730558,Cung cấp nước sinh hoạt không đảm bảo tiêu chuẩn nước sạch vì bị hàm lượng Arsen vượt quá mức quy định sẽ bị xử phạt như thế nào?,116240,0.20407361,Cung cấp nước sinh hoạt không đảm bảo tiêu chuẩn nước sạch vì bị hàm lượng Arsen vượt quá mức quy định sẽ bị xử phạt như thế nào?,111896,0.15229726,Thời hạn bảo quản tài liệu là gì?,140836,0.25369561,"Cơ sở kinh doanh thực phẩm thủy sản cần tuân thủ theo những yêu cầu gì về địa điểm, thiết kế bố trí và khu vực nhà vệ sinh?",129312,0.24196601,Để động viên công nghiệp cần chuẩn bị những gì?,163720,0.33547193,"Nghệ sĩ có hành vi quảng cáo sản phẩm không đúng sự thật, chất lượng kém có phải chịu trách nhiệm gì không?"
68716,"Giám đốc, Phó Giám đốc Cảng vụ hàng không do ai bổ nhiệm hay miễn nhiễm?",8,112188,0.45398068,Giám đốc Nhà Văn hóa Lao động do ai quyết định bổ nhiệm và miễn nhiệm?,127492,0.70581287,Việc thành lập hay giải thể Cảng vụ hàng không do ai quyết định?,24398,0.40995240,Các thành viên trong doanh nghiệp 100% vốn Nhà nước có thể kiêm nhiệm chức vụ Phó giám đốc và Phó tổng giám đốc được hay không?,43368,0.59098363,Chuyên viên chính về khai thác bay của Cục hàng không Việt Nam cần đáp ứng về trình độ đào tạo và yêu cầu điều kiện khác như thế nào?,103748,0.23496187,Người giám định tư pháp không thực hiện giám định theo đúng nội dung yêu cầu giám định thì bị xử phạt thế nào?,128748,0.34292427,Giám đốc Sở Tài nguyên và Môi trường thuộc Ủy ban nhân dân cấp tỉnh có thuộc biên chế công chức hay không?,104424,0.20650291,Tổng giám đốc của Công ty con được quyền quyết định các hợp đồng vay vốn có giá trị trong phạm vi nào?,30750,0.48098943,"Chuyên viên cao cấp về kiểm tra, giám sát công tác giám định sức khỏe nhân viên hàng không phải có yêu cầu về trình độ như thế nào?",136090,0.16321820,Ai có quyền giám sát và kiểm sát việc thi hành án hình sự?,72984,0.59878069,Để trở thành trưởng phòng an ninh hàng không phải đáp ứng trình độ đào tạo như thế nào?,19434,0.21078861,"Lãnh đạo Văn phòng Điều phối Chương trình 135 do ai bổ nhiệm, miễn nhiệm?",64632,0.44682422,Thời hạn hiệu lực của giấy phép nhân viên hàng không có hiệu lực khi nào?
32236,Bảng giá đất có được sử dụng làm căn cứ để tính giá trị quyền sử dụng đất để trả cho người tự nguyện trả lại đất cho Nhà nước hay không?,17,81752,0.42692530,Được Nhà nước giao đất mà không sử dụng thì có bị thu hồi đất không?,165538,0.65166450,Cơ quan nào có thẩm quyền quyết định giá đất cụ thể?,8886,0.40840107,Bảng giá đất tỉnh Yên Bái dùng làm căn cứ áp dụng trong những trường hợp nào?,15026,0.56280667,"Trong định giá đất cụ thể, cần xây dựng phương án giá đất với nội dung ra sao?",46868,0.26106644,Điều kiện xác định dự án đầu tư có sử dụng đất là gì?,126290,0.20610654,"Không có con, chỉ có chồng là liệt sĩ, không tái giá thì có được tặng hoặc truy tặng danh hiệu ""Bà mẹ Việt Nam anh hùng"" hay không?",21826,0.30929267,Bị Nhà nước thu hồi đất nhận chuyển quyền sử dụng do vượt quá hạn mức thì có được bồi thường hay không?,21826,0.38881487,Bị Nhà nước thu hồi đất nhận chuyển quyền sử dụng do vượt quá hạn mức thì có được bồi thường hay không?,74438,0.29666597,Bộ pháp điển của Nhà nước được sử dụng để làm gì?,86744,0.42022333,"Các trường hợp nào Nhà nước tiến hành thu hồi đất để phát triển kinh tế - xã hội vì lợi ích quốc gia, công cộng?",45798,0.31344849,Giá đất để tính chi phí bồi thường được quy định như thế nào?,45798,0.54847479,Giá đất để tính chi phí bồi thường được quy định như thế nào?
45250,"Tiêu chuẩn để được làm hiệu trưởng trường trung cấp, trường cao đẳng là gì?",9,95678,0.72919053,"Nhiệm vụ, quyền hạn của hiệu trưởng trường trung cấp, trường cao đẳng như thế nào?",95678,0.88244724,"Nhiệm vụ, quyền hạn của hiệu trưởng trường trung cấp, trường cao đẳng như thế nào?",89152,0.42791796,Nhiệm vụ của trường cao đẳng công lập được quy định như thế nào?,89152,0.44448233,Nhiệm vụ của trường cao đẳng công lập được quy định như thế nào?,121560,0.31952465,"Hiệu trưởng trường đại học thành viên của đại học vùng có nhiệm vụ, quyền hạn gì?",121560,0.52050829,"Hiệu trưởng trường đại học thành viên của đại học vùng có nhiệm vụ, quyền hạn gì?",35588,0.26157326,Hợp đồng ủy quyền vô hiệu trong trường hợp nào?,27322,0.26100090,Hồ sơ đăng ký thi THPT quốc gia 2023 mới nhất?,137324,0.28372240,Giáo viên dạy tại lớp hòa nhập cho người khuyết tật trong trường cao đẳng thì có được hưởng phụ cấp ưu đãi không?,94802,0.38707811,Chế độ cử tuyển trong nhà trường được hiểu như thế nào?,40778,0.37528086,"Định mức tiết dạy đối với Hiệu trưởng, Phó hiệu trường trường phổ thông được quy định như thế nào?",40778,0.52946925,"Định mức tiết dạy đối với Hiệu trưởng, Phó hiệu trường trường phổ thông được quy định như thế nào?"
