qid,fold,gold_count,dense_best_rank,bm25_best_rank,union_recall_100,union_expanded_recall_100,all_golds_over_512,question
42108,fold_0,1,4,1,1.0,1.0,0,Nguyên tắc chung về sử dụng hoá đơn điện tử đối với Công ty khi tự mình thực hiện?
107906,fold_2,1,1,1,1.0,1.0,0,"Giám đốc Công an cấp tỉnh được quyền xử phạt cơ sở trợ giúp xã hội không chăm sóc, nuôi dưỡng đối tượng bảo trợ xã hội không?"
112132,fold_4,2,3,73,1.0,1.0,0,Để cho thuê lại quyền sử dụng đất thì cần đáp ứng những điều kiện nào?
146732,fold_1,1,6,1,1.0,1.0,0,Cơ quan có thẩm quyền xác nhận kiến thức về an toàn thực phẩm trong sản xuất kinh doanh thực phẩm thủy sản?
21562,fold_1,1,21,1,1.0,1.0,0,Sau khi lấy dị vật thực quản đường bụng thì người bệnh phải được theo dõi ra sao?
165100,fold_0,1,3,12,1.0,1.0,0,Trang phục cà vạt của Thừa phát lại nữ có màu gì?
110486,fold_0,1,1,3,1.0,1.0,0,"Quyền và nghĩa vụ của người nước ngoài khi nhập cảnh, xuất cảnh, quá cảnh, cư trú tại Việt Nam là gì?"
85930,fold_1,1,43,2,1.0,1.0,0,Hồ sơ áp dụng mức thuế suất ưu đãi 0% của nhóm linh kiện ô tô 98.49 gồm những gì?
42076,fold_2,1,1,1,1.0,1.0,0,Ban chấp hành Trung ương Hiệp hội Đầu tư xây dựng năng lượng Việt Nam họp thường kỳ mấy tháng một lần?
59968,fold_0,1,6,3,1.0,1.0,0,Có được cấp giấy phép sử dụng băng tần khi trúng tuyển trong thi tuyển quyền sử dụng tần số vô tuyến điện không?
61342,fold_1,1,84,1,1.0,1.0,0,Cơ quan nào chịu trách nhiệm tiếp nhận đăng ký hợp đồng theo mẫu trong trường hợp hợp đồng theo mẫu và điều kiện giao dịch chung áp dụng trong phạm vi thành phố trực thuộc Trung ương?
60690,fold_4,1,2,1,1.0,1.0,0,Phát ngôn và cung cấp thông tin cho báo chí tại Viện kiểm sát nhân dân cấp tỉnh về thực hiện nhiệm vụ thông qua các trường hợp nào?
106600,fold_0,1,1,3,1.0,1.0,0,Bảo đảm thực hiện nghĩa vụ trong tương lai được quy định như thế nào?
133508,fold_3,1,1,51,1.0,1.0,0,Xe máy chuyên dùng trong sân bay thuộc Bộ Quốc phòng sẽ được kiểm định những nội dung nào trước khi cấp Giấy chứng nhận kiểm định?
51400,fold_1,1,1,80,1.0,1.0,0,Cổng thông tin điện tử Bộ Công thương được quản lý như thế nào?
94482,fold_0,1,>100,12,1.0,1.0,0,Chủ tịch Ủy ban Mặt trận Tổ quốc Việt Nam thực hiện nhiệm vụ gì?
125928,fold_3,1,5,7,1.0,1.0,0,"Trình tự, thủ tục cấp Giấy phép thành lập Chi nhánh"
64786,fold_4,1,1,94,1.0,1.0,0,Giấy phép hoạt động của cơ quan báo chí không còn giá trị trong trường hợp nào?
115140,fold_0,1,10,1,1.0,1.0,0,Ngoài việc xử phạt người điều khiển xe không có danh sách hành khách trên xe chạy hợp đồng thì còn có hình thức xử phạt bổ sung nào hay không?
91194,fold_2,1,4,33,1.0,1.0,0,Trình tự cấp Giấy xác nhận tình trạng hôn nhân như thế nào?
19458,fold_1,1,10,45,1.0,1.0,0,"Khi thiết kế kiến trúc nhà ở chung cư, diện tích tối thiểu căn hộ ở trong nhà ở chung cư là bao nhiêu?"
127760,fold_3,2,1,>100,1.0,1.0,0,Việc thành lập các tổ chức khoa học và công nghệ công lập phải đáp ứng các nguyên tắc gì?
122730,fold_2,3,2,>100,1.0,1.0,0,Cá nhân muốn trở thành Thanh tra viên cao cấp ngành khoa học và công nghệ cần đảm bảo được những tiêu chuẩn gì?
17284,fold_0,1,2,1,1.0,1.0,0,Từ ngày tiếp nhận tin báo về tội phạm thì cơ quan có thẩm quyền phải thông báo kết quả tiếp nhận cho cơ quan nào biết?
104386,fold_1,1,>100,1,1.0,1.0,0,"Hồ sơ đăng ký dự thi đối với người đăng ký dự thi lần đầu bao gồm những giấy tờ, tài liệu nào?"
115272,fold_4,1,1,2,1.0,1.0,0,Người lao động làm việc thường xuyên trong lĩnh vực khai thác dầu khí được làm thêm tối đa bao nhiêu giờ một năm?
71770,fold_3,1,21,69,1.0,1.0,0,Thủ tục thành lập trường phổ thông dân tộc nội trú được pháp luật quy định như thế nào?
108576,fold_3,1,2,9,1.0,1.0,0,"Người bị câm, bị điếc thì có được làm chứng trong vụ án hình sự không?"
724,fold_1,1,1,19,1.0,1.0,0,Hồ sơ đề nghị cấp Giấy chứng nhận đủ điều kiện kinh doanh hóa chất kinh doanh có điều kiện trong lĩnh vực công nghiệp gồm những gì?
27652,fold_4,1,2,16,1.0,1.0,0,Phạm tội chưa đạt chịu có thể chịu hình phạt như thế nào?
95208,fold_3,1,5,43,1.0,1.0,0,Điều kiện về cơ sở vật chất của văn phòng giám định tư pháp được xác định ra sao?
86692,fold_3,1,1,>100,1.0,1.0,0,Công tác cơ yếu hoặc hoạt động cơ yếu là gì? Người làm công tác cơ yếu là gì?
106140,fold_0,1,1,1,1.0,1.0,0,Trình tự thủ tục đổi thẻ Kiểm toán viên nhà nước cho Kiểm toán viên nhà nước được bổ nhiệm lên ngạch cao hơn được thực hiện ra sao?
26958,fold_0,1,1,5,1.0,1.0,0,Báo cáo nghiên cứu tiền khả thi dự án PPP gồm những nội dung chủ yếu gì?
15952,fold_3,1,1,3,1.0,1.0,0,"Trình tự thủ tục khoán rừng, vườn cây và diện tích mặt nước trong Ban quản lý rừng đặc dụng, rừng phòng hộ được thực hiện như thế nào?"
52540,fold_1,1,4,3,1.0,1.0,0,Trường hợp nào người lao động có quyền đình công?
41500,fold_0,1,5,8,1.0,1.0,0,Tài sản của tổ chức có phải chỉ được thẩm định giá trong trường hợp tổ chức có nhu cầu không?
56880,fold_2,1,2,2,1.0,1.0,0,Các thông số kỹ thuật chính của sân đỗ tàu bay gồm những thông số nào? Phương án khai thác và sơ đồ bố trí vị trí đỗ tàu bay được quy định thế nào?
28632,fold_0,1,14,6,1.0,1.0,0,Tổng Thanh tra Chính phủ có phạm vi giải quyết công việc như thế nào?
31398,fold_0,1,>100,2,1.0,1.0,0,Doanh nghiệp có được khấu trừ thuế thu nhập doanh nghiệp đối với các khoản chi tài trợ làm nhà cho người nghèo không?
26120,fold_4,1,3,1,1.0,1.0,0,Mức khoán kinh phí sử dụng xe ô tô của khối cơ quan Cục HKVN được xác định trên cơ sở nào? Ai xác định số km thực tế của từng lần đi công tác?
88970,fold_1,1,47,21,1.0,1.0,0,Thời hiệu xử phạt vi phạm hành chính đối với trường trung cấp nghề gian lận hồ sơ để được cơ quan có thẩm quyền quyết định công nhận trường chất lượng cao là bao lâu?
66996,fold_4,1,>100,1,1.0,1.0,0,"03 đối tượng được giải quyết hưởng trợ cấp dưỡng sức phục hồi sức khỏe sau ốm đau, thai sản, tai nạn lao động, bệnh nghề nghiệp là những ai?"
25300,fold_4,1,1,4,1.0,1.0,0,"Ghi tên người nước ngoài tham gia BHXH, BHYT trên Mẫu TK1-TS, D02-LT, D03-TS như thế nào?"
114576,fold_3,1,>100,20,1.0,1.0,0,"Trường hợp người nộp thuế không thực hiện thông báo cơ sở gia công lại, hợp đồng gia công lại (hợp đồng gia công lại đã hết hiệu lực) thì xử lý như thế nào? Hàng hóa có đủ điều kiện miễn thuế không?"
132514,fold_1,1,2,36,1.0,1.0,0,Thanh niên xung phong khi đang thực hiện nhiệm vụ mà tự ý bỏ việc thì sẽ bị xử lý như thế nào?
87456,fold_3,1,77,8,1.0,1.0,0,Quan trắc môi trường đối với hoạt động khai thác dầu khí được thực hiện như thế nào?
117652,fold_3,1,2,6,1.0,1.0,0,Điều kiện thành lập văn phòng đại diện giáo dục nước ngoài tại Việt Nam là gì?
16820,fold_2,1,38,19,1.0,1.0,0,UBND xã sẽ tổ chức hòa giải tranh chấp đất đai là bao nhiêu lần trong trường hợp các bên đều có mặt tham gia buổi hòa giải?
56486,fold_2,1,>100,1,1.0,1.0,0,"Sĩ quan quân đội nhân dân có phải kê khai tài sản, thu nhập không?"
27238,fold_3,1,2,22,1.0,1.0,0,Đối tượng nào phải làm thủ tục hải quan?
18782,fold_4,1,1,1,1.0,1.0,0,Nguyên tắc thực hiện chính sách khuyến khích xã hội hóa đối với các cơ sở ngoài công lập là gì?
9684,fold_1,1,3,1,1.0,1.0,0,Phẫu thuật chỉnh sửa lệch trục chi chân chữ O sẽ do ai thực hiện?
159776,fold_0,1,1,6,1.0,1.0,0,Quy mô công trình để được cấp Giấy phép xây dựng ở tỉnh Thanh Hóa?
64186,fold_0,1,1,5,1.0,1.0,0,Thẩm quyền cấp lại Giấy phép khai thác thủy sản thuộc về cơ quan nào?
73686,fold_2,1,1,2,1.0,1.0,0,"Tham gia dân công hỏa tuyến kháng chiến chống Pháp thời gian là 1 năm thì có thuộc đối tượng được hưởng chế độ, chính sách gì hay không?"
17446,fold_3,1,4,8,1.0,1.0,0,Ủy ban nhân dân thành phố trực thuộc trung ương có trách nhiệm gì trong việc lập đồ án quy hoạch cấp nước đô thị?
28542,fold_0,1,4,20,1.0,1.0,0,Việc điều tra cơ bản tài nguyên nước của cơ quan quản lý nhà nước có thẩm quyền gồm những hoạt động nào?
103542,fold_1,1,2,>100,1.0,1.0,0,Quỹ Bảo hộ công dân và pháp nhân Việt Nam ở nước ngoài có chức năng như thế nào?
98520,fold_4,1,1,4,1.0,1.0,0,Thời hiệu xử lý kỷ luật đảng viên được quy định ra sao?
11218,fold_2,1,3,49,1.0,1.0,0,Người sử dụng lao động có trách nhiệm gì trong việc trang bị bảo hộ lao động cho người lao động?
54538,fold_0,1,1,4,1.0,1.0,0,Công tác kiểm tra chất lượng trong thi công công trình xây dựng phải được thực hiện như thế nào?
116298,fold_3,1,1,>100,1.0,1.0,0,Viên chức là gì?
107520,fold_0,1,99,13,1.0,1.0,0,Nghị quyết của Đại hội đồng cổ đông chỉ được phép thông qua khi đạt bao nhiêu phần trăm biểu quyết?
76678,fold_3,1,2,>100,1.0,1.0,0,Học nghiệp vụ nhà hàng trình độ trung cấp sau khi tốt nghiệp người học phải có được những kiến thức tối thiểu nào?
2194,fold_3,1,1,1,1.0,1.0,0,Học viên Chương trình xóa mù chữ được xác nhận hoàn thành chương trình kì học là những học viên được đánh giá kết quả giáo dục ở mức nào?
1896,fold_2,1,1,4,1.0,1.0,0,"Khi lập quy trình bảo trì công trình đường bộ đối với các dự án đầu tư nâng cấp, nhà thầu có trách nhiệm gì?"
140512,fold_4,1,9,2,1.0,1.0,0,Hành vi quấy rối tình dục có phải hành vi bị nghiêm cấm trong lĩnh vực lao động không?
29304,fold_0,1,1,1,1.0,1.0,0,"Việc hủy hợp đồng mua bán hàng hóa quốc tế giải phóng hai bên khỏi những nghĩa vụ của họ, trừ nghĩa vụ nào?"
9730,fold_3,1,10,>100,1.0,1.0,0,Doanh nghiệp nhà nước là gì?
109002,fold_1,2,4,1,0.5,0.5,0,Doanh nghiệp có bắt buộc phải bố trí kế toán trưởng hay không?
48258,fold_4,1,8,1,1.0,1.0,0,Hồ sơ thẩm định phương án ứng phó với tình huống khẩn cấp đối với hồ chứa thủy điện bao gồm những gì?
48524,fold_0,1,64,1,1.0,1.0,0,"Một số Phụ lục sử dụng trong hoạt động thí nghiệm chuyên ngành xây dựng được thay thế, bổ sung ra sao?"
56260,fold_3,1,23,42,1.0,1.0,0,Trường hợp nào có thể chặt cây xanh đang nghiêng sang phần đất của mình mà không cần sự đồng ý của hàng xóm?
143764,fold_4,1,1,1,1.0,1.0,0,Nhiệm vụ của Hội Nuôi dưỡng đường tĩnh mạch và đường tiêu hóa Việt Nam là gì?
61892,fold_0,2,1,1,1.0,1.0,0,Kỳ thi cấp chứng chỉ hành nghề dịch vụ làm thủ tục về thuế thường được tổ chức vào khoảng thời gian nào trong năm?
21882,fold_0,1,>100,2,1.0,1.0,0,Thủ tục sửa chữa sai sót về việc xử lý tài sản thế chấp tàu biển được quy định như thế nào?
119686,fold_4,1,1,4,1.0,1.0,0,"Đại biểu, khách mời dự lễ kỷ niệm ngày truyền thống của cơ quan nhà nước cấp tỉnh được pháp luật quy định như thế nào?"
79138,fold_0,1,11,17,1.0,1.0,0,Hồ sơ xử phạt vi phạm hành chính bao gồm những gì?
157382,fold_0,1,1,1,1.0,1.0,0,Chủ tịch Ủy ban nhân dân cấp tỉnh có quyền xử phạt tổ chức mua bán sản phẩm xử lý chất thải chăn nuôi chưa được công bố thông tin sản phẩm không?
7548,fold_1,1,1,4,1.0,1.0,0,Áp dụng chế độ thưởng an toàn đối với cán bộ công chức viên chức trực tiếp làm các công việc gì tại cảng vụ hàng không?
66958,fold_2,1,1,>100,1.0,1.0,0,Kiểm toán nhà nước là gì? Các hành vi bị nghiêm cấm đối với Kiểm toán nhà nước ra sao?
167226,fold_3,1,1,5,1.0,1.0,0,"Các Tiểu ban trong Hội đồng tư vấn cấp chứng chỉ hành nghề khám bệnh, chữa bệnh của Bộ Y tế được quy định thế nào?"
34772,fold_2,1,9,6,1.0,1.0,0,Chuyển đổi công ty cổ phần thành công ty trách nhiệm hữu hạn một thành viên có những phương thức nào?
9314,fold_1,1,11,>100,1.0,1.0,0,Giấy chứng nhận hành nghề kiểm toán hết hạn được cấp theo thủ tục như thế nào?
130878,fold_1,1,1,4,1.0,1.0,0,Thực hiện xác định vị trí đất trong xây dựng bảng giá đất như thế nào?
136356,fold_0,2,1,1,1.0,1.0,0,Những trường hợp nào được áp dụng mức thuế suất GTGT 5%? Dịch vụ khoa học và công nghệ của Viện Bảo tồn di tích chịu thuế suất bao nhiêu?
141560,fold_3,1,21,14,1.0,1.0,0,Đốt vàng mã trong ngày cúng ông Táo mà gây thiệt hại nghiêm trọng về tài sản cho người khác tới mức truy cứu trách nhiệm hình sự thì thời hạn truy cứu là bao lâu?
142452,fold_3,1,7,1,1.0,1.0,0,Sau khi tốt nghiệp ngành chế biến mủ cao su trình độ cao đẳng thì người học phải có được những kỹ năng nào?
135814,fold_4,1,>100,14,1.0,1.0,0,"Viện trưởng Viện Nghiên cứu lập pháp cần phải đảm bảo tiêu chuẩn về sức khỏe, độ tuổi bổ nhiệm thế nào?"
49720,fold_3,1,1,1,1.0,1.0,0,Hai cơ quan lãnh sự do viên chức lãnh sự danh dự đứng đầu ở hai Nước khác nhau không được trao đổi túi lãnh sự cho nhau trong trường hợp nào?
152802,fold_3,2,1,10,1.0,1.0,0,Tổ chức thi cấp chứng chỉ năng lực ngoại ngữ của nước ngoài tại Việt Nam phải chuẩn bị những hồ sơ gì?
60060,fold_1,1,2,49,1.0,1.0,0,Hợp đồng mua bán nhà có bắt buộc phải công chứng không?
96078,fold_1,1,>100,27,1.0,1.0,0,"Xử lý như thế nào khi giao thiếu hàng, không đảm bảo chất lượng?"
107196,fold_2,1,4,11,1.0,1.0,0,Công dân muốn đổi sang thẻ Căn cước công dân thì phải đến cơ quan nào?
19196,fold_1,1,23,29,1.0,1.0,0,Mức đóng đoàn phí công đoàn của lao động thử việc là bao nhiêu?
91616,fold_4,1,1,68,1.0,1.0,0,Nuôi con nuôi là gì?
87186,fold_1,1,1,1,1.0,1.0,0,"Để được hỗ trợ chi phí tư vấn xây dựng liên kết gắn sản xuất với tiêu thụ sản phẩm nông nghiệp, các bên tham gia liên kết được hỗ trợ phải đáp ứng những điều kiện gì?"
121092,fold_2,1,81,3,1.0,1.0,0,"Giáo viên có phải trả tiền nhuận bút, thù lao cho chủ sở hữu tác phẩm văn học đó hay không?"
47580,fold_2,1,1,10,1.0,1.0,0,Tiêu chuẩn bổ nhiệm Chủ tịch Hội đồng quản lý trong tổ chức khoa học và công nghệ công lập là gì?
135496,fold_0,1,3,6,1.0,1.0,0,"Di chúc không công chứng, không có người làm chứng thì có hợp lệ hay không?"
65466,fold_1,1,5,>100,1.0,1.0,0,Thực hiện nghỉ hưu ở độ tuổi cao hơn phải dựa trên nguyên tắc nào?
12062,fold_1,1,2,2,1.0,1.0,0,Trở thành hội viên của Hiệp hội Chống hàng giả và bảo vệ quyền sở hữu trí tuệ sẽ nhận được những quyền lợi gì?
26730,fold_1,1,1,2,1.0,1.0,0,"Nhiệm vụ, quyền hạn và nghĩa vụ của người điều tra sự cố, tai nạn tàu bay được quy định như thế nào?"
51020,fold_0,2,7,25,1.0,1.0,0,"Người mắc bệnh lao phổi có được trực chế biến, kinh doanh cơ sở dịch vụ ăn uống hay không?"
47540,fold_3,1,1,1,1.0,1.0,0,Cơ quan nào có thẩm quyền đăng ký nuôi con nuôi?
66240,fold_3,1,6,3,1.0,1.0,0,Quy trình thực hành chuẩn của Hội đồng đạo đức trong nghiên cứu y sinh học cấp cơ sở cần xác định khoảng thời gian tài liệu phải được lưu trữ là bao lâu?
72128,fold_1,1,15,>100,1.0,1.0,0,Hạn sử dụng của nước uống đóng chai tối đa là bao lâu?
11736,fold_1,1,2,2,1.0,1.0,0,Mẫu Giấy phép nhân viên điều khiển phương tiện hoạt động tại khu vực hạn chế của cảng hàng không ra sao?
101604,fold_3,2,4,>100,0.5,0.5,0,"Quy định về hồ sơ, thủ tục xin học lại như thế nào?"
114416,fold_4,1,11,8,1.0,1.0,0,Việc hỏi người làm chứng được tiến hành theo quy định như thế nào?
70064,fold_0,2,1,1,1.0,1.0,0,"Xét tặng danh hiệu Nhà giáo nhân dân, Nhà giáo ưu tú: Nhà giáo nữ có được ưu tiên?"
16480,fold_0,2,3,3,1.0,1.0,0,Để được thăng hạng lên Quản lý dự án đường sắt hạng 2 thì cần phải thỏa mãn bao nhiêu điều kiện?
143660,fold_2,1,1,16,1.0,1.0,0,"Nhiệm vụ của Cảnh sát giao thông trong tuần tra, kiểm soát được quy định như thế nào?"
16878,fold_2,1,>100,1,1.0,1.0,0,Đối thoại định kỳ không đủ 100% thành viên đại diện người lao động thì có được tiến hành không?
104710,fold_1,1,14,2,1.0,1.0,0,Người phạm tội đánh tháo người bị tạm giam có tổ chức thì bị phạt bao nhiêu năm tù?
86,fold_4,1,1,61,1.0,1.0,0,"Đánh giá cán bộ lãnh đạo, quản lý được thực hiện qua các bước nào?"
106032,fold_1,2,1,1,1.0,1.0,0,Nguyên tắc và phương pháp xác định trị giá hải quan đối với hàng hóa xuất nhập khẩu?
38152,fold_0,2,1,8,1.0,1.0,0,Hồ sơ đăng ký xét thăng hạng chức danh nghề nghiệp từ Lưu trữ viên lên Lưu trữ viên chính gồm những gì?
78594,fold_2,1,5,2,1.0,1.0,0,Người phạm tội bạo loạn có được đương nhiên xóa án tích không?
165948,fold_0,1,12,3,1.0,1.0,0,Hợp đồng chuyển nhượng vận động viên chuyên nghiệp giữa 2 CLB thể thao chuyên nghiệp trong nước phải tuân thủ yêu cầu nào?
45236,fold_3,1,4,2,1.0,1.0,0,"Mỏ, cụm mỏ, lô dầu khí từ nhà thầu khi hợp đồng dầu khí hết thời hạn sẽ được xử lý như thế nào?"
49912,fold_2,1,1,>100,1.0,1.0,0,Điều kiện thành lập tổ chức bảo hiểm tương hỗ được quy định như thế nào?
25760,fold_3,1,1,21,1.0,1.0,0,Cơ quan nào có thẩm quyền kiểm định chất lượng đầu vào công chức?
99396,fold_1,1,1,1,1.0,1.0,0,Doanh nghiệp có vốn đầu tư nước ngoài có được kinh doanh dịch vụ lữ hành tại Việt Nam hay không?
53822,fold_2,1,10,92,1.0,1.0,0,Kinh phí chi cho hoạt động đào tạo bồi dưỡng Công chức Bộ Nội vụ được lấy từ đâu?
97278,fold_3,1,1,3,1.0,1.0,0,Việc lập dự toán ngân sách nhà nước hỗ trợ tiền điện hộ nghèo phải tuân thủ quy định gì?
146308,fold_1,1,63,1,1.0,1.0,0,Ghi nhãn sản phẩm xốt táo đóng hộp thế nào cho phù hợp?
69922,fold_2,1,21,8,1.0,1.0,0,Người phát ngôn và cung cấp thông tin cho báo chí có trách nhiệm phát ngôn và cung cấp thông tin trong các trường hợp đột xuất nào?
117468,fold_3,1,>100,10,1.0,1.0,0,Nhà ở xây trên đất nông nghiệp khi bị thu hồi thì có được bố trí tái định cư không?
168200,fold_1,1,1,1,1.0,1.0,0,Trong những trường hợp nào thì tác giả của tác phẩm báo điện tử được hưởng thêm nhuận bút của tác phẩm đó? Mức nhuận bút được hưởng thêm là bao nhiêu?
92652,fold_4,1,1,2,1.0,1.0,0,Người sử dụng đất có được phép xin cơ quan nhà nước nợ tiền sử dụng đất do hoàn cảnh khó khăn hay không?
78220,fold_3,1,63,3,1.0,1.0,0,Chánh Thanh tra Sở Lao động - Thương binh và Xã hội có quyền xử phạt doanh nghiệp lập sổ quản lý lao động không đúng thời hạn không?
132714,fold_4,1,1,1,1.0,1.0,0,Quỹ Hỗ trợ Phụ nữ nông thôn Việt Nam có những nhiệm vụ gì?
18672,fold_3,1,1,1,1.0,1.0,0,Có thụ lý giải quyết khiếu nại kiểm toán nếu khiếu nại không bằng hình thức đơn khiếu nại không?
31460,fold_3,1,10,2,1.0,1.0,0,Những lưu ý khi đăng ký nguyện vọng đại học 2023
30914,fold_4,1,1,1,1.0,1.0,0,Các cơ quan tiến hành tố tụng phối hợp thực hiện quản lý việc trả hồ sơ để điều tra bổ sung thế nào?
37692,fold_0,1,1,>100,1.0,1.0,0,Hướng dẫn người mắc Covid-19 điều trị tại nhà phân loại rác
103166,fold_1,1,34,3,1.0,1.0,0,"Yêu cầu, điều kiện thực hiện thủ tục công nhận và giải quyết chế độ người hoạt động cách mạng, kháng chiến, bảo vệ tổ quốc, làm nghĩa vụ quốc tế bị địch bắt tù, đày ra sao?"
56110,fold_2,1,59,18,1.0,1.0,0,Khuyến mãi giảm giá sữa để kích cầu tiêu dùng vượt quá mức giảm giá tối đa mà pháp luật cho phép thì bị xử phạt như thế nào?
43542,fold_0,1,1,2,1.0,1.0,0,"Khi hoạt động báo chí tại cơ quan thuộc Bộ Quốc phòng, phóng viên nước ngoài thường trú tại Việt Nam phải mang theo những gì?"
87320,fold_1,1,1,2,1.0,1.0,0,"Đối tượng nào được Quỹ Phát triển khoa học và công nghệ Bộ Quốc phòng kinh phí, tài trợ, cho vay, hỗ trợ và bảo lãnh vốn vay?"
155528,fold_3,1,3,3,1.0,1.0,0,"Có các chi phí hợp lý nào trong việc đơn vị sự nghiệp công lập sử dụng tài sản công để liên doanh, liên kết?"
65278,fold_0,2,2,1,0.5,0.5,0,"Tòa án nhân dân cấp cao chỉ thị phổ biến nội dung Nghị quyết 63/2022/QH15 đến các Thẩm phán, Thẩm tra viên và Thư ký Tòa án?"
144890,fold_1,1,1,>100,1.0,1.0,0,Bộ Xây dựng có trách nhiệm như thế nào theo Chỉ thị 13/CT-TTg?
83508,fold_1,1,2,19,1.0,1.0,0,Bộ phận an toàn vệ sinh lao động có nhiệm vụ và quyền hạn gì?
138936,fold_1,1,3,1,1.0,1.0,0,Việc thi công xây dựng các công trình đầu mối hạ tầng kỹ thuật ngầm được thực hiện thế nào?
30492,fold_2,1,1,2,1.0,1.0,0,Cơ quan nào có nhiệm vụ quyết định dự toán ngân sách nhà nước?
160378,fold_4,1,12,1,1.0,1.0,0,Chế độ tập sự đối với người đã làm việc theo hợp đồng lao động trước khi trúng tuyển viên chức như thế nào?
34338,fold_1,1,>100,5,1.0,1.0,0,Viên chức xét thăng hạng chức danh nghề nghiệp phương pháp viên hạng 3 yêu cầu thời gian công tác giữ chức danh phương pháp viên hạng 4 trong bao lâu?
122688,fold_3,1,1,>100,1.0,1.0,0,"Kho chứa hóa chất nguy hiểm phải có các tài liệu, bảng, biển báo đảm bảo theo quy định như thế nào?"
4674,fold_4,1,11,1,1.0,1.0,0,Kinh doanh cà phê rang xay có cần giấy chứng nhận đủ điều kiện an toàn thực phẩm không?
115978,fold_0,1,1,2,1.0,1.0,0,Trường hợp nào phải nộp lại Giấy phép hoạt động dịch vụ đưa người lao động Việt Nam đi làm việc ở nước ngoài theo hợp đồng?
74052,fold_3,1,13,>100,1.0,1.0,0,Thế nào là người không có năng lực trách nhiệm hành chính?
19222,fold_4,1,1,1,1.0,1.0,0,Điện thoại cố định tại nhà riêng của Giáo sư được Nhà nước trao tặng giải thưởng Hồ Chí Minh làm việc tại Bộ Nông nghiệp và Phát triển nông thôn thì mức trang bị máy là bao nhiêu?
70070,fold_3,1,1,2,1.0,1.0,0,"Cơ quan nào tiếp nhận và quản lý hồ sơ, giấy phép cho hoạt động của phương tiện thủy nội địa trong hoạt động bảo vệ công trình thủy lợi?"
146960,fold_3,1,9,1,1.0,1.0,0,Thời gian đóng chắn ngang đường sắt được quy định như thế nào?
13040,fold_1,1,22,1,1.0,1.0,0,Cơ quan nào tiếp nhận hồ sơ phê duyệt trữ lượng khoáng sản?
72346,fold_0,1,8,1,1.0,1.0,0,Hồ sơ đề xuất nhiệm vụ khoa học cấp bộ của Bộ Tư pháp được gửi thông qua hình thức nào?
25526,fold_4,4,2,2,0.5,0.5,0,Mức tiền thưởng của Huân chương Quân công hạng nhì trong Quân đội nhân dân Việt Nam là bao nhiêu?
58708,fold_2,1,33,3,1.0,1.0,0,"Kê khai thu, nộp, lệ phí được sửa đổi như thế nào tạo Thông tư 36/2022/TT-BTC?"
159250,fold_2,1,1,6,1.0,1.0,0,Đại lý xổ số sẽ được hưởng hoa hồng như thế nào?
72642,fold_2,1,4,1,1.0,1.0,0,"Truy thu, truy đóng tiền lương tháng đóng bảo hiểm xã hội bắt buộc theo quy định pháp luật"
18564,fold_4,1,21,2,1.0,1.0,0,Doanh nghiệp đã được khoanh tiền nợ thuế nhưng thành lập cơ sở kinh doanh khác thì có hủy bỏ quyết định khoanh tiền thuế nợ?
33984,fold_2,1,1,1,1.0,1.0,0,Đối tượng đạt Giải thưởng Thương hiệu vàng Thực phẩm Việt Nam có hành vi vi phạm Quy chế Giải thưởng thì sẽ bị xử lý ra sao?
121658,fold_3,1,1,>100,1.0,1.0,0,Vùng hạn chế khai thác nước dưới đất được phân loại như thế nào?
10136,fold_3,2,4,1,1.0,1.0,0,Xác định người giám hộ cho con khi cha mẹ ly hôn được pháp luật quy định như thế nào?
106700,fold_3,1,41,27,1.0,1.0,0,Trách nhiệm của đảng viên và cấp ủy về xây dựng và quản lý hồ sơ đảng viên như thế nào?
1926,fold_4,1,>100,12,1.0,1.0,0,Thời hạn tạm hoãn xuất cảnh đối với người bị kết án phạt tù được xác định như thế nào?
39792,fold_2,1,41,13,1.0,1.0,0,Thực hiện khai bổ sung hồ sơ khai thuế như thế nào?
92064,fold_1,1,1,20,1.0,1.0,0,Trách nhiệm của người ra quyết định thanh tra ra sao?
136168,fold_3,1,1,3,1.0,1.0,0,Việc thông báo doanh nghiệp mất khả năng thanh toán phải đảm bảo những yêu cầu gì?
33278,fold_4,1,3,>100,1.0,1.0,0,Hồ sơ xin thôi giữ chức vụ của Chủ tịch nước bao gồm những gì?
83160,fold_4,1,>100,48,1.0,1.0,0,Thủ tục cấp Giấy phép đủ điều kiện kinh doanh dịch vụ karaoke cấp tỉnh được thực hiện theo trình tự nào?
728,fold_3,1,1,2,1.0,1.0,0,Ban Thường vụ Hội Hỗ trợ khắc phục hậu quả bom mìn Việt Nam có những quyền hạn nào?
93606,fold_4,1,11,>100,1.0,1.0,0,Cơ quan thuế nào trực tiếp quản lý doanh nghiệp có vốn đầu tư nước ngoài?
46694,fold_4,3,1,10,1.0,1.0,0,Sản phẩm dầu nào sẽ chịu thuế bảo vệ môi trường?
106298,fold_3,1,1,>100,1.0,1.0,0,Đoàn điều tra bệnh nghề nghiệp có những trách nhiệm gì khi thực hiện nhiệm vụ được giao?
39036,fold_0,1,1,13,1.0,1.0,0,Mẫu bằng lái xe (giấy phép lái xe) quốc tế được quy định như thế nào?
47460,fold_2,1,8,1,1.0,1.0,0,Điều kiện bảo hộ với tên thương mại
