qid,question,answer_size,max_gold_frequency,nearest_embedding_cosine,nearest_qid,word_count
155136,"Thành phần hồ sơ thực hiện tiếp nhận người có công vào cơ sở nuôi dưỡng, điều dưỡng người có công do tỉnh quản lý hoặc đưa về gia đình nuôi dưỡng gồm những gì?",1,4,0.7791081070899963,68308,35
11834,Quỹ Phát triển khoa học và công nghệ Quốc gia hỗ trợ các nhà khoa học thực hiện nghiên cứu sau tiến sĩ khi có đủ điều kiện nào?,1,1,0.5318567156791687,11120,29
39278,Hồ sơ đăng ký tập sự tại văn phòng công chứng tư nhân như thế nào?,1,2,0.7203656435012817,114142,16
149002,Chế độ liên lạc của phạm nhân,1,26,0.7814485430717468,102892,7
16858,Cơ quan nào có nhiệm vụ xây dựng đề án phát hành trái phiếu quốc tế?,2,5,0.8581271767616272,163276,16
102810,Hệ thống thư điện tử của cơ sở giáo dục đại học được thiết lập theo phương thức nào?,1,1,0.663417637348175,34944,19
91076,Mục đích hoạt động của Hội Kiến trúc sư Việt Nam được quy định thế nào?,1,3,0.9687933325767517,110550,16
22086,Muốn lấy giấy phép lái xe hạng D thì thi sát hạch ở đâu?,1,28,0.7435207366943359,32686,14
130796,Hồ sơ nhập học lớp 10 gồm có những giấy tờ gì?,1,2,0.7642118334770203,4928,12
49548,Công an giao thông phạt xe du lịch do lỗi chưa gắn phù hiệu thì có bị giam xe không?,1,64,0.5763100981712341,107428,20
111980,Trong cơ sở dữ liệu lý lịch tư pháp bao gồm những thông tin nào?,1,5,0.8094942569732666,133126,15
60678,"Thời hiệu kỷ luật tổ chức Đảng khi bị kỷ luật cảnh cáo về thiếu trách nhiệm trong trong lãnh đạo, chỉ đạo xử lý tệ nạn xã hội?",1,14,0.7767632603645325,163306,29
31570,Tổng giám đốc Ngân hàng phát triển Việt Nam thực hiện nhiệm vụ gì?,1,1,0.6505871415138245,74580,14
36162,Các hoạt động của đơn vị chiếu phim lưu động?,2,7,0.6222752928733826,152104,10
123522,Có sai sót về giá ghi trên hóa đơn điện tử trong trường hợp có chiết khấu thương mại dành cho khách hàng thì phải điều chỉnh như thế nào?,2,21,0.6169060468673706,17930,30
44000,"Hồ sơ đăng ký chào mua công khai cổ phiếu, chứng chỉ quỹ đóng trường hợp thanh toán bằng tiền gồm những tài liệu gì?",1,22,0.5852572917938232,76740,25
6216,Ngày ký và ngày lập hóa đơn điện tử có giống nhau không?,1,1,0.775075376033783,118564,13
110502,Thời hạn áp dụng biện pháp điều tra tố tụng đặc biệt là bao lâu?,1,74,0.5795334577560425,134214,15
98186,Danh mục thuốc hóa dược và sinh phẩm thuộc phạm vi được bảo hiểm y tế chi trả?,1,1,0.5662810802459717,123356,18
105506,Cơ quan điều tra có phải cơ quan tiếp nhận văn bản kiến nghị khi phát hiện dấu hiệu tội phạm trong quá trình thanh tra không?,1,1,0.5784182548522949,63888,27
71192,"Nội dung, nhiệm vụ thực hiện đánh giá, xác định Chỉ số Parindex của Bộ Nông nghiệp và Phát triển nông thôn năm 2023 như thế nào?",1,1,0.5824759006500244,70196,27
7066,"Cơ sở Đo lường Chất lượng thực hiện kiểm định chuẩn đo lường thuộc lĩnh vực quân sự, quốc phòng có những nghĩa vụ gì?",1,1,0.6516295075416565,168460,25
98470,Thông tin liên lạc viễn thông của biệt thự nghỉ dưỡng phải đảm bảo các yêu cầu gì?,1,1,0.5365309715270996,64366,18
104568,Có những phương thức mua hàng dự trữ quốc gia nào?,1,2,0.4752041697502136,18814,11
76022,"Hành vi đăng tải thông tin hình ảnh người khác nhằm xúc phạm danh dự nhân phẩm, bị xử phạt hành chính hay bị truy cứu trách nhiệm hình sự?",2,109,0.8267556428909302,106896,30
10346,Thanh tra có thẩm quyền xử phạt vi phạm hành chính về an toàn thực phẩm ra sao?,1,5,0.7494149804115295,154908,18
168410,Nhận được thông tin tố cáo hành vi vi phạm của chiến sĩ Công an trong việc thực hiện nhiệm vụ thuộc thẩm quyền giải quyết thì xử lý ban đầu thông tin tố cáo như thế nào?,1,1,0.5547908544540405,116788,38
76724,Thủ tục chấp thuận người được đề cử làm Lãnh sự danh dự nước ngoài tại Việt Nam được thực hiện như thế nào?,1,5,0.8583629131317139,140812,24
139922,"Cơ quan nào là cơ quan thường trực của Ban An toàn giao thông tỉnh, thành phố trực thuộc Trung ương?",1,2,0.698520302772522,134192,21
135994,Trong hoạt động mua bán người thì các hành vi nào bị nghiêm cấm?,1,3,0.6341607570648193,70412,14
132164,Công nghệ kỹ thuật cơ điện tử trình độ cao đẳng là ngành nghề như thế nào?,1,3,0.7670380473136902,82254,17
166812,Mục đích kiểm tra đối với lĩnh vực công tác của các đơn vị và cá nhân trong Tòa án nhân dân là gì?,1,3,0.7796621322631836,142590,24
31670,Nội dụng của thỏa thuận bảo đảm thực hiện dự án đầu tư của nhà đầu tư gồm những gì?,1,11,0.8037016987800598,157772,20
61782,Bộ Thông tin và Truyền thông có phải kiểm soát tần số vô tuyến điện không?,1,5,0.7600899934768677,116036,16
2046,Kinh phí chi trả trợ cấp thường xuyên khi thực hiện Pháp lệnh ưu đãi người có công với cách mạng năm 2023,2,2,0.6918526887893677,80160,23
98106,Hưởng bảo hiểm y tế khi đi khám bệnh ở nơi không có hợp đồng ra sao?,1,24,0.6802095174789429,134050,17
136572,Mẫu giấy chứng nhận đạt tiêu chuẩn kiểm định chất lượng chương trình đào tạo giáo dục nghề nghiệp có dạng như thế nào?,1,2,0.7080527544021606,88602,24
89132,Chỉ thị của Chính phủ về nhiệm vụ sau kỳ nghỉ Tết Âm lịch 2023 có nội dung gì?,1,1,0.6053506135940552,85628,19
140346,"Cục Quản lý giám sát kế toán, kiểm toán có chức năng là gì?",1,1,0.5831658840179443,155680,14
85070,Mức phạt nào dành cho hành vi vi phạm quy định về quản lý sử dụng nhà chung cư đối với người sử dụng nhà chung cư?,1,8,0.8098605871200562,53772,27
32668,"Quy định về mức trích kinh phí bảo đảm cho việc tổ chức thực hiện bồi thường, hỗ trợ, tái định cư và cưỡng chế kiểm đếm, cưỡng chế thu hồi đất như thế nào?",1,2,0.8362281322479248,29940,35
43344,Thương nhân kinh doanh Siêu thị chuyên doanh có thể tự tiến hành phân hạng Siêu thị của mình không?,1,5,0.6505746841430664,155990,20
85002,Hiệu lệnh của người điều khiển giao thông bao gồm những gì?,1,28,0.7068495750427246,93868,12
53290,Có được xét danh hiệu thi đua khen thưởng của Bộ Khoa học và công nghệ khi người lao động đang thực hiện hợp đồng lao động hay không?,1,1,0.5641348361968994,159836,29
158596,Điều kiện để giải thể doanh nghiệp?,1,58,0.9175729751586914,62632,7
61650,Người đề nghị cấp CFS cho đồ chơi trẻ em xuất khẩu làm mất bản chính CFS thì có được cấp lại bản sao CFS không?,1,1,0.6475513577461243,93236,26
38144,Học sinh trung học thường xuyên nghỉ học trên 45 ngày thì có ở lại lớp hay không?,1,5,0.8338996171951294,60450,18
95696,"Có thể được tuyển chọn, bổ nhiệm làm Thẩm phán trung cấp khi đáp ứng những tiêu chuẩn và điều kiện gì?",1,17,0.7076577544212341,4644,22
168038,"Tác nhân, nguồn bệnh về phương thức lây truyền bệnh ấu trùng giun đũa chó/mèo?",1,1,0.6529707908630371,132466,15
19348,Giấy chứng nhận năng lực cá nhân có các thông tin gì?,1,2,0.809074878692627,85686,12
56622,Người học ngành kỹ thuật thiết bị hình ảnh y tế trình độ cao đẳng phải có mức độ tự chủ và trách nhiệm như thế nào?,1,3,0.775688886642456,88116,27
61264,"Thực hiện điều tra, khảo sát tình hình thi hành pháp luật trong hệ thống cơ quan hành chính nhà nước như thế nào?",2,1,0.5004796385765076,44846,24
24054,Công ty TNHH một thành viên do Nhà nước nắm giữ 100% vốn điều lệ xây dựng quỹ tiền thưởng và phân phối tiền thưởng cho người lao động thế nào?,2,1,0.7278264164924622,139172,31
62528,Báo cáo công tác xử lý kỷ luật đối với công chức tại các đơn vị thuộc Bộ Tài chính được gửi thông qua hình thức nào?,1,1,0.5339775085449219,94640,27
75796,Chất lượng của vải quả tươi hạng đặc biệt có được có các khuyết tật trên quả không?,1,1,0.6198041439056396,103814,18
131676,"Trường hợp đi nghĩa vụ quân sự, bị gọi nhập ngũ nhưng lại trốn nghĩa vụ thì sẽ bị xử phạt như thế nào?",1,10,0.8643965125083923,36586,24
53084,Hồ sơ cấp tiền hỗ trợ sau đầu tư gửi đến Ngân hàng Phát triển Việt Nam bao gồm những tài liệu gì?,1,1,0.48662668466567993,23872,23
876,Thời hạn để thành viên công ty trách nhiệm hữu hạn hai thành viên thực hiện góp vốn là bao lâu?,1,58,0.6431137919425964,66688,21
58808,"Trường hợp có nhiều người thụ hưởng bảo hiểm nhân thọ, bảo hiểm sức khỏe thì xử lý như thế nào?",1,14,0.5646716356277466,49790,21
82264,Thời gian nào tính vào thời gian tập sự của giáo viên?,2,28,0.6441022157669067,95826,12
94490,Chức trách của Kiểm dịch viên động vật là gì?,1,5,0.7070881724357605,47102,10
11600,Hồ sơ đề nghị thu hồi tài sản trong trường hợp tự nguyện trả lại tài sản kết cấu hạ tầng hàng hải cần những giấy tờ nào?,1,8,0.757264256477356,167852,28
151098,Hồ sơ đề nghị cấp giấy chứng nhận lưu hành tự do cho trang thiết bị y tế xuất khẩu được quy định như thế nào?,1,12,0.6254301071166992,155816,26
85654,Thể thức của một văn bản do cơ quan nhà nước ban hành phải đáp ứng những tiêu chí nào?,2,8,0.6302195191383362,41726,20
145442,Trong thời gian tập sự công chức thì người tập sự có người hướng dẫn làm việc không?,1,19,0.7768234610557556,22612,18
3402,Chủ tịch Hội đồng quản trị Sở Giao dịch Chứng khoán thành phố Hồ Chí Minh do ai bổ nhiệm?,1,1,0.5973186492919922,95300,20
103692,Xét nâng ngạch Giảng viên chính cần chứng chỉ gì?,1,1,0.6053135395050049,15076,10
73440,Diện tích đất tối thiểu được phép tách thửa đối với thửa đất trước đây cấp Giấy chứng nhận là đất lâm nghiệp tại địa bàn tỉnh Sơn La?,1,4,0.8457622528076172,2078,29
41616,"Nhóm nợ được khoanh trong việc quản lý nợ thuế và khoản thu khác đối với hàng hóa xuất khẩu, nhập khẩu là gì?",3,17,0.6019822955131531,18564,24
56854,Thủ tục đề nghị chấm dứt hoạt động đối với cơ sở hỗ trợ nạn nhân mua bán người thực hiện ra sao?,1,3,0.6638556122779846,150178,23
16424,Trình tự tuyển chọn công dân tham gia nghĩa vụ Công an nhân dân như thế nào?,2,15,0.7762371897697449,141390,17
79400,Trách nhiệm và quyền hạn của các thành viên Hội đồng thẩm định cấp cơ sở đối với dự án PPP là gì?,1,3,0.573168158531189,83538,23
108584,Có được nuôi chó trong chung cư hay không?,2,8,0.5844056606292725,11002,9
91244,Để được tạm hoãn kiểm tra trình độ kỹ năng nghề thì công nhân quốc phòng cần có những điều kiện gì?,1,1,0.6242599487304688,28956,22
94852,Sĩ quan Công an nhân dân được nghỉ hưu khi nào?,2,8,0.6939024329185486,94142,11
47340,Đối với nhân sự của cơ sở cai nghiện ma túy được quy định như thế nào?,1,8,0.6323068737983704,143350,17
75524,Ban Biên tập Cổng thông tin điện tử Bộ Văn hóa Thể thao và Du lịch gồm những ai?,1,1,0.7794143557548523,51744,19
155988,"Thuyền phó nhất tàu điều tra, đánh giá nguồn lợi thủy sản thực hiện những nhiệm vụ gì?",1,2,0.5963212847709656,131414,18
162712,Chủ dây chơi hụi không có lãi có được quyền thu phần họ của các thành viên hay không?,1,1,0.37822452187538147,162878,19
141320,"Nguyên tắc tài chính cho hoạt động tư vấn, phản biện và giám định xã hội của Liên hiệp các Hội Khoa học và Kỹ thuật Việt Nam là gì?",1,1,0.57302325963974,152538,30
36994,Chánh Thanh tra Sở Giao thông vận tải được quyền xử phạt hoa tiêu đường thủy nội địa từ chối dẫn phương tiện không?,1,4,0.7843335270881653,161250,24
35690,Mức phạt cho hành vi cung cấp thông tin về tỷ lệ cược khi chưa được đồng ý là bao nhiêu?,1,7,0.6039451360702515,153808,21
9138,Có được đóng bảo hiểm xã hội tự nguyện không?,1,65,0.8952093720436096,155258,10
118656,"Tổ chức, cá nhân khai thác và sử dụng thông tin, dữ liệu tài nguyên và môi trường có trách nhiệm và quyền hạn gì?",1,4,0.708966851234436,51456,25
163714,Giáo viên không được dạy thêm trong trường hợp nào?,1,4,0.9080145955085754,143168,10
71634,"Thời hạn bảo quản hồ sơ, tài liệu chuyên môn nghiệp vụ của ngành Giáo dục tính từ năm nào?",1,1,0.6189237236976624,111896,20
144996,Cơ cấu tổ chức của đại học bao gồm những gì?,1,8,0.6764803528785706,73662,11
92466,Việc tạm giữ người trong tố tụng hình sự được thực hiện thế nào?,1,74,0.806326150894165,86676,14
33928,Hiệu lực của Bộ luật hình sự về thời gian được quy định như thế nào?,1,109,0.7486351132392883,139762,16
75404,Do biến động bất thường của tình hình kinh tế - xã hội điều chỉnh quy hoạch xây dựng vùng liên huyện được không?,1,26,0.5386394262313843,118054,24
42928,"Trình tự, thủ tục thực hiện hợp pháp hóa lãnh sự được quy định như thế nào?",1,2,0.5826025009155273,123982,17
6038,Thành viên góp vốn có được chuyển nhượng phần vốn góp của mình không?,1,58,0.7816943526268005,67012,14
14580,Các nguyên tắc thúc đẩy sự tin cậy với tổ chức đánh giá và chứng nhận hệ thống quản lý là gì?,1,1,0.4625251889228821,20182,22
23564,Tòa án có thể ký hợp đồng dịch vụ tống đạt với nhiều Văn phòng Thừa phát lại hay không?,1,18,0.5839736461639404,17064,20
106080,Mức cấp dưỡng nuôi con hàng tháng của cha mẹ không trực tiếp nuôi con sau ly hôn được tính như thế nào?,1,45,0.8871164321899414,138418,23
81796,Điều kiện để được cấp Giấy chứng nhận đủ điều kiện kinh doanh chứng khoán phái sinh đối với công ty chứng khoán là gì?,1,6,0.6366565227508545,151744,25
115138,Quy định về phổ biến phim trên hệ thống truyền hình?,1,7,0.8803173899650574,53214,11
70412,Bóc lột tình dục là gì? Người bị bóc lột tình dục có được xem là nạn nhân của hành vi mua bán người?,1,3,0.6451507806777954,125566,24
125780,Mức hưởng chế độ thai sản khi tránh thai quy định như thế nào?,1,65,0.9139689803123474,16400,14
83886,Sử dụng vũ khí chiếm đoạt tàu thủy và đánh lái tàu thương tích 70% thì bị truy cứu trách nhiệm hình sự bao nhiêu năm tù?,1,109,0.6320950984954834,62306,27
71332,Tài liệu lưu trữ sau khi chỉnh lý được quản lý như thế nào?,1,2,0.6009809374809265,111896,14
47378,Công ty chứng khoán được quyền đầu tư tối đa là bao nhiêu số cổ phiếu của một tổ chức đang niêm yết?,1,1,0.5968540906906128,131974,23
161802,Đương sự được quyền yêu cầu tòa án áp dụng biện pháp khẩn cấp tạm thời trong những trường hợp nào?,1,1,0.7927718758583069,29096,21
124186,Các chức danh nghề nghiệp đạo diễn nghệ thuật có hệ số lương bao nhiêu?,1,1,0.6436556577682495,17222,15
52922,Công chứng viên của Phòng công chứng được chuyển đổi được giải quyết chế độ chính sách như thế nào?,1,4,0.6933671236038208,33728,20
135808,Nhiệm vụ của trường phổ thông dân tộc nội trú được quy định thế nào?,1,1,0.7544779181480408,71770,15
59812,Chức năng của Tổng cục Năng lượng được quy định ra sao?,1,1,0.6018431782722473,117172,12
17852,Đã đám cưới mà chưa đăng ký kết hôn muốn đăng ký khai sinh cho con có cả tên cha và mẹ thì phải làm sao?,1,18,0.8767668008804321,49076,26
90190,"Quy trình lấy phiếu tín nhiệm đối với các chức danh cấp uỷ và chức danh, chức vụ lãnh đạo, quản lý trong hệ thống chính trị như thế nào?",1,1,0.8593348860740662,109538,30
36944,Trong quản lý nhà nước về hoạt động đối ngoại biên phòng thì Bộ Quốc phòng có những trách nhiệm nào?,1,3,0.7242450714111328,148768,21
37008,Ủy ban Cạnh tranh Quốc gia là cơ quan thuộc cơ quan nào?,1,2,0.617821216583252,29638,13
35662,Doanh nghiệp viễn thông không tuân thủ quyết định đình chỉ giá cước của Bộ Thông tin và Truyền thông thì bị xử phạt thế nào?,1,12,0.6722895503044128,64526,26
42450,"Gia đình neo đơn, quá khó khăn nuôi dưỡng bà nội đã già yếu thì xin xuất ngũ trước hạn được không?",1,2,0.5776964426040649,7058,22
136198,Dự án PPP là gì?,1,10,0.7441360950469971,85434,5
62420,"Cơ sở sản xuất kinh doanh thủy sản cần phải đáp ứng những điều kiện gì để đảm bảo an toàn vệ sinh trong sơ chế, chế biến thuỷ sản?",1,3,0.9761059880256653,136920,30
97774,Trong việc xét công nhận sáng kiến thì Hội đồng sáng kiến có nhiệm vụ thế nào?,1,1,0.7113215923309326,18478,17
642,"Người học ngành chế biến và bảo quản thủy sản trình độ trung cấp phải có khả năng học tập, nâng cao trình độ như thế nào?",1,10,0.9125652313232422,4826,27
125776,"Xử lý nghiêm việc phát hành, xuất khống, mua bán hóa đơn điện tử để trục lợi?",1,1,0.7060806155204773,78318,17
88992,Sử dụng tài khoản ngoại tệ của người cư trú là cá nhân như thế nào cho đúng quy định pháp luật?,1,2,0.5868914127349854,54478,22
152340,"Học ngành kỹ thuật sửa chữa, lắp ráp máy tính trình độ trung cấp thì người học phải có mức độ tự chủ, chịu trách nhiệm như thế nào?",1,4,0.7834429144859314,39106,29
10218,"Dịch vụ sự nghiệp công quản lý, bảo trì kết cấu hạ tầng giao thông đường bộ gồm những công việc gì?",1,1,0.631126344203949,148494,22
19158,"Thu hoạch, sơ chế, bảo quản, chế biến sản phẩm cây trồng",1,4,0.47231703996658325,93390,12
13836,Những việc mà công chức thuộc lực lượng Quản lý thị trường không được làm là gì?,1,2,0.8167169690132141,112124,17
151224,Phẫu thuật múc nội nhãn được tiến hành theo các bước như thế nào? Kỹ thuật múc nội nhãn thực hiện ra sao?,1,12,0.7199251055717468,141538,23
24464,Không lưu trữ thông tin về nguồn gốc thực phẩm cơ sở kinh doanh sản phẩm thực phẩm bị xử phạt vi phạm hành chính như thế nào?,1,5,0.6786485910415649,148954,28
164672,Xin gia hạn thời gian sử dụng đất nông nghiệp thì có phải đóng phí gia hạn hay không?,1,53,0.7612101435661316,58244,19
41522,Hồ sơ đăng ký tổ chức xét trao giải thưởng cho doanh nghiệp trong phạm vi cấp tỉnh có giá trị như thế nào?,1,1,0.5116352438926697,15244,24
129190,Việc tổ chức thẩm định công trình xây dựng được cơ quan nhà nước phê duyệt do ai thực hiện?,1,3,0.5235969424247742,148360,20
159836,Danh hiệu “Lao động tiên tiến” được xét tặng cho đối tượng nào?,1,1,0.8077288269996643,81058,13
43960,Cập nhật thông tin về nhiệm vụ khoa học và công nghệ đang tiến hành thuộc bí mật quân sự vào cơ sở dữ liệu được thực hiện như thế nào?,1,2,0.4827905297279358,10480,31
117344,"Các đường ống của hệ thống chữa cháy tự động bằng nước, bọt phải đảm bảo yêu cầu gì?",1,1,0.6152322888374329,28234,19
120294,Vậy thế nào là ly hôn thuận tình có yếu tố nước ngoài?,1,45,0.8088392019271851,22996,13
16302,Người lao động khi sinh con được hưởng bảo hiểm trợ cấp như thế nào?,2,65,0.7280862331390381,155930,15
51698,Quy trình lấy mẫu thức ăn chăn nuôi là sản phẩm dạng lỏng được quy định như thế nào?,1,2,0.8622146844863892,141140,19
37626,Mẫu Chứng chỉ nghiệp vụ khai hải quan mới nhất ra sao?,2,14,0.6279832720756531,9980,12
11386,"Khi thực hiện tuần tra, kiểm soát thì Cảnh sát biển Việt Nam phải thể hiện màu sắc của máy bay tuần tra có đúng không?",1,1,0.529050886631012,126794,26
119586,Muốn thay đổi thông tin trong hồ sơ đề nghị công nhận chương trình đào tạo kiến thức pháp luật về bán hàng đa cấp thì xử lý ra sao?,1,10,0.6029755473136902,167116,30
128044,"Hình thức thanh toán trong giao dịch vay, cho vay và trả nợ vay lẫn nhau giữa các doanh nghiệp không phải là tổ chức tín dụng ra sao?",1,1,0.5379354953765869,162668,29
145668,Hội viên chính thức của Hiệp hội Titan Việt Nam có những nghĩa vụ nào?,1,1,0.5363891124725342,30612,15
33382,Thời hạn áp dụng thuế chống bán phá giá được quy định như thế nào?,1,4,0.5299635529518127,80948,15
112166,Mức đóng bảo hiểm xã hội bắt buộc của người lao động nước ngoài tại Việt Nam từ 01/07/2022?,1,3,0.8562532663345337,160944,19
36448,Nội dung kế hoạch quản lý chất lượng môi trường không khí cấp tỉnh?,1,12,0.5128821134567261,103168,14
16476,"Báo Văn hóa có nhiệm vụ thông tin, tuyên truyền chính sách pháp luật của Nhà nước về nội dung gì?",1,2,0.6857861280441284,147856,21
166864,"Quy định về các ngày nghỉ của cán bộ, công chức hiện nay ra sao?",2,108,0.7728737592697144,101762,15
138214,Ai có trách nhiệm kiểm tra Phiếu đăng ký dự tuyển công chức?,1,19,0.7029387950897217,65588,13
138502,Đảng viên dự bị có thời gian sinh hoạt đảng tại cơ quan cũ thì khi kết nạp đảng viên chính thức có cần xin xác nhận ở đơn vị này không?,1,4,0.6548629999160767,21920,32
16294,Giám định viên Hội đồng Giám định y khoa phải đáp ứng tiêu chuẩn như thế nào?,1,2,0.9454432129859924,18212,17
108044,Trách nhiệm của chủ phương tiện thủy nội địa,1,1,0.8302584290504456,3986,9
160974,Mục đích của việc thống kê về xử lý vi phạm hành chính là gì?,1,4,0.6128276586532593,126598,15
163270,Thế nào là vi phạm hành chính về thuế và hóa đơn?,1,6,0.6950036883354187,78318,12
3338,Chỉ định thuốc điều trị Covid-19 như thế nào?,1,1,0.6816216707229614,118156,9
147856,Báo Văn hóa thuộc Bộ Văn hóa Thể thao và Du lịch có con dấu và tài khoản riêng không?,1,2,0.6909082531929016,75524,20
42294,Tiền lương của công chức chuyên ngành Ngân hàng là bao nhiêu?,2,18,0.908633291721344,127518,12
91574,Thời gian lập hồ sơ trình cấp có thẩm quyền phê duyệt quyết toán mua sắm tài sản là bao lâu?,1,2,0.5625461935997009,162336,21
123202,Nguyên tắc biên soạn câu hỏi tự luận kiểm tra kiến thức được quy định thế nào?,1,1,0.4890538454055786,18400,17
136028,Báo cáo tài chính là gì? Đơn vị kiểm toán phải nộp báo cáo tài chính khi nào?,2,14,0.8499565124511719,167424,18
79594,Đăng kiểm viên có những tiêu chuẩn và nhiệm vụ nào?,1,3,0.7287799119949341,145162,11
116370,Giáo viên trường trung học cơ sở dạy bao nhiêu tiết trong một tuần?,1,10,0.92503821849823,149650,14
84256,Trường hợp nào được cấp mã số thuế sử dụng đất phi nông nghiệp?,1,1,0.6676825284957886,39356,14
13504,Khoản chi nào không được hạch toán vào chi phí hoạt động của Ngân hàng Phát triển Việt Nam?,1,1,0.6401090621948242,144230,19
29862,Các hoạt động khác của quỹ tín dụng nhân dân,1,3,0.8072594404220581,57236,10
42768,Trách nhiệm của du học sinh học bổng ngân sách nhà nước?,1,6,0.7204836010932922,89830,12
35592,Quy định đặt tên chi nhánh như thế nào?,2,58,0.7322426438331604,50066,9
23732,Thời hiệu xử phạt vi phạm hành chính đối với người mua bán Giấy phép khảo nghiệm thuốc thú y là bao lâu?,1,28,0.5563342571258545,52374,23
91626,Khu nông nghiệp ứng dụng công nghệ cao phát triển tôm Bạc Liêu có những nhiệm vụ nào?,1,1,0.4696223735809326,102704,18
58872,"Chống khai thác hải sản, yêu cầu tăng cường kiểm soát chặt chẽ hoạt động tàu cá của tỉnh khác hoạt động tại địa phương như thế nào?",2,7,0.44432443380355835,83480,28
34824,Doanh nghiệp cung cấp dịch vụ hàng không tại cảng hàng không cần phải đảm bảo điều kiện hoạt động như thế nào?,1,8,0.6164104342460632,11588,23
145196,Giấy chứng nhận phần vốn góp của thành viên công ty TNHH hai thành viên bao gồm những nội dung nào?,1,58,0.6575502157211304,34620,21
49376,Hoạt động kiểm soát nội bộ Ngân hàng Nhà nước Việt Nam được hiểu như thế nào?,1,3,0.7614984512329102,44078,17
83030,Những trường hợp nào sinh viên đại học được xin nghỉ học tạm thời?,1,4,0.5874745845794678,111846,14
134782,Người bán thuốc nhưng lại không có bằng cấp chuyên môn sẽ bị xử phạt như thế nào theo quy định mới nhất hiện nay?,1,16,0.6736916303634644,25232,25
44902,Bảo dưỡng ban đầu trong biện pháp phòng chống nứt mặt bê tông của kết cấu bê tông trong những giờ đầu đóng rắn được thực hiện bằng các giải pháp nào?,1,1,0.5757995843887329,16376,32
104098,Việc chi trả tiền từ Quỹ bảo vệ người được bảo hiểm thực hiện theo nguyên tắc nào?,1,1,0.5423087477684021,61760,18
140208,Bên nhận bảo đảm thực hiện việc xử lý tài sản bảo đảm có cần văn bản ủy quyền của bên bảo đảm hay không?,1,10,0.7701767683029175,26034,25
86676,Người bị tạm giữ có những quyền gì?,2,74,0.806326150894165,92466,8
165916,Phụ cấp đặc biệt đối với cán bộ cấp huyện làm việc ở đảo xa đất liền được tính trả như thế nào? Nguồn kinh phí chi trả phụ cấp đặc biệt từ đâu?,1,1,0.628898024559021,86966,34
144458,Phiên họp thứ nhất của Hội nghị các bên tham gia Công ước Chống sa mạc hóa của Liên hợp quốc sẽ do ai triệu tập?,1,4,0.6259908676147461,48942,26
106820,Nhóm do cơ quan bảo hiểm xã hội đóng bảo hiểm y tế,1,26,0.9357616901397705,141800,13
96308,Điều tra tài nguyên nước là trách nhiệm của ai?,1,6,0.7724617123603821,28542,10
58912,Thời gian đi nghĩa vụ quân sự là bao lâu?,1,15,0.8692152500152588,153954,10
27546,Cột bơm xăng dầu tại cửa hàng xăng dầu có quy chuẩn lắp đặt và xây dựng nào không?,1,2,0.662080705165863,144288,19
110278,Mẫu báo cáo định kỳ do doanh nghiệp kinh doanh kết cấu hạ tầng đường sắt thực hiện trong quá trình bảo trì hiện nay?,1,3,0.6813910007476807,44286,25
86432,Nội quy phòng xử án hình sự được quy định như thế nào?,2,74,0.5796306729316711,92144,13
63966,Khi thực hiện sửa chữa sổ kế toán có bắt buộc phải có chữ ký của kế toán trưởng đơn vị kế toán hay không?,1,14,0.8445683717727661,121680,25
110746,Đất phi nông nghiệp là gì?,1,53,0.5607981085777283,104692,6
61070,25 dịch vụ công thiết yếu theo Đề án 06 sẽ bắt buộc phải được số hóa kể từ ngày 01 tháng 7 năm 2022?,1,1,0.508112907409668,93140,25
143046,"Mức phạt tiền đối với doanh nghiệp, nhóm doanh nghiệp thực hiện hành vi lạm dụng vị trí thống lĩnh thị trường là bao nhiêu?",1,2,0.543513834476471,163438,25
157064,Cá nhân bị Nhà nước thu hồi đất dẫn đến phải chuyển chỗ ở thì có được hỗ trợ tìm kiếm việc làm hay không?,1,53,0.6490814685821533,132040,25
120164,Trình tự xây dựng văn bản quy phạm pháp luật theo thủ tục rút gọn được thực hiện như thế nào?,1,8,0.612727701663971,141406,21
141538,Các bước tiến hành phẫu thuật lấy dị vật trong nhãn cầu bằng nam châm nội nhãn thực hiện như thế nào?,1,12,0.7199251055717468,151224,22
73032,Ai được vào buồng hạnh phúc thăm phạm nhân? Chưa đăng ký kết hôn có được vào thăm phạm nhân tại buồng hạnh phúc không?,1,2,0.7314865589141846,163326,25
141514,Việc in các loại phôi Giấy chứng nhận kiểm định xe máy chuyên dùng trong Bộ Quốc phòng do ai chịu trách nhiệm thực hiện?,1,5,0.6570221185684204,133508,25
24038,Một người có thể đăng ký bao nhiêu hộ kinh doanh?,1,31,0.8207878470420837,148528,11
148170,Viên chức là Đảng viên khi sinh con thứ ba có bị khai trừ khỏi Đảng không?,1,14,0.6776717901229858,26308,17
76538,"Vi bằng có thể thay thế văn bản công chứng, chứng thực hay không?",1,18,0.644463062286377,22762,14
56496,Công ty mẹ Tập đoàn Công nghiệp Viễn thông Quân đội được quyền chủ động thanh lý những loại tài sản cố định nào?,1,11,0.7744394540786743,106976,24
103750,Thời hiệu xử lý kỷ luật đối với Tiểu đoàn trưởng đơn vị Dân quân tự vệ bị kỷ luật tước danh hiệu Dân quân tự vệ là bao lâu?,1,5,0.8025767207145691,57284,30
