qid,question,archetype,word_count,active_cues,source_disagreement_at5,source_top5_union_size,ce_margin5_minus6,ce_score_std,rank_to_primary_set_churn,entering,leaving,rank_only_top5,blend015_top5,primary_top5,ce_only_top5,primary_top5_names,primary_support5,primary_support10,primary_support20
131446,Hồ sơ để mở tài khoản thanh toán gồm những gì?,PROCEDURE,11,,0.6529100529100529,14,0.201171875,3.8941290378570557,0,,,232762|5363|86078|20457|25507,232762|5363|25507|86078|178285,232762|5363|86078|20457|25507,232762|5363|25507|178285|48827,Thong-tu-23-2014-TT-NHNN-huong-dan-mo-su-dung-tai-khoan-thanh-toan-tai-to-chuc-cung-ung-dich-vu-than || Thong-tu-16-2020-TT-NHNN-sua-doi-Thong-tu-23-2014-TT-NHNN-mo-va-su-dung-tai-khoan-thanh-toan-458921 || Nghi-dinh-101-2012-ND-CP-thanh-toan-khong-dung-tien-mat-152166 || Thong-tu-02-2023-TT-BXD-huong-dan-hop-dong-xay-dung-557432 || Thong-tu-16-2022-TT-NHNN-luu-ky-va-su-dung-giay-to-co-gia-tai-Ngan-hang-Nha-nuoc-Viet-Nam-543226,5|5|5|2|1,5|5|5|2|3,6|6|5|2|5
55736,Trình tự đo ngắm trên một trạm máy khi đo độ lún công trình bằng phương pháp đo cao hình học cấp 2 được tiến hành như thế nào? ,PROCEDURE,29,HYPOTHETICAL,0.7261904761904763,15,0.296875,1.9626020193099976,0,,,80210|110993|218612|209580|252828,80210|218612|110993|209580|252828,80210|110993|209580|218612|252828,80210|269653|88365|153836|218612, || Thong-tu-121-2021-TT-BQP-Quy-trinh-ky-thuat-dieu-tra-khao-sat-ra-pha-bom-min-vat-no-489488 ||  ||  || Thong-tu-136-2017-TT-BQP-danh-muc-tieu-chuan-bac-trinh-do-ky-nang-nghe-cong-nhan-quoc-phong-352433,6|2|1|4|2,6|3|2|5|2,6|5|3|5|2
52206,Ban Đối ngoại Tổng Liên đoàn lao động Việt Nam thực hiện những nhiệm vụ nào?,GENERAL_SEMANTIC,16,,0.7417989417989418,15,0.16015625,2.4871912002563477,1,274416|124005,110898|50448,174679|31301|222768|110898|50448,174679|31301|222768|110898|50448,174679|31301|222768|274416|124005,174679|31301|20980|69890|278599,Quyet-dinh-1322-QD-TLD-chuc-nang-nhiem-vu-co-cau-to-chuc-bo-may-co-quan-Tong-lien-doan-89135 || Huong-dan-82-HD-TLD-2023-lay-y-kien-sua-doi-Dieu-le-Cong-doan-tai-dai-hoi-cong-doan-cac-cap-562766 || Quyet-dinh-174-QD-TLD-2020-Dieu-le-Cong-doan-Viet-Nam-khoa-XII-434736 || Nghi-dinh-81-2022-ND-CP-chuc-nang-nhiem-vu-quyen-han-va-co-cau-to-chuc-cua-Bo-Ngoai-giao-532444 || Quyet-dinh-1106-QD-BHXH-2012-Quy-che-quan-ly-hoat-dong-doi-ngoai-146465,5|4|3|1|2,6|5|5|2|5,6|6|6|5|6
74010,Cửa xe taxi cần niêm yết những thông tin gì?,GENERAL_SEMANTIC,10,,0.4634920634920635,10,0.29296875,4.344684600830078,1,91006,40715,196603|213014|17073|50885|40715,196603|213014|50885|17073|91006,196603|213014|50885|91006|17073,196603|213014|91006|50885|107319,Thong-tu-12-2020-TT-BGTVT-quan-ly-hoat-dong-van-tai-bang-xe-o-to-va-dich-vu-ho-tro-van-tai-duong-bo- || Nghi-dinh-10-2020-ND-CP-kinh-doanh-va-dieu-kien-kinh-doanh-van-tai-bang-xe-o-to-315260 || Nghi-dinh-100-2019-ND-CP-xu-phat-vi-pham-hanh-chinh-linh-vuc-giao-thong-duong-bo-va-duong-sat-426369 || Nghi-dinh-46-2016-ND-CP-xu-phat-vi-pham-hanh-chinh-giao-thong-duong-bo-duong-sat-288330 || Nghi-dinh-86-2014-ND-CP-kinh-doanh-dieu-kien-kinh-doanh-van-tai-bang-xe-o-to-248987,6|6|3|0|6,6|6|3|4|6,6|6|6|4|6
122536,Sau khi tốt nghiệp ngành chế tạo thiết bị cơ khí trình độ trung cấp thì người học phải có được những kiến thức nào?,CONDITION,25,HYPOTHETICAL,0.5981481481481483,13,0.185546875,4.181114673614502,0,,,299563|65326|298992|215754|238053,299563|65326|298992|238053|215754,299563|65326|298992|215754|238053,299563|65326|238053|298992|85711,Thong-tu-47-2018-TT-BLDTBXH-yeu-cau-ve-nang-luc-ma-nguoi-hoc-phai-dat-duoc-sau-khi-tot-nghiep-422056 || Thong-tu-45-2018-TT-BLDTBXH-yeu-cau-ve-nang-luc-ma-nguoi-hoc-phai-dat-duoc-sau-khi-tot-nghiep-422054 || Thong-tu-50-2018-TT-BLDTBXH-yeu-cau-ve-nang-luc-ma-nguoi-hoc-phai-dat-duoc-sau-khi-tot-nghiep-422058 || Thong-tu-54-2018-TT-BLDTBXH-yeu-cau-ve-nang-luc-ma-nguoi-hoc-phai-dat-duoc-sau-khi-tot-nghiep-422061 || Thong-tu-48-2018-TT-BLDTBXH-yeu-cau-ve-nang-luc-ma-nguoi-hoc-phai-dat-duoc-sau-khi-tot-nghiep-422057,5|5|4|2|3,5|6|4|5|4,5|6|4|5|5
57984,Cá nhân bắn pháo hoa nổ có phải hành vi trái pháp luật không?,DIRECT_REF,14,INSTRUMENT|NEGATION,0.623015873015873,12,0.25390625,2.101863384246826,0,,,52751|61259|205761|98892|63930,52751|98892|61259|63930|205761,52751|98892|61259|205761|63930,98892|63930|166974|52751|55840,Nghi-dinh-137-2020-ND-CP-quan-ly-su-dung-phao-453444 || Nghi-dinh-144-2021-ND-CP-xu-phat-vi-pham-hanh-chinh-linh-vuc-an-ninh-an-toan-xa-hoi-425471 || Thong-tu-lien-tich-06-2008-TTLT-BCA-VKSNDTC-TANDTC-huong-dan-truy-cuu-trach-nhiem-hinh-su-su-dung-tr || Luat-Quan-ly-su-dung-vu-khi-vat-lieu-no-cong-cu-ho-tro-2017-320097 || Nghi-dinh-167-2013-ND-CP-xu-phat-vi-pham-hanh-chinh-an-ninh-an-toan-xa-hoi-phong-chua-chay-213552,6|2|4|5|3,6|6|5|6|4,6|6|5|6|6
10390,Cách tính thời gian hưởng chế độ trợ cấp hàng tháng đối với quân nhân tham gia bảo vệ tổ quốc đã xuất ngũ từ năm 1995 như thế nào?,GENERAL_SEMANTIC,30,,0.47777777777777775,10,0.32177734375,4.3594255447387695,0,,,124454|252565|53519|97468|97506,124454|252565|53519|97468|97506,124454|252565|53519|97468|97506,252565|124454|296798|143204|95992,Thong-tu-lien-tich-01-2012-TTLT-BQP-BLDTBXH-BTC-huong-dan-Quyet-dinh-62-2011-QD-134832 ||  || Thong-tu-lien-tich-05-2012-TTLT-BCA-BLDTBXH-BTC-huong-dan-chinh-sach-si-quan-141078 || Nghi-dinh-151-2016-ND-CP-che-do-chinh-sach-Luat-quan-nhan-chuyen-nghiep-cong-nhan-quoc-phong-340804 || Thong-tu-162-2017-TT-BQP-huong-dan-151-2016-ND-CP-chinh-sach-Luat-Quan-nhan-chuyen-nghiep-354883,6|6|4|5|2,6|6|6|5|5,6|6|6|5|5
65952,"Nộp hồ sơ ghi nhận tổ chức tư vấn, dịch vụ quyền tác giả, quyền liên quan tại đâu?",PROCEDURE,19,,0.55978835978836,11,2.296875,3.9274024963378906,0,,,115962|56368|222904|78241|292549,115962|56368|222904|292549|78241,115962|56368|222904|292549|78241,115962|292549|56368|222904|186393,Nghi-dinh-17-2023-ND-CP-huong-dan-Luat-So-huu-tri-tue-ve-quyen-tac-gia-quyen-lien-quan-565147 || Nghi-dinh-22-2018-ND-CP-huong-dan-Luat-So-huu-tri-tue-sua-doi-ve-quyen-tac-gia-quyen-lien-quan-35177 || Luat-So-huu-tri-tue-2005-50-2005-QH11-7022 || Nghi-dinh-01-2012-ND-CP-thu-tuc-hanh-chinh-thuoc-pham-vi-chuc-nang-quan-ly-133717 || Luat-So-huu-tri-tue-sua-doi-2022-458435,6|5|4|3|4,6|5|5|5|5,6|6|5|5|5
6458,Quyền của cơ sở sản xuất con giống vật nuôi là gà Tàu vàng được quy định thế nào?,GENERAL_SEMANTIC,19,,0.665873015873016,13,0.640625,1.5701477527618408,1,70973,41858,153173|10876|129920|41858|103461,153173|103461|10876|70973|129920,153173|103461|10876|70973|129920,153173|103461|70973|60011|10876,Luat-Chan-nuoi-2018-353242 || Nghi-dinh-46-2022-ND-CP-sua-doi-Nghi-dinh-13-2020-ND-CP-465918 || Luat-Thuy-san-338490 || Thong-tu-20-2019-TT-BNNPTNT-cap-nhat-khai-thac-va-quan-ly-co-so-du-lieu-quoc-gia-ve-chan-nuoi-429675 || Luat-thu-y-2015-282384,5|2|5|1|2,5|3|5|5|4,5|6|5|5|5
72652,Xử lý đối với trang thiết bị y tế có sử dụng kết quả phân loại bị thu hồi,PROCEDURE,19,,0.5693121693121694,12,1.1279296875,4.994255065917969,1,163114,174906,222206|107019|30495|98167|174906,222206|107019|30495|98167|163114,222206|107019|30495|163114|98167,222206|107019|207163|30495|163114,Nghi-dinh-98-2021-ND-CP-quan-ly-trang-thiet-bi-y-te-493940 || Nghi-dinh-117-2020-ND-CP-quy-dinh-xu-phat-vi-pham-hanh-chinh-trong-linh-vuc-y-te-398159 || Nghi-dinh-07-2023-ND-CP-sua-doi-Nghi-dinh-98-2021-ND-CP-quan-ly-trang-thiet-bi-y-te-557403 || Thong-tu-05-2022-TT-BYT-huong-dan-Nghi-dinh-98-2021-ND-CP-quan-ly-thiet-bi-y-te-499978 || Nghi-dinh-176-2013-ND-CP-quy-dinh-xu-phat-vi-pham-hanh-chinh-trong-linh-vuc-y-te-213917,6|5|5|2|2,6|6|5|5|5,6|6|6|5|5
44970,Phụ nữ đang nuôi con nhỏ đã được ân giảm án tử hình thì thì phải chấp hành tối thiểu bao nhiêu năm tù?,GENERAL_SEMANTIC,24,,0.6489417989417989,12,0.0,2.9026689529418945,0,,,245154|24778|43981|217349|147066,245154|43981|24778|147066|217349,245154|24778|43981|147066|217349,43981|147066|245154|202211|24778,Bo-luat-hinh-su-2015-296661 || Bo-Luat-hinh-su-1999-15-1999-QH10-46056 || Luat-sua-doi-Bo-luat-Hinh-su-2017-354053 || Bo-luat-Hinh-su-1985-17-LCT-HDNN7-37003 || Luat-thi-hanh-tam-giu-tam-giam-2015-298373,5|5|4|2|2,5|5|4|5|3,6|6|5|6|6
84392,Người nộp thuế nợ thuế đối với hàng xuất nhập khẩu quá 90 ngày kể từ ngày hết thời hạn có bị cưỡng chế thi hành quyết định hành chính hay không?,DIRECT_REF,32,INSTRUMENT|NEGATION,0.2984126984126986,8,0.36328125,4.9174346923828125,0,,,24088|108016|161949|181088|167334,24088|108016|161949|181088|167334,24088|108016|161949|181088|167334,24088|108016|161949|181088|205344,Quyet-dinh-2317-QD-TCHQ-2022-Quy-trinh-quan-ly-no-thue-doi-voi-hang-hoa-xuat-khau-nhap-khau-535551 || Thong-tu-215-2013-TT-BTC-huong-dan-cuong-che-thi-hanh-quyet-dinh-hanh-chinh-thue-219363 || Luat-quan-ly-thue-2019-387595 || Nghi-dinh-126-2020-ND-CP-huong-dan-Luat-Quan-ly-thue-455733 || ,6|5|6|6|1,6|6|6|6|5,6|6|6|6|5
121998,"Báo cáo thỉnh thị trong công tác thực hành quyền công tố, kiểm sát xét xử hình sự về vụ việc cụ thể được thực hiện như thế nào?",GENERAL_SEMANTIC,29,,0.42222222222222217,9,0.5234375,4.571174621582031,1,290077,261165,784|23451|156483|169094|261165,784|23451|156483|169094|70182,784|23451|156483|290077|169094,784|23451|290077|156483|70182,Quyet-dinh-505-QD-VKSTC-2017-Quy-che-cong-tac-thuc-hanh-quyen-cong-to-369970 || Quyet-dinh-599-QD-VKSTC-2019-giai-dap-vuong-mac-phap-luat-nghiep-vu-bao-cao-thinh-thi-Kiem-sat-43086 || Quyet-dinh-279-QD-VKSTC-2017-Quy-che-quan-ly-cong-tac-trong-nganh-Kiem-sat-nhan-dan-369271 || Quyet-dinh-590-QD-VKSTC-V3-2014-lap-ho-so-kiem-sat-an-hinh-su-278064 || Quyet-dinh-810-QD-VKSTC-cong-tac-Kiem-sat-thi-hanh-an-dan-su-thi-hanh-an-hanh-chinh-2016-334702,6|6|6|0|4,6|6|6|4|6,6|6|6|4|6
34900,Người lao động nước ngoài không thuộc diện cấp giấy phép lao động được quy định thế nào?,PROCEDURE,18,NEGATION,0.4666666666666667,11,0.798828125,4.1064910888671875,0,,,237045|129823|143446|32293|26782,237045|129823|143446|32293|26782,237045|129823|143446|32293|26782,129823|237045|143446|64568|34366,Nghi-dinh-152-2020-ND-CP-quan-ly-nguoi-lao-dong-nuoc-ngoai-lam-viec-tai-Viet-Nam-280261 || Bo-Luat-lao-dong-2019-333670 || Bo-Luat-lao-dong-2012-142187 || Thong-tu-23-2017-TT-BLDTBXH-cap-giay-phep-lao-dong-nguoi-lao-dong-nuoc-ngoai-qua-mang-dien-tu-336187 || Nghi-dinh-12-2022-ND-CP-xu-phat-vi-pham-hanh-chinh-lao-dong-bao-hiem-nguoi-lam-viec-nuoc-ngoai-47931,5|5|5|5|2,5|5|5|5|3,5|5|5|5|5
14572,Tổng cục Thuế yêu cầu triển khai giảm thuế trước bạ ô tô từ ngày 1/7/2023 theo Công điện 04/CĐ-TCT phải không?,GENERAL_SEMANTIC,26,NEGATION,0.7343915343915344,15,0.203125,0.9998375773429871,1,155368,18633,260409|58546|18633|236805|12180,260409|236805|58546|12180|155368,260409|236805|12180|58546|155368,236805|260409|9871|84489|36978, || Thong-bao-426-TB-TCT-2023-ke-hoach-giam-thue-gia-tri-gia-tang-570368 ||  ||  || Cong-dien-01-CD-TCT-2022-thuc-hien-Quyet-dinh-01-2023-QD-TTg-555642,6|2|1|2|1,6|5|3|5|5,6|5|6|5|5
117912,Người chiếm đoạt vật liệu hạt nhân dẫn đến chết người là người bị bệnh nặng có được giảm nhẹ trách nhiệm hình sự không?,CONDITION,25,NEGATION,0.4841269841269841,10,0.45703125,2.0908050537109375,0,,,245154|43981|24778|147066|55840,43981|245154|24778|147066|55840,245154|43981|24778|147066|55840,43981|245154|24778|147066|102434,Bo-luat-hinh-su-2015-296661 || Luat-sua-doi-Bo-luat-Hinh-su-2017-354053 || Bo-Luat-hinh-su-1999-15-1999-QH10-46056 || Bo-luat-Hinh-su-1985-17-LCT-HDNN7-37003 || Nghi-quyet-03-2022-NQ-HDTP-huong-dan-ap-dung-Dieu-304-305-306-307-308-Bo-luat-Hinh-su-471890,6|5|6|4|3,6|6|6|4|6,6|6|6|5|6
86880,Trước khi cấp chứng minh quân nhân chuyên nghiệp thì cơ quan có thẩm quyền cần phải thu thập những thông tin nào đối với sĩ quan quân đội?,PROCEDURE,29,HYPOTHETICAL,0.6285714285714286,14,0.4296875,2.043975591659546,0,,,23115|246156|233494|115950|128503,23115|246156|233494|128503|115950,23115|246156|233494|128503|115950,23115|246156|128503|88802|55699,Thong-tu-218-2016-TT-BQP-su-dung-Giay-chung-minh-si-quan-Chung-minh-quan-nhan-chuyen-nghiep-337227 || Nghi-dinh-59-2016-ND-CP-Chung-minh-quan-nhan-chuyen-nghiep-cong-nhan-vien-chuc-quoc-phong-316134 || Thong-tu-55-2022-TT-BQP-quy-trinh-cong-nhan-che-do-uu-dai-nguoi-co-cong-voi-cach-mang-515147 || Luat-quan-nhan-chuyen-nghiep-cong-nhan-vien-chuc-quoc-phong-2015-298377 || Thong-tu-241-2017-TT-BQP-tuyen-chon-quan-nhan-chuyen-nghiep-vien-chuc-quoc-phong-363581,5|5|2|3|5,5|5|2|5|5,5|5|2|5|5
19618,Bộ Chính trị đã đặt ra tình hình và nguyên nhân nào trong phương hướng phát triển của Hà Nội đến năm 2030?,GENERAL_SEMANTIC,23,,0.6441798941798942,12,0.37109375,2.461125612258911,1,72515,89705,59441|246356|48446|89705|243474,59441|246356|243474|48446|10790,59441|246356|48446|243474|72515,243474|59441|21148|288451|246356,Nghi-quyet-15-NQ-TW-2022-phuong-huong-nhiem-vu-phat-trien-Thu-do-Ha-Noi-den-2030-512344 || Quyet-dinh-3195-QD-UBND-2023-phe-duyet-De-an-Phat-trien-kinh-te-do-thi-Ha-Noi-569590 || Quyet-dinh-1698-QD-UBND-2022-De-an-dao-tao-chat-luong-can-bo-cong-chuc-Ha-Noi-514246 || Nghi-quyet-30-NQ-TW-2022-phat-trien-kinh-te-xa-hoi-vung-dong-bang-Song-Hong-den-2030-541356 || Nghi-quyet-06-NQ-TW-2022-xay-dung-phat-trien-ben-vung-do-thi-Viet-Nam-2030-2045-502037,6|4|4|2|3,6|6|5|4|4,6|6|5|4|6
32322,Xây dựng cơ sở hạ tầng bảo vệ môi trường nông thôn; thu hút các doanh nghiệp đầu tư các khu xử lý chất thải trong chương trình xây dựng nông thôn mới giai đoạn 2021-2025?,GENERAL_SEMANTIC,37,,0.5214285714285714,11,0.875,5.348803997039795,1,98867,200577,236176|87797|17868|200577|11864,17868|11864|236176|87797|200577,17868|236176|87797|11864|98867,11864|17868|24784|98867|87797, || Thong-tu-05-2022-TT-BNNPTNT-huong-dan-noi-dung-xay-dung-nong-thon-moi-2021-2025-524354 || Quyet-dinh-925-QD-TTg-2022-Chuong-trinh-bao-ve-moi-truong-cap-nuoc-sach-nong-thon-524441 || Quyet-dinh-263-QD-TTg-2022-Chuong-trinh-muc-tieu-quoc-gia-xay-dung-nong-thon-moi-505023 || Nghi-quyet-26-NQ-CP-2023-thuc-hien-Nghi-quyet-19-NQ-TW-nong-nghiep-nong-dan-den-2030-556818,6|6|5|3|1,6|6|5|4|3,6|6|6|6|5
6486,"Người học ngành dược trình độ cao đẳng sau khi tốt nghiệp có thể làm những vị trí, công việc nào?",GENERAL_SEMANTIC,21,HYPOTHETICAL,0.6121693121693121,11,0.55078125,5.062529563903809,1,161283,180695,215754|76095|187016|65326|180695,215754|76095|187016|65326|161283,215754|76095|187016|161283|65326,215754|9980|37894|63532|161283,Thong-tu-54-2018-TT-BLDTBXH-yeu-cau-ve-nang-luc-ma-nguoi-hoc-phai-dat-duoc-sau-khi-tot-nghiep-422061 || Thong-tu-52-2018-TT-BLDTBXH-yeu-cau-ve-nang-luc-ma-nguoi-hoc-phai-dat-duoc-sau-khi-tot-nghiep-422060 || Thong-tu-lien-tich-27-2015-TTLT-BYT-BNV-ma-so-tieu-chuan-chuc-danh-nghe-nghiep-duoc-294703 || Thong-tu-44-2018-TT-BLDTBXH-nang-luc-ma-nguoi-hoc-phai-dat-duoc-sau-khi-tot-nghiep-422053 || Thong-tu-45-2018-TT-BLDTBXH-yeu-cau-ve-nang-luc-ma-nguoi-hoc-phai-dat-duoc-sau-khi-tot-nghiep-422054,5|4|5|2|4,6|5|5|4|5,6|5|5|4|5
87234,Thanh tra viên là gì và việc sắp xếp ngạch thanh tra viên theo thứ tự ra sao?,DEFINITION,18,,0.5333333333333333,13,0.087890625,3.091308116912842,0,,,236481|42541|36873|193936|72305,236481|193936|72305|42541|36873,236481|193936|42541|72305|36873,72305|193936|236481|194029|252999,Nghi-dinh-97-2011-ND-CP-thanh-tra-vien-va-cong-tac-vien-thanh-tra-130813 || Luat-thanh-tra-2010-115311 || Nghi-dinh-43-2023-ND-CP-huong-dan-Luat-Thanh-tra-555032 || Luat-Thanh-tra-2022-544688 || ,5|5|5|1|5,5|5|5|5|5,5|5|5|5|5
77580,Chủ đầu tư cấp 1 có các nghĩa vụ gì?,GENERAL_SEMANTIC,10,,0.8074074074074074,19,0.12890625,2.7419655323028564,1,89392|35296,127206|230594,289548|20457|300301|127206|230594,289548|20457|300301|89392|127206,289548|20457|89392|35296|300301,35296|89392|289548|144551|90292,Nghi-dinh-11-2013-ND-CP-quan-ly-dau-tu-phat-trien-do-thi-164736 || Thong-tu-02-2023-TT-BXD-huong-dan-hop-dong-xay-dung-557432 || Luat-Xay-dung-2014-238644 || Van-ban-hop-nhat-02-VBHN-VPQH-2020-hop-nhat-Luat-Xay-dung-457471 || Luat-Xay-dung-sua-doi-2020-so-62-2020-QH14-418229,5|4|0|1|1,5|5|4|1|2,5|6|5|5|2
9602,Bão có phải là sự kiện bất khả kháng không?,GENERAL_SEMANTIC,10,NEGATION,0.8277777777777777,19,0.34228515625,4.186257839202881,1,94751|48456,243124|189944,254670|153299|243124|217143|189944,217143|254670|153299|243124|94751,254670|217143|153299|94751|48456,94751|19533|12918|217143|161984,Quyet-dinh-46-2014-QD-TTg-du-bao-canh-bao-truyen-tin-thien-tai-244616 || Thong-tu-02-2019-TT-BCT-phat-trien-du-an-dien-gio-Hop-dong-mua-ban-dien-mau-cho-du-an-dien-gio-40494 || Quyet-dinh-18-2021-QD-TTg-du-bao-canh-bao-truyen-tin-thien-tai-va-cap-do-rui-ro-thien-tai-471715 || Nghi-quyet-02-2022-NQ-HDTP-huong-dan-Bo-luat-Dan-su-boi-thuong-thiet-hai-ngoai-hop-dong-483799 || Thong-tu-18-2020-TT-BCT-hop-dong-mua-ban-dien-mau-ap-dung-cho-du-an-dien-mat-troi-448189,4|0|4|2|0,4|4|5|3|1,6|4|5|3|3
145736,"Hồ sơ đăng ký người phụ thuộc giảm trừ gia cảnh đối với cá nhân có thu nhập từ tiền lương, tiền công gồm những thành phần nào?",PROCEDURE,28,,0.6190476190476191,12,0.12890625,3.673551559448242,0,,,171570|9492|18044|174178|111323,171570|9492|18044|111323|174178,171570|9492|18044|174178|111323,171570|105901|288898|240117|135644,Thong-tu-111-2013-TT-BTC-Huong-dan-Luat-thue-thu-nhap-ca-nhan-va-Nghi-dinh-65-2013-ND-CP-205356 || Quyet-dinh-2589-QD-BTC-2021-cong-bo-thu-tuc-hanh-chinh-quan-ly-thue-521386 ||  ||  || Nghi-dinh-65-2013-ND-CP-huong-dan-Luat-thue-thu-nhap-ca-nhan-2007-sua-doi-2012-196609,6|5|3|3|4,6|6|4|5|6,6|6|4|5|6
126410,"Các bộ, cơ quan ngang bộ, cơ quan thuộc chính phủ phải thực hiện các nội dung để triển khai Nghị định 44/2022/NĐ-CP như thế nào? ",DIRECT_REF,29,INSTRUMENT,0.9195767195767196,22,0.29296875,3.1402676105499268,0,,,53316|119090|110662|125251|144122,144122|53316|119090|125251|110662,144122|53316|119090|125251|110662,144122|226904|253667|96838|55018, || Nghi-quyet-74-NQ-CP-2023-phien-hop-Chinh-phu-thuong-ky-thang-4-565541 || Nghi-quyet-63-NQ-CP-2022-phien-hop-Chinh-phu-thuong-ky-thang-4-512643 || Nghi-dinh-61-2018-ND-CP-co-che-mot-cua-mot-cua-lien-thong-trong-giai-quyet-thu-tuc-hanh-chinh-357427 || Nghi-quyet-76-NQ-CP-2021-Chuong-trinh-tong-the-cai-cach-hanh-chinh-nha-nuoc-2021-2030-481235,2|1|1|2|2,2|2|2|3|2,2|3|3|5|5
59618,Đăng ký xe thế chấp do ngân hàng bán đấu giá để thu hồi nợ thì cần có những giấy tờ gì?,PROCEDURE,22,,0.5365079365079365,12,0.8046875,3.95205020904541,1,123541|183078,218610|67945,280282|160745|296890|218610|67945,280282|160745|296890|123541|218610,280282|160745|296890|123541|183078,280282|160745|123541|183078|126122,Thong-tu-58-2020-TT-BCA-cap-thu-hoi-dang-ky-bien-so-phuong-tien-giao-thong-co-gioi-duong-bo-427243 ||  || Nghi-dinh-102-2017-N%c3%90-CP-dang-ky-bien-phap-bao-dam-332648 || Thong-tu-07-2019-TT-BTP-dang-ky-the-chap-quyen-su-dung-dat-tai-san-gan-lien-voi-dat-430109 || Nghi-dinh-99-2022-ND-CP-dang-ky-bien-phap-bao-dam-542323,5|5|3|4|1,5|5|5|5|5,5|5|5|5|5
160060,Xác nhận kiến thức pháp luật về bán hàng đa cấp được pháp luật quy định như thế nào? ,DIRECT_REF,19,INSTRUMENT,0.5354497354497355,12,0.728515625,6.186197280883789,0,,,281013|224976|163581|29103|279595,224976|281013|163581|29103|279595,281013|224976|163581|29103|279595,224976|163581|29103|281013|102268,Nghi-dinh-40-2018-ND-CP-quan-ly-hoat-dong-kinh-doanh-theo-phuong-thuc-da-cap-329753 || Thong-tu-10-2018-TT-BCT-huong-dan-Nghi-dinh-40-2018-ND-CP-quan-ly-kinh-doanh-da-cap-382772 || Nghi-dinh-18-2023-ND-CP-sua-doi-Nghi-dinh-40-2018-ND-CP-quan-ly-kinh-doanh-da-cap-564904 || Quyet-dinh-1299-QD-BCT-2023-cong-bo-thu-tuc-hanh-chinh-linh-vuc-quan-ly-ban-hang-da-cap-569491 || ,5|5|5|1|3,5|5|6|5|5,5|5|6|6|5
167194,Người học nghề vận hành máy thi công nền trình độ cao đẳng phải có mức độ tự chủ và trách nhiệm như thế nào?,GENERAL_SEMANTIC,25,,0.6285714285714286,14,0.7265625,6.052227020263672,0,,,298992|238053|37894|85711|65326,298992|238053|37894|85711|65326,298992|238053|85711|37894|65326,298992|299563|238053|37894|65326,Thong-tu-50-2018-TT-BLDTBXH-yeu-cau-ve-nang-luc-ma-nguoi-hoc-phai-dat-duoc-sau-khi-tot-nghiep-422058 || Thong-tu-48-2018-TT-BLDTBXH-yeu-cau-ve-nang-luc-ma-nguoi-hoc-phai-dat-duoc-sau-khi-tot-nghiep-422057 || Thong-tu-56-2018-TT-BLDTBXH-yeu-cau-ve-nang-luc-ma-nguoi-hoc-phai-dat-duoc-sau-khi-tot-nghiep-422062 || Thong-tu-51-2018-TT-BLDTBXH-yeu-cau-ve-nang-luc-ma-nguoi-hoc-phai-dat-duoc-sau-khi-tot-nghiep-422059 || Thong-tu-45-2018-TT-BLDTBXH-yeu-cau-ve-nang-luc-ma-nguoi-hoc-phai-dat-duoc-sau-khi-tot-nghiep-422054,5|5|1|5|2,5|5|4|5|3,6|5|5|5|5
140908,Làm Bí thư Đoàn thanh niên tại xã vừa được công nhận là vùng có điều kiện kinh tế - xã hội đặc biệt khó khăn thì sẽ được nhận những khoản trợ cấp nào?,CONDITION,34,,0.696031746031746,15,0.1328125,2.7549214363098145,1,277076,145175,105341|40635|158833|25945|145175,105341|40635|158833|25945|277076,105341|40635|158833|25945|277076,40635|105341|263931|277076|248942,Nghi-dinh-17-2021-ND-CP-chinh-sach-thanh-nien-xung-phong-thanh-nien-tinh-nguyen-341075 || Nghi-dinh-76-2019-ND-CP-chinh-sach-doi-voi-can-bo-cong-chuc-cong-tac-o-vung-kinh-te-dac-biet-kho-kha || Nghi-dinh-12-2011-ND-CP-chinh-sach-thanh-nien-xung-phong-118411 ||  || Nghi-dinh-92-2009-ND-CP-chuc-danh-so-luong-che-do-chinh-sach-can-bo-cong-chuc-o-xa-phuong-thi-tran-v,5|5|4|1|2,6|5|5|3|3,6|6|5|3|5
78784,Trường hợp có sai sót trong văn bản hợp nhất thì ai sẽ xử lý?,DIRECT_REF,15,INSTRUMENT,0.6087301587301587,13,0.4521484375,4.447027206420898,1,224467,148141,268684|43018|114669|269094|148141,268684|43018|114669|269094|224467,268684|43018|114669|269094|224467,268684|61916|114669|224467|43018,Phap-lenh-hop-nhat-van-ban-quy-pham-phap-luat-137827 || Thong-tu-03-2022-TT-UBDT-trinh-tu-thu-tuc-soan-thao-van-ban-quy-pham-phap-luat-531354 || Quyet-dinh-678-QD-BNV-2014-Quy-che-xay-dung-tham-dinh-ban-hanh-van-ban-quy-pham-phap-luat-257003 || Thong-tu-26-2022-TT-BGTVT-ban-hanh-van-ban-quy-pham-phap-luat-cua-Bo-Giao-thong-534296 || Nghi-dinh-34-2016-ND-CP-quy-dinh-chi-tiet-bien-phap-thi-hanh-luat-ban-hanh-van-ban-quy-pham-phap-lua,5|4|5|2|1,5|5|5|5|2,5|5|5|5|3
