qid,question,archetype,word_count,active_cues,source_disagreement_at5,source_top5_union_size,ce_margin5_minus6,ce_score_std,rank_to_primary_set_churn,entering,leaving,rank_only_top5,blend015_top5,primary_top5,ce_only_top5,primary_top5_names,primary_support5,primary_support10,primary_support20
122514,Các chương trình hành động tiểu vùng chống sa mạc hóa tại các khu vực thuộc Châu Phi sẽ tập trung vào các vấn đề nào?,GENERAL_SEMANTIC,26,,0.7605820105820106,18,0.0390625,3.2055559158325195,1,70052|221801,279492|221925,204946|16548|3486|279492|221925,204946|16548|3486|279492|221925,204946|16548|70052|3486|221801,204946|82252|67321|226359|34869,Cong-uoc-Chong-sa-mac-hoa-136070 || Nghi-quyet-24-2021-QH15-chu-truong-dau-tu-Chuong-trinh-muc-tieu-quoc-gia-giam-ngheo-ben-vung-484262 || Quyet-dinh-911-QD-TTg-2022-De-an-bao-ve-moi-truong-hoat-dong-thuy-san-2021-2030-524085 || Nghi-dinh-66-2019-ND-CP-ve-bao-ton-va-su-dung-ben-vung-cac-vung-dat-ngap-nuoc-348641 || Thong-tu-03-2022-TT-BTC-su-dung-kinh-phi-su-nghiep-phat-trien-cong-tac-xa-hoi-2021-2030-501344,6|0|0|1|0,6|0|0|1|0,6|0|0|2|0
7672,Việc công khai tài chính đối với các nguồn thu của Quỹ xã hội từ thiện Tấm lòng vàng được quy định thế nào?,GENERAL_SEMANTIC,24,,0.7272486772486773,15,0.0390625,2.15402889251709,1,39897,79112,107589|124581|79112|209471|119715,124581|209471|107589|119715|79112,107589|124581|39897|119715|209471,39897|124581|47686|18371|204597,Quyet-dinh-1288-QD-BNV-cap-giay-phep-thanh-lap-cong-nhan-Dieu-le-Quy-114245 || Quyet-dinh-192-2004-QD-TTg-Quy-che-cong-khai-tai-chinh-Ngan-sach-Nha-nuoc-don-vi-du-toan-duoc-ho-tro || Quyet-dinh-1782-QD-BNV-cap-Giay-phep-thanh-lap-va-cong-nhan-Dieu-le-130355 || Quyet-dinh-103-QD-BNV-nam-2010-giay-phep-thanh-lap-Quy-Phat-trien-vi-cong-dong-178824 || Thong-tu-19-2005-TT-BTC-huong-dan-cong-khai-tai-chinh-quy-nguon-ngan-sach-nha-nuoc-khoan-dong-gop-nh,5|5|2|1|1,5|5|2|1|2,5|5|3|2|3
151450,Trường mầm non quốc tế tiếp nhận học sinh Việt Nam như thế nào?,GENERAL_SEMANTIC,14,,0.7063492063492064,15,0.0390625,2.6801459789276123,1,104092,250943,93930|136279|258616|250943|199759,93930|136279|258616|250943|199759,93930|136279|258616|199759|104092,93930|8854|278875|104092|103990,Nghi-dinh-86-2018-ND-CP-quy-dinh-ve-hop-tac-dau-tu-cua-nuoc-ngoai-trong-linh-vuc-giao-duc-337783 || Quyet-dinh-51-2002-QD-BGDDT-chuyen-truong-tiep-nhan-hoc-sinh-hoc-tai-truong-trung-hoc-co-so-pho-thon || Thong-tu-52-2020-TT-BGDDT-Dieu-le-Truong-mam-non-469795 || Luat-giao-duc-2019-367665 || Luat-Giao-duc-2005-38-2005-QH11-2636,5|5|2|2|1,5|5|5|3|2,6|5|5|3|5
6104,Chồng vay tiền chơi lô đề thì khi ly hôn vợ có nghĩa vụ phải trả nợ hay không? ,GENERAL_SEMANTIC,19,NEGATION|HYPOTHETICAL,0.6865079365079365,15,0.0390625,1.4662693738937378,1,262189,132797,134404|176583|81598|204578|132797,81598|134404|176583|204578|270799,81598|134404|176583|204578|262189,81598|177925|262189|270799|90853,Bo-luat-dan-su-2015-296215 || Luat-Hon-nhan-va-gia-dinh-2014-238640 || Thong-tu-lien-tich-01-2016-TTLT-TANDTC-VKSNDTC-BTP-huong-dan-thi-hanh-Luat-hon-nhan-gia-dinh-293202 ||  || Nghi-quyet-01-NQ-HDTP-huong-dan-ap-dung-quy-dinh-cua-Luat-Hon-nhan-va-gia-dinh-42184,2|5|5|4|3,2|5|6|5|4,6|6|6|6|4
17186,Mẫu đơn đề nghị cấp chứng chỉ nghiệp vụ khai hải quan mới nhất ra sao? ,PROCEDURE,16,,0.6761904761904762,14,0.0390625,3.2093958854675293,1,253656,208243,237468|194646|36650|213424|208243,194646|237468|36650|208243|213424,237468|194646|36650|213424|253656,194646|237468|36650|253656|208243,Thong-tu-12-2015-TT-BTC-Chung-chi-nghiep-vu-cap-thu-hoi-ma-so-nhan-vien-dai-ly-lam-thu-tuc-hai-quan- || Thong-tu-79-2022-TT-BTC-sua-doi-van-ban-quy-pham-phap-luat-548438 || Quyet-dinh-3605-QD-TCHQ-2019-Quy-che-to-chuc-thi-cap-Chung-chi-nghiep-vu-khai-hai-quan-431054 || Nghi-dinh-22-2015-ND-CP-huong-dan-Luat-Pha-san-ve-Quan-tai-vien-va-hanh-nghe-quan-ly-thanh-ly-tai-sa || Luat-Hai-quan-2014-238637,5|5|3|2|1,5|5|5|3|2,6|5|5|3|2
11042,Tòa án ra quyết định thi hành án phạt tù nhưng chưa nhận được quyết định này thì có bị áp giải không?,DIRECT_REF,23,INSTRUMENT|NEGATION,0.6666666666666667,13,0.0390625,1.7659744024276733,1,304934|245154,18894|17545,68399|194863|102434|18894|17545,194863|68399|102434|245154|18894,68399|194863|102434|304934|245154,304934|194863|284988|34350|217329,Luat-Thi-hanh-an-hinh-su-2019-387991 || Bo-luat-To-tung-Hinh-su-2003-19-2003-QH11-51701 || Bo-luat-to-tung-hinh-su-2015-296884 || Quyet-dinh-501-QD-VKSTC-2017-Quy-che-cong-tac-kiem-sat-viec-tam-giu-tam-giam-thi-hanh-an-hinh-su-371 || Bo-luat-hinh-su-2015-296661,5|6|3|0|3,6|6|5|0|3,6|6|6|4|5
140100,Trưởng đoàn thanh tra chuyên ngành của Bộ Giao thông vận tải có quyền xử phạt hãng hàng không không thực hiện vận chuyển hành khách là người khuyết tật theo quy định không?,SANCTION,34,NEGATION,0.6113756613756614,12,0.0390625,2.6334474086761475,1,219419,292790,51405|50885|17545|292790|208373,51405|50885|17545|208373|292790,51405|50885|219419|17545|208373,51405|219419|237914|258855|125243,Nghi-dinh-162-2018-ND-CP-xu-phat-vi-pham-hanh-chinh-trong-linh-vuc-hang-khong-dan-dung-321856 || Nghi-dinh-100-2019-ND-CP-xu-phat-vi-pham-hanh-chinh-linh-vuc-giao-thong-duong-bo-va-duong-sat-426369 || Nghi-dinh-118-2021-ND-CP-huong-dan-Luat-Xu-ly-vi-pham-hanh-chinh-477969 || Luat-xu-ly-vi-pham-hanh-chinh-2012-142766 || Nghi-dinh-03-2022-ND-CP-xu-phat-vi-pham-hanh-chinh-linh-vuc-phong-chong-thien-tai-500041,6|5|3|3|1,6|6|3|3|3,6|6|4|5|4
157938,Người nào phải nộp thuế thu nhập cá nhân?,GENERAL_SEMANTIC,9,,0.6523809523809525,13,0.03955078125,2.897995710372925,1,257070,135644,171570|240117|111323|181088|135644,240117|111323|171570|181088|135644,171570|240117|111323|181088|257070,111323|240117|247150|28752|243954,Thong-tu-111-2013-TT-BTC-Huong-dan-Luat-thue-thu-nhap-ca-nhan-va-Nghi-dinh-65-2013-ND-CP-205356 || Luat-thue-thu-nhap-ca-nhan-2007-04-2007-QH12-59652 || Nghi-dinh-65-2013-ND-CP-huong-dan-Luat-thue-thu-nhap-ca-nhan-2007-sua-doi-2012-196609 || Nghi-dinh-126-2020-ND-CP-huong-dan-Luat-Quan-ly-thue-455733 || Luat-thue-thu-nhap-ca-nhan-sua-doi-2012-26-2012-QH13-152719,5|5|4|2|2,6|5|5|3|5,6|6|6|4|5
59458,Nộp thuế giá trị gia tăng tại đâu?,GENERAL_SEMANTIC,8,,0.6626984126984128,14,0.041015625,2.4664220809936523,1,14927,160381,181088|161768|161949|160381|264280,181088|161768|161949|160381|264280,181088|161768|161949|264280|14927,181088|14927|84557|231881|15138,Nghi-dinh-126-2020-ND-CP-huong-dan-Luat-Quan-ly-thue-455733 ||  || Luat-quan-ly-thue-2019-387595 || Luat-thue-thu-nhap-doanh-nghiep-2008-66935 || Thong-tu-84-2016-TT-BTC-huong-dan-thu-tuc-thu-nop-ngan-sach-nha-nuoc-thue-thu-noi-dia-301601,5|4|5|2|0,5|5|5|2|5,5|5|5|4|5
146734,Cấp lại Giấy chứng nhận an toàn sinh học theo quy trình như thế nào?,PROCEDURE,15,,0.5767195767195767,12,0.041015625,4.041896343231201,1,93527,51823,82532|163464|178021|51823|253221,82532|178021|163464|93527|253221,82532|163464|178021|93527|253221,82532|178021|174887|93527|108356,Nghi-dinh-103-2016-ND-CP-quy-dinh-bao-dam-an-toan-sinh-hoc-tai-phong-xet-nghiem-319874 || Nghi-dinh-69-2010-ND-CP-an-toan-sinh-hoc-sinh-vat-bien-doi-gen-mau-v-107700 || Nghi-dinh-118-2020-ND-CP-sua-doi-Nghi-dinh-69-2010-ND-CP-an-toan-sinh-hoc-sinh-vat-bien-doi-gen-4545 || Thong-tu-38-2018-TT-BNNPTNT-tham-dinh-co-so-san-xuat-thuc-pham-nong-lam-an-toan-thuc-pham-406512 || Thong-tu-24-2022-TT-BNNPTNT-co-so-vung-an-toan-dich-benh-dong-vat-549293,5|5|2|2|5,5|5|4|2|5,5|5|6|2|5
6264,"Người tham gia thanh tra, kiểm tra cần đáp ứng những điều kiện nào?",CONDITION,14,,0.7806878306878307,15,0.044921875,4.774230003356934,1,37407|274387,72305|236481,36873|42541|136938|72305|236481,36873|42541|136938|37407|56081,36873|37407|42541|274387|136938,274387|37407|189946|1992|56081, ||  || Nghi-dinh-43-2023-ND-CP-huong-dan-Luat-Thanh-tra-555032 ||  || Thong-tu-06-2021-TT-TTCP-hoat-dong-Doan-thanh-tra-trinh-tu-tien-hanh-mot-cuoc-thanh-tra-490930,3|0|3|0|4,5|2|5|0|4,5|3|5|1|5
164006,Ai có quyền bổ nhiệm Kiểm tra viên Viện kiểm sát nhân dân?,GENERAL_SEMANTIC,13,,0.6285714285714286,14,0.046875,3.840606689453125,1,264121|70182,102434|170173,163084|292761|396|102434|170173,163084|396|292761|264121|170173,163084|292761|396|264121|70182,396|163084|70182|292761|151998,Luat-To-chuc-Vien-kiem-sat-nhan-dan-2014-259723 || Quyet-dinh-400-QD-VKSTC-2021-Quy-che-bo-nhiem-bo-nhiem-lai-cong-chuc-nganh-Kiem-sat-496325 || Nghi-quyet-924-2015-UBTVQH13-bo-nhiem-dieu-kien-nang-ngach-Kiem-tra-vien-cua-Vien-kiem-sat-nhan-dan- || Quyet-dinh-208-QD-VKSTC-2023-Quy-che-phan-cap-quan-ly-cong-vien-chuc-nganh-Kiem-sat-569199 || Quyet-dinh-222-QD-VKSTC-2020-Quy-che-to-chuc-va-hoat-dong-cua-Vien-kiem-sat-cap-cao-468669,5|5|5|1|1,5|5|5|5|5,6|6|5|6|6
53756,Các biện pháp khẩn cấp tạm thời,GENERAL_SEMANTIC,7,,0.6042328042328042,11,0.046875,4.662668228149414,1,187506,277391,46918|223633|160120|277391|144344,46918|160120|223633|144344|277391,46918|160120|223633|144344|187506,46918|160120|144344|72004|187506,Bo-luat-to-tung-dan-su-2015-296861 || Luat-to-tung-hanh-chinh-2015-298372 || Nghi-quyet-02-2020-NQ-HDTP-ap-dung-bien-phap-khan-cap-tam-thoi-cua-Bo-luat-To-tung-dan-su-457919 || Nghi-quyet-03-2016-NQ-HDTP-huong-dan-thi-hanh-quy-dinh-Luat-pha-san-304588 || Bo-luat-To-tung-dan-su-2004-24-2004-QH11-52189,5|3|3|5|2,5|5|6|6|6,6|6|6|6|6
121114,Nội dung báo cáo đối với tổ chức kinh tế thực hiện dự án đầu tư tại báo cáo định kỳ bao gồm những gì?,GENERAL_SEMANTIC,25,,0.5650793650793651,13,0.046875,5.121809959411621,1,269904,247318,52555|84570|2113|290988|247318,52555|84570|2113|290988|247318,52555|84570|2113|269904|290988,2113|84570|52555|269904|153353,Nghi-dinh-118-2015-ND-CP-huong-dan-Luat-dau-tu-281054 || Nghi-dinh-31-2021-ND-CP-huong-dan-Luat-Dau-tu-462291 || Luat-Dau-tu-so-61-2020-QH14-321051 || Thong-tu-03-2021-TT-BKHDT-mau-van-ban-bao-cao-lien-quan-den-hoat-dong-dau-tu-tai-Viet-Nam-470603 || Nghi-dinh-29-2021-ND-CP-thu-tuc-tham-dinh-du-an-quan-trong-quoc-gia-giam-sat-danh-gia-dau-tu-468883,5|5|5|1|4,5|5|5|2|5,5|5|5|2|6
102332,Văn bản mật hiện nay được chia làm bao nhiêu cấp độ mật theo quy định của pháp luật?,DIRECT_REF,19,INSTRUMENT,0.5365079365079365,12,0.046875,2.0436651706695557,1,253426|128583,298075|35448,210883|52552|134366|298075|35448,210883|253426|52552|134366|298075,210883|253426|52552|128583|134366,128583|253426|121850|224257|169478,Luat-Bao-ve-bi-mat-nha-nuoc-2018-337064 || Quyet-dinh-1032-QD-BNV-2020-Quy-che-cong-tac-van-thu-luu-tru-cua-Bo-Noi-vu-458504 || Quyet-dinh-245-QD-TCT-2023-Noi-quy-bao-ve-bi-mat-nha-nuoc-nganh-Thue-563381 || Quyet-dinh-2696-QD-BKHCN-2022-Quy-che-cong-tac-van-thu-luu-tru-562758 || Quyet-dinh-50-QD-BCT-2017-Quy-che-bao-ve-bi-mat-nha-nuoc-trong-nganh-Cong-Thuong-438464,5|2|5|0|4,5|2|5|0|5,5|2|5|5|5
52502,Nguyên tắc khi Vụ trưởng các Vụ trực thuộc Tổng cục Quản lý đất đai khi ký thừa lệnh Tổng cục trưởng như thế nào?,GENERAL_SEMANTIC,25,HYPOTHETICAL,0.4976190476190475,11,0.046875,4.246009349822998,1,104718,286384,54206|264448|272942|216723|286384,54206|272942|264448|104718|286384,54206|272942|264448|216723|104718,54206|104718|272942|286384|264448,Quyet-dinh-10-QD-TCQLDD-2017-ban-hanh-quy-che-lam-viec-Tong-cuc-Quan-ly-dat-dai-361213 || Quyet-dinh-380-QD-TCTL-nam-2013-Quy-che-lam-viec-Tong-cuc-Thuy-loi-216381 || Quyet-dinh-2288-QD-BKHCN-2017-Quy-che-lam-viec-cua-Bo-Khoa-hoc-va-Cong-nghe-414996 || Quyet-dinh-751-QD-BGTVT-2020-Quy-che-lam-viec-cua-Bo-Giao-thong-van-tai-441125 || Quyet-dinh-128-QD-TCTDTT-2015-Quy-che-cong-tac-van-thu-luu-tru-cua-Tong-cuc-The-duc-the-thao-279862,6|4|5|2|1,6|5|5|5|6,6|5|5|6|6
105768,Điều kiện để tài xế lái xe tải 5 tấn được nghỉ hưởng chế độ ốm đau là gì?,DEFINITION,19,,0.49629629629629646,12,0.046875,1.564349889755249,1,126324,235672,23402|164447|190257|2309|235672,23402|164447|190257|2309|235672,23402|164447|190257|2309|126324,23402|164447|126324|138380|295381, ||  || Thong-tu-59-2015-TT-BLDTBXH-huong-dan-Luat-bao-hiem-xa-hoi-ve-bao-hiem-xa-hoi-bat-buoc-299644 || Thong-tu-lien-tich-105-2016-TTLT-BQP-BCA-BLDTBXH-huong-dan-Luat-Bao-hiem-xa-hoi-33-2016-ND-CP-330898 || Nghi-dinh-143-2018-ND-CP-bao-hiem-xa-hoi-bat-buoc-nguoi-lao-dong-nuoc-ngoai-lam-o-Viet-Nam-346012,5|5|5|6|2,5|5|6|6|3,6|6|6|6|4
154872,"Những loại tài sản, thu nhập nào thì phải thực hiện kê khai tài sản, thu nhập?",GENERAL_SEMANTIC,17,,0.5822751322751323,13,0.04736328125,6.286826133728027,1,299073,194238,279667|71659|179363|140094|194238,279667|71659|179363|140094|299073,279667|71659|179363|140094|299073,71659|279667|299073|75796|179363,Luat-Phong-chong-tham-nhung-322049 || Quyet-dinh-742-QD-TCT-2020-Quy-che-phong-chong-tham-nhung-nganh-Thue-514626 ||  || Quyet-dinh-70-QD-TTCP-2021-cong-bo-thu-tuc-hanh-chinh-linh-vuc-phong-chong-tham-nhung-467999 || Quyet-dinh-222-QD-BCT-2022-nang-ngach-cong-chuc-va-cong-tac-can-bo-Bo-Cong-thuong-505064,4|5|6|5|0,5|5|6|5|3,5|6|6|6|4
98314,Đối tượng nào phải nộp thuế thu nhập cá nhân?,GENERAL_SEMANTIC,10,,0.4809523809523809,11,0.0478515625,2.6947948932647705,1,247150,177345,171570|240117|111323|135644|177345,240117|171570|111323|135644|177345,240117|171570|111323|247150|135644,240117|247150|156358|32132|16227,Luat-thue-thu-nhap-ca-nhan-2007-04-2007-QH12-59652 || Thong-tu-111-2013-TT-BTC-Huong-dan-Luat-thue-thu-nhap-ca-nhan-va-Nghi-dinh-65-2013-ND-CP-205356 || Nghi-dinh-65-2013-ND-CP-huong-dan-Luat-thue-thu-nhap-ca-nhan-2007-sua-doi-2012-196609 || Thong-tu-205-2013-TT-BTC-huong-dan-Hiep-dinh-tranh-danh-thue-hai-lan-Viet-Nam-voi-cac-nuoc-217929 || Thong-tu-105-2020-TT-BTC-huong-dan-dang-ky-thue-459433,6|6|4|1|4,6|6|5|3|5,6|6|6|4|5
8236,Ai có quyền kháng nghị bản án sơ thẩm trong tố tụng hình sự? ,GENERAL_SEMANTIC,14,,0.6563492063492065,12,0.048828125,2.055112361907959,1,90853,160120,102434|194863|46918|160120|784,102434|46918|194863|784|160120,102434|194863|46918|784|90853,46918|102434|194863|290077|22695,Bo-luat-to-tung-hinh-su-2015-296884 || Bo-luat-To-tung-Hinh-su-2003-19-2003-QH11-51701 || Bo-luat-to-tung-dan-su-2015-296861 || Quyet-dinh-505-QD-VKSTC-2017-Quy-che-cong-tac-thuc-hanh-quyen-cong-to-369970 || Nghi-quyet-326-2016-UBTVQH14-muc-thu-mien-giam-thu-nop-quan-ly-su-dung-an-phi-le-phi-Toa-an-337085,5|4|4|4|2,6|6|5|5|3,6|6|6|6|4
146572,Đăng ký giao dịch đảm bảo có tốn phí hay không?,PROCEDURE,11,NEGATION,0.8306878306878307,17,0.04931640625,3.932671546936035,1,226123,183078,59149|28706|183078|207772|202936,28706|59149|202936|207772|226123,28706|59149|202936|207772|226123,294187|28706|226123|101752|202936,Thong-tu-202-2016-TT-BTC-phi-trong-linh-vuc-giao-dich-bao-dam-332321 || Nghi-dinh-181-2004-ND-CP-thi-hanh-Luat-Dat-dai-52514 || Nghi-quyet-24-2021-NQ-HDND-phi-le-phi-thuoc-Hoi-dong-nhan-dan-Binh-Dinh-498328 || Thong-tu-10-2016-TT-BTC-the-chap-tai-san-de-bao-dam-cho-khoan-vay-duoc-Chinh-phu-bao-lanh-301916 || Nghi-quyet-03-2020-NQ-HDND-quy-dinh-muc-thu-cac-loai-phi-va-le-phi-tinh-Dak-Lak-448463,3|3|3|3|3,5|5|4|5|5,5|5|5|5|5
65830,Tài liệu công bố kết quả điều tra đánh giá đất đai gồm những giấy tờ gì?,GENERAL_SEMANTIC,17,,0.7148148148148149,15,0.05078125,3.806675672531128,1,305455,130378,4634|63276|305828|130378|51629,4634|63276|305828|305455|51629,4634|63276|305455|305828|51629,4634|305455|293243|81673|51629,Thong-tu-35-2014-TT-BTNMT-quy-dinh-dieu-tra-danh-gia-dat-dai-240758 || Thong-tu-lien-tich-14-2015-TTLT-BTNMT-BTP-dau-gia-quyen-su-dung-dat-giao-dat-co-thu-tien-cho-thue-da || Luat-dat-dai-2013-215836 || Thong-tu-60-2015-TT-BTNMT-ky-thuat-dieu-tra-danh-gia-dat-dai-300364 || Thong-tu-36-2014-TT-BTNMT-phuong-phap-dinh-gia-dat-xay-dung-dieu-chinh-bang-gia-dat-242349,6|2|4|3|2,6|2|5|5|4,6|2|5|5|5
2742,Sinh viên sư phạm chuyển sang học ngành học khác thì có phải bồi hoàn kinh phí hỗ trợ không?,GENERAL_SEMANTIC,20,NEGATION,0.7013227513227513,15,0.05078125,3.6375393867492676,1,146481,131007,209069|199759|263594|188316|131007,209069|199759|263594|188316|146481,209069|199759|263594|188316|146481,209069|199759|146481|179734|71303,Nghi-dinh-116-2020-ND-CP-chinh-sach-ho-tro-tien-dong-hoc-phi-doi-voi-sinh-vien-su-pham-433178 || Luat-giao-duc-2019-367665 || Thong-tu-lien-tich-35-2014-TTLT-BGDDT-BTC-huong-dan-66-2013-QD-TTg-ho-tro-chi-phi-hoc-tap-dan-toc-th || Thong-tu-30-2022-TT-BTC-co-che-tai-chinh-nang-cao-nang-luc-giang-vien-dai-hoc-516332 || Thong-tu-08-2021-TT-BGDDT-Quy-che-dao-tao-trinh-do-dai-hoc-470013,6|5|2|1|3,6|6|3|4|5,6|6|5|5|5
95774,Trưởng phòng xét nghiệm có trách nhiệm thế nào trong việc quản lý chất lượng xét nghiệm tại cơ sở khám chữa bệnh?,GENERAL_SEMANTIC,23,,0.6513227513227513,12,0.05078125,2.2125167846679688,1,238624,84314,130357|242643|211973|22123|84314,130357|242643|22123|211973|238624,130357|242643|238624|22123|211973,130357|242643|238624|83537|22123,Thong-tu-01-2013-TT-BYT-huong-dan-thuc-hien-quan-ly-chat-luong-xet-nghiem-164494 || Thong-tu-49-2018-TT-BYT-huong-dan-hoat-dong-xet-nghiem-trong-kham-chua-benh-407226 || Quyet-dinh-6858-QD-BYT-Bo-tieu-chi-chat-luong-benh-vien-Viet-Nam-2016-331011 || Quyet-dinh-1895-1997-QD-BYT-Quy-che-benh-vien-66676 || Thong-tu-19-2013-TT-BYT-quan-ly-chat-luong-dich-vu-kham-chua-benh-tai-benh-vien-199707,5|6|2|2|2,5|6|3|4|5,5|6|5|5|5
138784,"Số lượng sách giáo khoa, sách nghiệp vụ của giáo viên, sách tham khảo trong thư viện cơ sở giáo dục trung học cơ sở phải có bao nhiêu bộ?",GENERAL_SEMANTIC,30,,0.5994708994708995,12,0.05078125,4.1642374992370605,1,139645,228035,176710|98663|88423|242240|228035,98663|176710|139645|242240|88423,176710|98663|139645|88423|242240,139645|98663|176710|118957|242240,Quyet-dinh-01-2003-QD-BGDDT-tieu-chuan-thu-vien-truong-pho-thong-16939 || Nghi-dinh-93-2020-ND-CP-huong-dan-Luat-Thu-vien-450595 ||  || Thong-tu-16-2017-TT-BGDDT-khung-vi-tri-viec-lam-so-luong-nguoi-lam-co-so-giao-duc-pho-thong-355050 || Thong-tu-16-2022-TT-BGDDT-tieu-chuan-thu-vien-co-so-giao-duc-mam-non-pho-thong-493269,5|6|2|2|4,5|6|3|3|6,5|6|4|5|6
4044,Cấp bậc quân hàm cao nhất đối với chức vụ Đại đội trưởng của sĩ quan Quân đội nhân dân Việt Nam là gì?,DEFINITION,24,,0.2761904761904762,7,0.05224609375,5.391944885253906,1,205038,283457,223812|156637|68906|190620|283457,223812|156637|68906|190620|205038,223812|156637|68906|190620|205038,68906|156637|223812|205038|190620,Van-ban-hop-nhat-24-VBHN-VPQH-2019-Luat-Si-quan-Quan-doi-nhan-dan-439156 || Luat-si-quan-Quan-doi-nhan-dan-Viet-Nam-2008-sua-doi-19-2008-QH12-66965 || Luat-Si-quan-Quan-doi-nhan-dan-Viet-Nam-1999-16-1999-QH10-46063 || Thong-tu-07-2016-TT-BQP-phong-quan-ham-cao-nhat-ha-si-quan-binh-si-Quan-doi-303571 || Nghi-quyet-1032-2020-UBTVQH14-cap-bac-quan-ham-cao-nhat-Benh-vien-Trung-uong-Quan-doi-108-456378,6|6|6|5|0,6|6|6|6|4,6|6|6|6|4
56666,Đối tượng không chịu thuế bảo vệ môi trường là những hàng hóa nào?,GENERAL_SEMANTIC,14,NEGATION,0.6510582010582011,13,0.05267333984375,4.120763301849365,1,90812,122717,80245|272812|84557|141958|122717,80245|272812|84557|141958|90812,80245|272812|84557|90812|141958,80245|90812|187075|84557|272812,Luat-thue-bao-ve-moi-truong-2010-115247 || Thong-tu-152-2011-TT-BTC-huong-dan-Nghi-dinh-67-2011-ND-CP-huong-dan-Luat-thue-131987 || Luat-thue-gia-tri-gia-tang-2008-13-2008-QH12-66934 ||  || Luat-thue-tieu-thu-dac-biet-2008-26-2008-QH12-82198,6|5|2|3|2,6|5|3|4|5,6|5|5|4|5
119016,Trường hợp nào bị thu hồi Giấy phép khai thác tận thu khoáng sản?,PROCEDURE,14,,0.569047619047619,11,0.05322265625,4.390218734741211,1,137582,241846,117172|208663|247578|51256|241846,117172|208663|51256|247578|72296,117172|208663|51256|247578|137582,117172|51256|91097|282917|72296,Luat-khoang-san-2010-115263 || Nghi-dinh-201-2013-ND-CP-huong-dan-Luat-tai-nguyen-nuoc-214786 || Nghi-dinh-02-2023-ND-CP-huong-dan-Luat-Tai-nguyen-nuoc-513343 || Nghi-dinh-158-2016-ND-CP-huong-dan-Luat-khoang-san-332220 || Nghi-dinh-36-2020-ND-CP-xu-phat-vi-pham-hanh-chinh-trong-linh-vuc-tai-nguyen-nuoc-va-khoang-san-4381,6|4|4|4|1,6|5|5|6|5,6|5|5|6|6
68674,Điều kiện để được hưởng chế độ phụ cấp ưu đãi là gì?,DEFINITION,13,,0.8447089947089947,19,0.0546875,1.393795132637024,1,57266,23402,117673|40635|156|123271|23402,40635|117673|156|123271|57266,40635|117673|156|57266|123271,140693|165830|40635|131770|57266,Nghi-dinh-76-2019-ND-CP-chinh-sach-doi-voi-can-bo-cong-chuc-cong-tac-o-vung-kinh-te-dac-biet-kho-kha || Thong-tu-36-2015-TT-BLDTBXH-ho-so-thu-tuc-che-do-uu-dai-giao-duc-nguoi-co-cong-cach-mang-va-con-2915 || Nghi-dinh-131-2021-ND-CP-huong-dan-Phap-lenh-Uu-dai-nguoi-co-cong-voi-cach-mang-288920 || Thong-tu-lien-tich-06-2010-TTLT-BYT-BNV-BTC-huong-dan-Nghi-dinh-64-2009-ND-CP-105278 || Nghi-dinh-31-2013-ND-CP-huong-dan-Phap-lenh-uu-dai-nguoi-co-cong-voi-cach-mang-181099,3|1|1|3|1,4|4|1|3|4,5|4|6|4|6
80022,Người phụ trách kế toán Quỹ Hỗ trợ Phụ nữ nông thôn Việt Nam do ai có quyền bổ nhiệm?,GENERAL_SEMANTIC,20,,0.8177248677248677,17,0.0546875,3.7816641330718994,1,98859|34535,179849|260505,179849|33450|17711|137618|260505,33450|17711|137618|260505|34535,33450|137618|17711|98859|34535,17711|34535|204597|139722|121889,Quyet-dinh-05-QD-BNV-2019-cap-Giap-phep-thanh-lap-Quy-Ho-tro-phat-trien-sinh-ke-vi-cong-dong-404764 || Quyet-dinh-1208-QD-BNV-2013-Giay-phep-thanh-lap-cong-nhan-Dieu-le-Quy-Xa-hoi-Cong-doan-Giao-thong-va || Quyet-dinh-106-QD-BNV-2021-doi-ten-thanh-Quy-Tu-thien-Cong-doan-giao-thong-Viet-Nam-466304 || Quyet-dinh-487-QD-BNV-2020-cap-Giay-phep-thanh-lap-Dieu-le-Quy-Tu-thien-benh-nhan-ngheo-446730 || Quyet-dinh-1311-QD-BNV-nam-2012-cap-Giay-phep-thanh-lap-cong-nhan-Dieu-le-154213,3|1|3|0|1,6|2|3|1|1,6|4|5|5|4
143102,Vợ có được nộp đơn ly hôn khi chồng bỏ nhà đi không có mặt ở địa phương không?,CONDITION,19,NEGATION|HYPOTHETICAL,0.6957671957671958,12,0.0546875,1.8991531133651733,1,177925,132797,134404|204578|176583|46918|132797,134404|204578|176583|177925|46918,134404|177925|204578|176583|46918,177925|134404|203564|204578|272362,Luat-Hon-nhan-va-gia-dinh-2014-238640 ||  ||  || Thong-tu-lien-tich-01-2016-TTLT-TANDTC-VKSNDTC-BTP-huong-dan-thi-hanh-Luat-hon-nhan-gia-dinh-293202 || Bo-luat-to-tung-dan-su-2015-296861,5|2|4|2|4,5|3|5|5|5,5|3|6|5|6
