qid,question,archetype,word_count,active_cues,source_disagreement_at5,source_top5_union_size,ce_margin5_minus6,ce_score_std,rank_to_primary_set_churn,entering,leaving,rank_only_top5,blend015_top5,primary_top5,ce_only_top5,primary_top5_names,primary_support5,primary_support10,primary_support20
137718,Chỉnh hình trong bệnh Arthogryposis sẽ chỉ định cho đối tượng nào?,GENERAL_SEMANTIC,12,,0.791005291005291,18,0.0390625,2.551300287246704,1,261730,65558,190541|258607|164898|65558|284691,190541|258607|164898|261730|65558,190541|258607|261730|164898|284691,190541|94403|261730|202376|171181,Quyet-dinh-5728-QD-BYT-2017-quy-trinh-ky-thuat-Ngoai-khoa-chuyen-khoa-Chan-thuong-chinh-hinh-370394 || Thong-tu-22-2019-TT-BYT-quy-dinh-ty-le-phan-tram-ton-thuong-co-the-su-dung-trong-giam-dinh-phap-y-42 || Thong-tu-46-2013-TT-BYT-chuc-nang-nhiem-vu-co-cau-to-chuc-co-so-phuc-hoi-chuc-nang-220731 || Quyet-dinh-1832-QD-BYT-2022-tai-lieu-huong-dan-chan-doan-dieu-tri-benh-ly-huyet-hoc-520596 || Thong-tu-39-2018-TT-BYT-thong-nhat-gia-kham-chua-benh-bao-hiem-y-te-giua-benh-vien-cung-hang-401940,6|2|1|1|1,6|2|4|1|1,6|4|5|3|2
138190,Ai là người báo cáo tiến độ của dự án nông nghiệp cho Lãnh đạo Bộ?,GENERAL_SEMANTIC,16,,0.791005291005291,18,0.26171875,2.748774766921997,1,292875,226618,290329|174300|256654|226618|198454,290329|174300|256654|198454|292875,290329|174300|256654|198454|292875,290329|174300|198454|139692|292875,Quyet-dinh-45-2003-QD-BNN-Quy-che-to-chuc-hoat-dong-Ban-quan-ly-du-an-nong-nghiep-6110 || Nghi-dinh-83-2018-ND-CP-hoat-dong-khuyen-nong-382798 || Quyet-dinh-2166-QD-BNN-TCCB-2020-Quy-che-quan-ly-chuong-trinh-du-an-khuyen-nong-Trung-uong-455409 || Quyet-dinh-3460-QD-BNN-TCLN-nam-2010-ve-Quy-che-hoat-dong-cua-Ban-Chi-dao-Du-an-116626 || Thong-tu-12-2022-TT-BNNPTNT-huong-dan-hoat-dong-lam-nghiep-phat-trien-lam-nghiep-ben-vung-530313,5|4|3|3|1,5|5|4|3|4,5|5|5|3|4
142556,Nhà biệt thự là gì?,DEFINITION,5,,0.7904761904761904,19,0.1328125,2.985778570175171,1,19533,136615,144551|6411|141634|136615|146226,144551|141634|6411|146226|19533,144551|141634|6411|146226|19533,141634|278322|126556|128117|19533, || Nghi-dinh-99-2015-ND-CP-huong-dan-Luat-Nha-o-294439 || Luat-Nha-o-2014-259721 || Quyet-dinh-56-2021-QD-UBND-Quy-che-quan-ly-kien-truc-Ho-Chi-Minh-503760 || Thong-tu-68-2017-TT-BQP-huong-dan-quan-ly-su-dung-nha-o-cong-vu-345657,4|4|4|1|1,5|4|5|3|2,5|6|5|6|3
109968,"Tài khoản đăng nhập Hệ thống thu nộp, chi trả bảo hiểm xã hội điện tử được thu hồi trong những trường hợp nào?",PROCEDURE,24,,0.78994708994709,18,0.1640625,2.9386157989501953,1,79491,103064,250384|55674|200618|83711|103064,55674|250384|200618|83711|103064,250384|55674|200618|79491|83711,55674|113090|250384|200618|79491,Quyet-dinh-283-QD-BHXH-2020-quan-tri-He-thong-thu-nop-bao-hiem-xa-hoi-dien-tu-456658 || Thong-tu-11-2019-TT-BLDTBXH-su-dung-co-so-du-lieu-tro-giup-xa-hoi-va-giam-ngheo-418910 || Nghi-dinh-85-2019-ND-CP-thuc-hien-thu-tuc-hanh-chinh-theo-co-che-mot-cua-quoc-gia-ASEAN-428701 || Thong-tu-05-2015-TT-BTC-hoat-dong-dang-ky-luu-ky-bu-tru-thanh-toan-giao-dich-chung-khoan-263548 || Quyet-dinh-3735-QD-BHXH-2022-quan-ly-trien-khai-he-thong-ha-tang-thong-tin-nganh-Bao-hiem-xa-hoi-560,6|2|3|0|1,6|5|3|1|2,6|5|5|1|5
99640,Cơ sở để tính hưởng chế độ được quy định ra sao?,GENERAL_SEMANTIC,12,,0.78994708994709,18,0.2969970703125,2.947047233581543,1,247822,156,29277|36415|124454|156|174620,36415|29277|174620|124454|53519,36415|29277|174620|124454|247822,36415|252101|29277|174620|103601,Thong-tu-lien-tich-36-2009-TTLT-BQP-BNV-BLDTBXH-BTC-huong-dan-Luat-si-quan-Quan-doi-nhan-dan-Viet-Na || Thong-tu-47-2016-TT-BQP-huong-dan-108-2014-ND-CP-chinh-sach-tinh-gian-bien-che-trong-Bo-Quoc-phong-3 || Nghi-dinh-97-2022-ND-CP-chinh-sach-nguoi-lao-dong-doi-du-chuyen-doi-so-huu-cong-ty-mot-thanh-vien-54 || Thong-tu-lien-tich-01-2012-TTLT-BQP-BLDTBXH-BTC-huong-dan-Quyet-dinh-62-2011-QD-134832 || Nghi-dinh-32-2013-ND-CP-huong-dan-che-do-chinh-sach-nguoi-lam-cong-tac-co-yeu-182292,4|5|1|3|0,5|5|1|3|4,5|5|3|6|4
53858,Người lao động vận hành cần máy bơm bê tông có cần phải có chứng chỉ về an toàn vệ sinh lao động gì không?,GENERAL_SEMANTIC,25,NEGATION,0.7891534391534392,16,0.109375,1.4644112586975098,1,283938,294152,218158|32123|26290|294152|143446,218158|283938|26290|294152|143446,218158|283938|26290|143446|32123,283938|290149|143446|294152|182041,Thong-tu-16-2021-TT-BXD-Quy-chuan-ky-thuat-An-toan-trong-thi-cong-xay-dung-499054 || Thong-tu-06-2020-TT-BLDTBXH-Danh-muc-cong-viec-co-yeu-cau-nghiem-ngat-ve-an-toan-ve-sinh-lao-dong-45 ||  || Bo-Luat-lao-dong-2012-142187 || Thong-tu-25-2022-TT-BLDTBXH-che-do-trang-cap-phuong-tien-bao-ve-ca-nhan-trong-lao-dong-551396,5|2|4|2|3,5|3|4|3|4,5|4|5|5|5
156316,"Thời gian thực hiện thí điểm nộp thuế điện tử đối với hàng hóa xuất khẩu, nhập khẩu Đề án là khi nào?",CONDITION,23,HYPOTHETICAL,0.7883597883597884,18,0.03125,2.6954550743103027,1,257429,200293,120333|35531|161949|200293|190965,120333|35531|161949|200293|190965,120333|35531|161949|257429|190965,120333|161949|257429|246534|277210,Quyet-dinh-101-QD-TCHQ-2023-nop-thue-dien-tu-hang-hoa-xuat-nhap-khau-qua-trung-gian-thanh-toan-55300 || Thong-tu-19-2021-TT-BTC-huong-dan-giao-dich-dien-tu-trong-linh-vuc-thue-469068 || Luat-quan-ly-thue-2019-387595 || Nghi-dinh-18-2021-ND-CP-sua-doi-Nghi-dinh-134-2016-ND-CP-huong-dan-Luat-Thue-xuat-nhap-khau-386321 || Luat-thue-xuat-khau-thue-nhap-khau-2016-280693,6|3|3|0|1,6|4|4|3|1,6|5|5|3|1
83136,"Thủ tục xin giấy chứng nhận đăng ký hoạt động trung tâm dạy nghề chăm sóc sắc đẹp, vật lý trị liệu thực hiện thế nào?",PROCEDURE,26,,0.7883597883597884,17,0.125,1.2586629390716553,1,236560,297677,87680|8167|179847|270799|297677,87680|270799|8167|179847|236560,87680|270799|8167|179847|236560,270799|87680|66159|8167|179847,Nghi-dinh-143-2016-ND-CP-dieu-kien-dau-tu-hoat-dong-trong-linh-vuc-giao-duc-nghe-nghiep-326965 || Nghi-dinh-126-2014-ND-CP-quy-dinh-chi-tiet-mot-so-dieu-bien-phap-thi-hanh-Luat-Hon-nhan-gia-dinh-262 || Quyet-dinh-1613-QD-LDTBXH-2018-cong-bo-thu-tuc-hanh-chinh-giao-duc-nghe-nghiep-Bo-Lao-dong-400273 || Nghi-dinh-46-2017-ND-CP-quy-dinh-dieu-kien-dau-tu-hoat-dong-trong-linh-vuc-giao-duc-336219 || Nghi-dinh-24-2022-ND-CP-sua-doi-Nghi-dinh-dieu-kien-dau-tu-linh-vuc-giao-duc-nghe-nghiep-509592,5|4|2|3|1,5|5|3|6|3,5|5|5|6|4
11158,"Hướng dẫn hồ sơ, thủ tục làm giấy chứng tử năm 2022?",PROCEDURE,12,,0.7873015873015873,16,0.0390625,1.3835707902908325,1,156354,249204,293796|249204|259656|157168|268757,259656|293796|268757|157168|249204,259656|293796|268757|156354|157168,156354|268757|157168|259656|183078,Nghi-dinh-23-2015-ND-CP-cap-chung-thuc-ban-sao-tu-ban-chinh-chung-thuc-chu-ky-266857 || Quyet-dinh-1872-QD-BTP-2020-cong-bo-thu-tuc-hanh-chinh-linh-vuc-ho-tich-tai-co-quan-dang-ky-ho-tich- || Thong-tu-01-2022-TT-BTP-huong-dan-Nghi-dinh-87-2020-ND-CP-502821 || Thong-tu-01-2020-TT-BTP-huong-dan-ve-cap-ban-sao-tu-so-goc-chung-thuc-chu-ky-436529 || Luat-Ho-tich-2014-259727,2|3|3|0|2,2|4|3|1|2,5|4|3|2|2
111788,Trường Cán bộ Thanh tra là đơn vị sự nghiệp công lập không?,GENERAL_SEMANTIC,13,NEGATION,0.7873015873015873,17,0.2470703125,3.479562520980835,1,49423,64574,130636|298614|181620|180983|64574,130636|298614|181620|180983|204036,130636|298614|180983|181620|49423,130636|22602|232895|180983|226080,Quyet-dinh-444-QD-TTCP-2021-chuc-nang-nhiem-vu-quyen-han-cua-Truong-can-bo-Thanh-tra-492431 || Nghi-dinh-103-2022-ND-CP-truong-cua-co-quan-nha-nuoc-to-chuc-chinh-tri-to-chuc-chinh-tri-xa-hoi-5452 || Quyet-dinh-84-QD-BVHTTDL-2020-quyen-han-va-co-cau-to-chuc-cua-Truong-Can-bo-quan-ly-van-hoa-433181 || Quyet-dinh-2591-QD-BGTVT-2018-chuc-nang-co-cau-to-chuc-Truong-Can-bo-quan-ly-giao-thong-van-tai-4019 || Thong-tu-24-2021-TT-BTTTT-phan-loai-don-vi-su-nghiep-cong-lap-linh-vuc-Thong-tin-498991,5|2|1|2|3,5|4|4|4|3,5|4|4|4|3
127514,Trách nhiệm của các cơ sở giáo dục đại học khi cử giảng viên đi học?,GENERAL_SEMANTIC,16,HYPOTHETICAL,0.7873015873015873,16,0.298828125,4.3016228675842285,0,,,31848|267450|143136|268197|188316,188316|267450|31848|143136|268197,31848|188316|267450|143136|268197,188316|289664|143136|267450|209069,Thong-tu-20-2013-TT-BGDDT-boi-duong-chuyen-mon-nghiep-vu-cho-giang-vien-dai-hoc-193357 || Thong-tu-30-2022-TT-BTC-co-che-tai-chinh-nang-cao-nang-luc-giang-vien-dai-hoc-516332 || Luat-Giao-duc-dai-hoc-2012-142762 || Thong-tu-10-2017-TT-BGDDT-quy-che-dao-tao-dai-hoc-tu-xa-348712 || Nghi-dinh-111-2017-ND-CP-quy-dinh-to-chuc-dao-tao-thuc-hanh-trong-dao-tao-khoi-nganh-suc-khoe-363410,4|3|4|3|2,6|5|6|4|2,6|6|6|5|2
91348,Vụ Tổ chức cán bộ có quyền phê duyệt quyết định cử các đoàn đi đào tạo ngắn hạn ở nước ngoài hay không?,DIRECT_REF,24,INSTRUMENT|NEGATION,0.7873015873015873,15,1.23828125,2.66213321685791,1,286958,49858,262807|229178|49858|163844|179563,229178|262807|286958|163844|179563,229178|262807|286958|179563|163844,229178|33004|286958|198048|189174,Thong-tu-17-2014-TT-BGDDT-quan-ly-can-bo-cong-vien-chuc-ra-nuoc-ngoai-Bo-Giao-duc-Dao-tao-233584 || Quyet-dinh-2089-QD-BKHCN-2014-phan-cap-quan-ly-cong-vien-chuc-don-vi-truc-thuoc-Bo-Khoa-hoc-Cong-ngh || Quyet-dinh-2222-QD-BVHTTDL-quy-che-quan-ly-hoat-dong-doi-ngoai-2016-315905 || Quyet-dinh-599-QD-BTNMT-2018-Quy-che-quan-ly-cong-chuc-vien-chuc-424048 || Quyet-dinh-1318-QD-BTP-2022-Quy-che-dao-tao-boi-duong-cong-chuc-vien-chuc-520740,3|2|3|2|3,6|2|5|2|3,6|5|6|2|5
2112,Hành vi nợ tiền BHXH bị xử lý như thế nào?,GENERAL_SEMANTIC,11,,0.7854497354497355,16,0.265625,2.4666450023651123,1,283166,164447,285041|23402|26782|296169|164447,23402|285041|26782|296169|164447,23402|26782|285041|283166|296169,283166|23402|264962|122428|15298, || Nghi-dinh-12-2022-ND-CP-xu-phat-vi-pham-hanh-chinh-lao-dong-bao-hiem-nguoi-lam-viec-nuoc-ngoai-47931 ||  || Nghi-quyet-05-2019-NQ-HDTP-huong-dan-ap-dung-Dieu-214-Dieu-215-Dieu-216-Bo-luat-Hinh-su-414988 || Quyet-dinh-505-QD-BHXH-2020-sua-doi-Quy-trinh-thu-bao-hiem-xa-hoi-kem-Quyet-dinh-595-QD-BHXH-443310,2|2|5|1|3,2|2|6|2|4,2|2|6|2|5
156980,"Dấu nghiệp vụ trong lĩnh vực quân sự, quốc phòng được cấp theo nguyên tắc nào?",GENERAL_SEMANTIC,16,,0.7846560846560847,17,0.625,2.80511474609375,1,128503,13034,246406|274422|207905|23115|13034,246406|23115|274422|207905|13034,246406|274422|23115|207905|128503,246406|23115|112316|246156|128503,Thong-tu-138-2021-TT-BQP-dau-nghiep-vu-trong-hoat-dong-kiem-dinh-linh-vuc-quan-su-492716 || Thong-tu-151-2018-TT-BQP-huong-dan-thi-dua-khen-thuong-trong-Quan-doi-nhan-dan-Viet-Nam-399280 || Thong-tu-218-2016-TT-BQP-su-dung-Giay-chung-minh-si-quan-Chung-minh-quan-nhan-chuyen-nghiep-337227 || Nghi-dinh-82-2016-ND-CP-quan-hieu-cap-hieu-phu-hieu-trang-phuc-Quan-doi-nhan-dan-Viet-Nam-317345 || Luat-quan-nhan-chuyen-nghiep-cong-nhan-vien-chuc-quoc-phong-2015-298377,5|2|2|1|0,5|3|3|4|1,5|5|3|5|5
110684,Chương trình đào tạo luật sư phục vụ hội nhập quốc tế được giảng dạy theo những phương pháp nào?,DIRECT_REF,20,INSTRUMENT,0.7843915343915344,17,0.6484375,2.425264358520508,1,191651,225673,84161|260234|5538|291283|225673,84161|5538|260234|225673|291283,84161|5538|191651|291283|260234,5538|191651|84161|66159|131173,Quyet-dinh-1711-QD-BTP-2021-Chuong-trinh-khung-dao-tao-luat-su-phuc-vu-hoi-nhap-quoc-te-494524 || Quyet-dinh-2521-QD-BTP-2022-Chuong-trinh-khung-dao-tao-chung-nghiep-vu-thi-hanh-an-dan-su-548676 || Quyet-dinh-421-QD-BNV-2022-Chuong-trinh-boi-duong-cong-chuc-ngach-chuyen-vien-chinh-516108 || Thong-tu-54-2021-TT-BCA-cong-tac-thoa-thuan-quoc-te-trong-Cong-an-nhan-dan-478730 || Nghi-dinh-113-2014-ND-CP-quan-ly-hop-tac-quoc-te-phap-luat-258739,6|2|2|1|1,6|2|2|2|1,6|4|2|2|1
50114,Hồ sơ cấp đổi giấy phép của cơ sở sản xuất tàu bay không người lái khi thay đổi thông tin trên giấy phép cần những gì?,PROCEDURE,27,NEGATION|HYPOTHETICAL,0.7843915343915344,18,0.828125,3.3782074451446533,1,232314,178833,276613|249287|178833|132545|15628,276613|249287|178833|132545|15628,276613|249287|132545|232314|15628,276613|216174|232314|129113|113211,Thong-tu-35-2017-TT-BQP-tieu-chuan-du-dieu-kien-bay-thu-tuc-cap-giay-phep-thiet-ke-san-xuat-tau-bay- || Nghi-dinh-142-2020-ND-CP-tien-hanh-hoat-dong-dich-vu-ho-tro-ung-dung-nang-luong-nguyen-tu-459070 ||  || Nghi-dinh-64-2022-ND-CP-sua-doi-Nghi-dinh-kinh-doanh-linh-vuc-hang-khong-dan-dung-529597 || Thong-tu-19-2017-TT-BGTVT-quy-dinh-ve-quan-ly-va-bao-dam-hoat-dong-bay-330393,6|2|3|1|1,6|4|3|2|3,6|5|4|5|5
165680,Xuất nhập khẩu là gì?,DEFINITION,5,,0.7833333333333333,19,0.400390625,2.1194381713867188,0,,,220365|253656|6436|200953|240883,220365|253656|200953|240883|6436,220365|253656|200953|240883|6436,236422|96409|220365|240883|200953,Luat-Thuong-mai-2005-36-2005-QH11-2633 || Luat-Hai-quan-2014-238637 || Thong-tu-37-2022-TT-BCT-Quy-tac-xuat-xu-hang-hoa-Hiep-dinh-Doi-tac-kinh-te-ASEAN-Nhat-Ban-549088 || Thong-tu-12-2019-TT-BCT-xuat-xu-hang-hoa-trong-Hiep-dinh-khung-ve-hop-tac-kinh-te-toan-dien-420674 || Thong-tu-02-2021-TT-BCT-Quy-tac-xuat-xu-hang-hoa-Hiep-dinh-Thuong-mai-tu-do-Anh-va-Bac-Ai-len-477687,5|5|1|0|1,5|5|5|2|5,5|5|5|5|5
76050,Nộp đơn khởi kiện dân sự có cần công chứng giấy tờ không?,GENERAL_SEMANTIC,13,NEGATION,0.7833333333333333,18,0.2890625,0.4770335853099823,1,14689|132797,187506|81598,46918|160120|102434|187506|81598,102434|46918|160120|132797|187506,102434|46918|14689|160120|132797,14689|102434|95879|132797|210291,Bo-luat-to-tung-hinh-su-2015-296884 || Bo-luat-to-tung-dan-su-2015-296861 || Nghi-quyet-04-2017-NQ-HDTP-huong-dan-tra-lai-don-khoi-kien-quyen-nop-don-khoi-kien-lai-vu-an-318438 || Luat-to-tung-hanh-chinh-2015-298372 || Bo-luat-Dan-su-2005-33-2005-QH11-2463,2|5|0|3|0,5|5|3|4|1,5|5|3|5|3
82962,Tài liệu lưu trữ của Tổng cục Thể dục thể thao được bảo quản theo nguyên tắc nào?,GENERAL_SEMANTIC,18,,0.7833333333333333,18,0.15625,2.687716007232666,1,267197|255465,140681|52552,104718|43627|223362|140681|52552,223362|104718|43627|255465|140681,104718|223362|43627|267197|255465,223362|221756|115259|267197|104718,Quyet-dinh-128-QD-TCTDTT-2015-Quy-che-cong-tac-van-thu-luu-tru-cua-Tong-cuc-The-duc-the-thao-279862 || Thong-tu-02-2019-TT-BNV-tieu-chuan-du-lieu-thong-tin-dau-vao-406241 || Quyet-dinh-519-QD-TCTDTT-quy-dinh-chuc-nang-nhiem-vu-quyen-han-va-co-cau-to-chuc-cua-Van-phong-Tong- || Quyet-dinh-1139-QD-BHXH-nam-2013-Quy-dinh-cong-tac-luu-tru-Bao-hiem-xa-hoi-Viet-Nam-213547 || Luat-luu-tru-2011-132447,6|1|2|3|3,6|2|2|3|5,6|5|5|4|5
126942,Bay kiểm tra được phân loại gồm những hình thức nào?,GENERAL_SEMANTIC,11,,0.7828042328042328,17,0.0078125,3.2128238677978516,1,112250,194788,15628|157128|73464|96750|194788,15628|157128|96750|73464|112250,15628|157128|96750|73464|112250,15628|25241|112250|240806|96750,Thong-tu-19-2017-TT-BGTVT-quy-dinh-ve-quan-ly-va-bao-dam-hoat-dong-bay-330393 || Thong-tu-28-2018-TT-BTNMT-quy-dinh-ky-thuat-cong-tac-bay-do-tu-trong-dieu-tra-dia-chat-khoang-san-40 || Nghi-dinh-89-2018-ND-CP-huong-dan-Luat-phong-chong-benh-truyen-nhiem-ve-kiem-dich-y-te-bien-gioi-363 || Nghi-dinh-125-2015-ND-CP-quan-ly-hoat-dong-bay-297529 || Thong-tu-69-2020-TT-BCA-kiem-tra-cong-tac-bao-ve-moi-truong-trong-Cong-an-nhan-dan-446246,5|3|1|2|1,6|4|3|2|2,6|5|5|3|3
132332,Nơi tiếp nhận phạt nguội,GENERAL_SEMANTIC,5,,0.7825396825396825,18,0.0234375,2.4876186847686768,0,,,17545|219419|138907|50553|263253,17545|219419|138907|50553|263253,17545|219419|138907|50553|263253,292790|232550|263253|208373|50885,Luat-xu-ly-vi-pham-hanh-chinh-2012-142766 || Nghi-dinh-118-2021-ND-CP-huong-dan-Luat-Xu-ly-vi-pham-hanh-chinh-477969 || Thong-tu-153-2013-TT-BTC-thu-tuc-thu-nop-tien-phat-bien-lai-thu-tien-phat-VPHC-212736 || Thong-tu-78-2016-TT-BQP-quy-trinh-xu-ly-vi-pham-hanh-chinh-Bo-doi-Bien-phong-315899 || Thong-tu-18-2023-TT-BTC-thu-nop-tien-phat-bu-tru-so-tien-nop-phat-vi-pham-hanh-chinh-chenh-lech-5603,4|4|3|2|3,4|4|3|4|3,5|5|4|5|4
130158,Cơ sở vật chất và trang thiết bị khi tổ chức thi đấu môn Cầu lông được chuẩn bị như thế nào?,GENERAL_SEMANTIC,22,HYPOTHETICAL,0.7817460317460317,17,1.25,3.2595694065093994,1,37876,5822,172921|143198|46426|5822|94069,172921|46426|94069|143198|37876,172921|37876|46426|94069|143198,172921|37876|195898|94069|125935,Thong-tu-09-2017-TT-BVHTTDL-co-so-vat-chat-trang-thiet-bi-va-tap-huan-nhan-vien-mon-Cau-long-374929 || Thong-tu-19-2018-TT-BVHTTDL-co-so-vat-chat-tap-huan-nhan-vien-chuyen-mon-mon-Quan-vot-381628 || Thong-tu-32-2018-TT-BVHTTDL-co-so-vat-chat-tap-huan-nhan-vien-mon-Bong-ro-398624 || Thong-tu-27-2018-TT-BVHTTDL-quy-dinh-ve-co-so-vat-chat-trang-thiet-bi-doi-voi-mon-Bong-nem-396835 || Quyet-dinh-1154-QD-UBTDTT-ap-dung-Luat-Cau-long-Quoc-te-106217,5|1|4|3|2,5|3|5|4|4,6|4|5|5|6
53784,Việc thu hồi nợ bảo lãnh được tiến hành trong trường hợp nào?,PROCEDURE,13,HYPOTHETICAL,0.780952380952381,16,0.51171875,2.092581033706665,1,67945,279056,53758|44959|113815|279056|5259,53758|44959|113815|5259|279056,53758|44959|113815|5259|67945,69594|67945|5259|53758|237356,Thong-tu-57-2019-TT-BTC-huong-dan-co-che-xu-ly-rui-ro-cua-Quy-bao-lanh-tin-dung-389798 || Thong-tu-37-2013-TT-NHNN-huong-dan-quan-ly-ngoai-hoi-vay-ra-nuoc-ngoai-thu-hoi-no-bao-lanh-218265 || Nghi-dinh-34-2018-ND-CP-to-chuc-hoat-dong-Quy-bao-lanh-tin-dung-cho-doanh-nghiep-nho-va-vua-378399 || Nghi-dinh-91-2018-ND-CP-cap-va-quan-ly-bao-lanh-Chinh-phu-373523 || Luat-Dat-dai-2003-13-2003-QH11-51685,2|4|4|4|2,2|5|5|4|2,5|5|5|4|5
34292,Thẩm quyền cấp phép xây dựng tường rào ở khu đô thị quy định như thế nào?,PROCEDURE,17,,0.7806878306878307,17,0.03515625,2.3056039810180664,0,,,161034|89392|134578|238573|249062,89392|161034|238573|134578|249062,89392|161034|134578|238573|249062,79989|89392|125662|161080|276545,Luat-Xay-dung-2014-238644 || Quyet-dinh-05-2022-QD-UBND-phan-cap-cap-giay-phep-xay-dung-quan-ly-trat-tu-xay-dung-Ha-Nam-509657 || Quyet-dinh-39-2021-QD-UBND-noi-dung-ve-quan-ly-du-an-dau-tu-xay-dung-cong-trinh-tinh-Lao-Cai-484284 || Quyet-dinh-26-2016-QD-UBND-cap-giay-phep-xay-dung-trinh-tu-xu-ly-xac-nhan-so-huu-nha-o-Hai-Duong-328 || Quyet-dinh-07-2022-QD-UBND-cap-giay-phep-xay-dung-Thanh-pho-Ha-Noi-500703,4|5|2|2|1,5|5|5|5|5,5|5|5|5|5
6264,"Người tham gia thanh tra, kiểm tra cần đáp ứng những điều kiện nào?",CONDITION,14,,0.7806878306878307,15,0.044921875,4.774230003356934,1,37407|274387,72305|236481,36873|42541|136938|72305|236481,36873|42541|136938|37407|56081,36873|37407|42541|274387|136938,274387|37407|189946|1992|56081, ||  || Nghi-dinh-43-2023-ND-CP-huong-dan-Luat-Thanh-tra-555032 ||  || Thong-tu-06-2021-TT-TTCP-hoat-dong-Doan-thanh-tra-trinh-tu-tien-hanh-mot-cuoc-thanh-tra-490930,3|0|3|0|4,5|2|5|0|4,5|3|5|1|5
121026,Trình tự cấp giấy chứng nhận đăng ký quyền liên quan được thực hiện như thế nào?,PROCEDURE,17,,0.7788359788359789,16,1.279296875,3.507176399230957,1,78241,67945,115962|222904|56368|59149|67945,115962|222904|56368|78241|59149,115962|222904|56368|78241|59149,78241|115962|108356|222904|56368,Nghi-dinh-17-2023-ND-CP-huong-dan-Luat-So-huu-tri-tue-ve-quyen-tac-gia-quyen-lien-quan-565147 || Luat-So-huu-tri-tue-2005-50-2005-QH11-7022 || Nghi-dinh-22-2018-ND-CP-huong-dan-Luat-So-huu-tri-tue-sua-doi-ve-quyen-tac-gia-quyen-lien-quan-35177 || Luat-So-huu-tri-tue-sua-doi-2022-458435 || Nghi-dinh-181-2004-ND-CP-thi-hanh-Luat-Dat-dai-52514,2|4|2|2|3,4|5|5|2|3,5|5|6|3|3
152148,Truy cứu trách nhiệm hình sự đối với hành vi cá độ bóng đá không?,SANCTION,15,NEGATION,0.7788359788359789,15,0.24609375,1.5671333074569702,1,98892,238762,245154|43981|8824|9768|238762,8824|245154|43981|9768|238762,8824|245154|43981|9768|98892,8824|28544|44529|98892|163694,Nghi-dinh-137-2021-ND-CP-xu-phat-vi-pham-hanh-chinh-kinh-doanh-dat-cuoc-tro-choi-co-thuong-499525 || Bo-luat-hinh-su-2015-296661 || Luat-sua-doi-Bo-luat-Hinh-su-2017-354053 || Nghi-dinh-06-2017-ND-CP-kinh-doanh-dat-cuoc-dua-ngua-dua-cho-bong-da-quoc-te-338399 || Nghi-dinh-144-2021-ND-CP-xu-phat-vi-pham-hanh-chinh-linh-vuc-an-ninh-an-toan-xa-hoi-425471,2|2|2|2|4,4|5|2|4|5,6|5|5|6|5
124182,Bồi dưỡng cán bộ trong các cơ quan nhà nước theo phương pháp nào?,GENERAL_SEMANTIC,14,,0.7780423280423281,16,0.146484375,2.411761999130249,1,102089,24740,278944|146353|236416|24740|220359,278944|146353|220359|236416|24740,146353|278944|220359|236416|102089,220359|146353|222645|47375|278944,Thong-tu-03-2023-TT-BNV-huong-dan-Nghi-dinh-101-2017-ND-CP-dao-tao-can-bo-cong-chuc-565212 || Nghi-dinh-101-2017-ND-CP-dao-tao-boi-duong-can-bo-cong-chuc-vien-chuc-319214 || Luat-can-bo-cong-chuc-2008-22-2008-QH12-82202 || Thong-tu-42-2023-TT-BTC-co-che-tai-chinh-thuc-hien-boi-duong-can-bo-lanh-dao-bang-ngan-sach-569463 || Thong-tu-10-2017-TT-BNV-quy-dinh-danh-gia-chat-luong-boi-duong-can-bo-cong-chuc-vien-chuc-372270,2|5|2|2|2,2|5|2|2|3,3|5|4|2|5
124588,"Thanh tra Dân số, Gia đình và Trẻ em ở Trung ương sẽ chịu sự chỉ đạo trực tiếp của những cơ quan nào?",PROCEDURE,24,,0.7780423280423281,18,0.33984375,3.4985461235046387,1,163273,260,52344|189352|22602|260|121575,52344|189352|22602|121575|260,52344|189352|121575|22602|163273,52344|300261|195962|131811|163273,Nghi-dinh-36-2006-ND-CP-to-chuc-hoat-dong-Thanh-tra-Dan-so-Gia-dinh-va-Tre-em-10857 || Quyet-dinh-17-2013-QD-TTg-chuc-nang-nhiem-vu-quyen-han-co-cau-to-Tong-cuc-Dan-so-175899 ||  || Nghi-dinh-50-2018-ND-CP-quy-dinh-chuc-nang-nhiem-vu-quyen-han-Thanh-tra-Chinh-phu-379269 || Quyet-dinh-77-2005-QD-BNV-Dieu-le-sua-doi-Hoi-Cuu-tro-tre-em-tan-tat-Viet-Nam-20960,6|3|2|1|0,6|4|3|2|1,6|4|3|5|1
150800,Mẫu sơ yếu lý lịch của người tham dự sát hạch kiểm định viên giáo dục đại học và cao đẳng sư phạm mới nhất hiện nay?,GENERAL_SEMANTIC,27,,0.7780423280423281,18,0.578125,3.0439305305480957,1,136441,117049,303988|96507|304167|240153|117049,303988|96507|304167|240153|117049,303988|96507|136441|304167|240153,303988|136441|246693|96507|153021,Thong-tu-14-2022-TT-BGDDT-kiem-dinh-vien-giao-duc-dai-hoc-va-cao-dang-su-pham-532454 ||  ||  ||  || Thong-tu-06-2023-TT-BNV-Quy-che-cap-nhat-du-lieu-Co-so-du-lieu-quoc-gia-can-bo-cong-chuc-565266,6|1|0|3|3,6|1|1|3|3,6|2|2|3|3
