qid,question,archetype,word_count,active_cues,source_disagreement_at5,source_top5_union_size,ce_margin5_minus6,ce_score_std,rank_to_primary_set_churn,entering,leaving,rank_only_top5,blend015_top5,primary_top5,ce_only_top5,primary_top5_names,primary_support5,primary_support10,primary_support20
156868,Cần chú ý những nội dung nào khi lập Biên bản kiểm toán dự án đầu tư?,GENERAL_SEMANTIC,17,HYPOTHETICAL,0.6428571428571429,14,0.0234375,2.152269124984741,1,133037,240772,66826|27511|243051|88080|240772,66826|88080|27511|243051|240772,66826|88080|27511|243051|133037,66826|88080|236693|282279|290988,Quyet-dinh-47-QD-KTNN-2021-huong-dan-kiem-toan-du-an-dau-tu-xay-dung-cong-trinh-cua-Kiem-toan-463543 || Quyet-dinh-01-2023-QD-KTNN-He-thong-mau-bieu-ho-so-kiem-toan-550680 || Thong-tu-67-2015-TT-BTC-Chuan-muc-kiem-toan-Viet-Nam-ve-kiem-toan-bao-cao-du-an-hoan-thanh-275072 || Quyet-dinh-158-QD-KTNN-2021-kiem-toan-chuong-trinh-muc-tieu-quoc-gia-cua-Kiem-toan-nha-nuoc-539310 || Quyet-dinh-08-2023-QD-KTNN-Quy-trinh-kiem-toan-cua-Kiem-toan-nha-nuoc-567835,6|2|6|2|1,6|3|6|5|5,6|3|6|6|5
18052,Cha mẹ được quyền trực tiếp nuôi dưỡng con có quyền cấm người không trực tiếp nuôi con không được gặp con hay không?,CONDITION,24,NEGATION,0.7185185185185186,15,0.0234375,2.6936278343200684,0,,,134404|228641|249224|61662|35408,134404|228641|249224|61662|35408,134404|228641|249224|61662|35408,134404|187506|249224|204578|110049,Luat-Hon-nhan-va-gia-dinh-2014-238640 ||  ||  || Luat-Phong-chong-bao-luc-gia-dinh-2022-490095 || Luat-nuoi-con-nuoi-2010-108082,6|2|1|2|3,6|3|6|2|4,6|5|6|5|6
19906,"Biểu mẫu thống kê kết quả điều tra, truy tố, xét xử sơ thẩm các vụ án hình sự hiện nay?",GENERAL_SEMANTIC,21,,0.6523809523809525,12,0.0234375,2.965599536895752,0,,,102896|236923|784|171195|133773,102896|171195|784|236923|133773,102896|236923|171195|784|133773,102896|171195|784|26918|82515,Quyet-dinh-452-QD-VKSTC-2013-bao-cao-thong-ke-thuc-hanh-quyen-cong-to-kiem-sat-hoat-dong-tu-phap-218 || Thong-tu-119-2021-TT-BCA-bieu-mau-giay-to-so-sach-ve-dieu-tra-hinh-su-497771 || Thong-tu-lien-tich-05-2018-TTLT-VKSNDTC-TANDTC-BCA-BQP-thuc-hien-thong-ke-hinh-su-401119 || Quyet-dinh-505-QD-VKSTC-2017-Quy-che-cong-tac-thuc-hanh-quyen-cong-to-369970 || Nghi-quyet-05-2017-NQ-HDTP-bieu-mau-van-ban-to-tung-ap-dung-xet-xu-luat-To-tung-hinh-su-320658,5|4|4|4|3,5|5|5|5|4,6|5|5|6|5
30142,Trong quy định về chất lượng kỹ thuật của dịch vụ truy nhập internet băng rộng cố định mặt đất thì mức chiếm dụng băng thông được quy định như thế nào?,GENERAL_SEMANTIC,32,,0.6732804232804233,13,0.0234375,2.3220367431640625,0,,,41144|101819|82140|205448|8847,101819|41144|82140|205448|8847,41144|101819|82140|205448|8847,101819|214347|252891|41144|21941, || Thong-tu-14-2022-TT-BTTTT-danh-muc-chat-luong-dich-vu-vien-thong-cong-ich-536121 || Thong-tu-03-2022-TT-BTTTT-He-thong-chi-tieu-thong-ke-nganh-Thong-tin-truyen-thong-518581 || Thong-tu-02-2020-TT-BTTTT-pham-vi-chat-luong-gia-cuoc-toi-da-dich-vu-vien-thong-cong-ich-435018 || Nghi-dinh-25-2011-ND-CP-huong-dan-Luat-Vien-thong-121713,6|5|2|2|2,6|6|2|5|2,6|6|2|5|3
44928,Phí bảo hiểm trách nhiệm nghề nghiệp tư vấn đầu tư xây dựng được xác định như thế nào?,GENERAL_SEMANTIC,19,,0.6166666666666667,13,0.0234375,4.3274312019348145,1,81128,7177,148391|88970|255906|212096|7177,148391|88970|212096|255906|7177,88970|148391|212096|255906|81128,88970|148391|212096|294517|89392,Thong-tu-50-2022-TT-BTC-huong-dan-Nghi-dinh-119-2015-ND-CP-bao-hiem-bat-buoc-trong-dau-tu-526434 || Thong-tu-329-2016-TT-BTC-huong-dan-119-2015-ND-CP-bao-hiem-bat-buoc-trong-dau-tu-xay-dung-300483 || Nghi-dinh-119-2015-ND-CP-quy-dinh-bao-hiem-bat-buoc-trong-hoat-dong-dau-tu-xay-dung-286180 || Nghi-dinh-10-2021-ND-CP-quan-ly-chi-phi-dau-tu-xay-dung-465104 || Thong-tu-08-2016-TT-BXD-huong-dan-hop-dong-tu-van-xay-dung-2016-307460,6|6|2|2|1,6|6|5|2|1,6|6|6|5|3
4756,"Tính thuế đối với HKD, CNKD nộp thuế theo phương pháp kê khai như thế nào?",GENERAL_SEMANTIC,16,,0.7613756613756614,15,0.0234375,3.5112180709838867,1,264280,222640,177345|161949|288898|105264|222640,177345|288898|161949|105264|264280,177345|288898|105264|161949|264280,177345|36677|181088|264280|288898,Thong-tu-40-2021-TT-BTC-huong-dan-thue-gia-tri-gia-tang-thue-thu-nhap-ca-nhan-477635 || Thong-tu-92-2015-TT-BTC-huong-dan-thue-gia-tri-gia-tang-thue-thu-nhap-ca-nhan-282089 || Nghi-dinh-218-2013-ND-CP-huong-dan-thi-hanh-Luat-thue-thu-nhap-doanh-nghiep-217811 || Luat-quan-ly-thue-2019-387595 || Luat-thue-thu-nhap-doanh-nghiep-2008-66935,5|3|3|4|1,6|3|5|5|4,6|3|5|5|5
54338,Pháp luật giới hạn số lượng ngoại tệ khi đi nước ngoài như thế nào?,DIRECT_REF,15,INSTRUMENT|HYPOTHETICAL,0.6682539682539683,15,0.0234375,1.3964964151382446,1,197900,105483,17913|193680|165049|274372|105483,17913|193680|274372|165049|197900,17913|197900|165049|193680|274372,197900|32778|274372|235622|17913,Thong-tu-20-2011-TT-NHNN-mua-ban-ngoai-te-tien-mat-ca-nhan-128505 || Thong-tu-07-2012-TT-NHNN-trang-thai-ngoai-te-to-chuc-tin-dung-136532 || Phap-lenh-ngoai-hoi-2005-28-2005-PL-UBTVQH11-8043 || Thong-tu-20-2022-TT-NHNN-huong-dan-hoat-dong-chuyen-tien-mot-chieu-tu-Viet-Nam-ra-nuoc-ngoai-512082 || Thong-tu-15-2011-TT-NHNN-mang-ngoai-te-tien-mat-dong-Viet-Nam-127834,5|1|4|3|5,5|2|5|5|5,5|4|5|5|5
696,Hơn 90.000 người lao động nông thôn sẽ được đào tạo nghề giai đoạn 2022-2025?,GENERAL_SEMANTIC,17,,0.5185185185185186,13,0.0234375,1.5858782529830933,1,236176,30156,75514|285636|98867|11864|30156,75514|98867|285636|11864|236176,75514|98867|285636|11864|236176,75514|98867|281469|285636|302138,Quyet-dinh-3685-QD-BNN-KTHT-2022-dao-tao-nghe-nong-nghiep-lao-dong-nong-thon-2022-2025-531006 || Nghi-quyet-26-NQ-CP-2023-thuc-hien-Nghi-quyet-19-NQ-TW-nong-nghiep-nong-dan-den-2030-556818 || Thong-tu-17-2022-TT-BLDTBXH-giao-duc-nghe-nghiep-nguoi-lao-dong-chuong-trinh-muc-tieu-quoc-gia-53002 || Quyet-dinh-263-QD-TTg-2022-Chuong-trinh-muc-tieu-quoc-gia-xay-dung-nong-thon-moi-505023 || Thong-tu-05-2022-TT-BNNPTNT-huong-dan-noi-dung-xay-dung-nong-thon-moi-2021-2025-524354,6|5|5|1|1,6|5|5|5|5,6|5|6|6|5
98726,"Sản phẩm của các nhiệm vụ điều tra, đánh giá tài nguyên nước dưới đất là gì?",DEFINITION,17,,0.5661375661375663,13,0.0234375,3.148308038711548,0,,,111725|214265|14021|30288|81673,111725|214265|30288|81673|14021,111725|214265|30288|81673|14021,111725|135549|293243|270463|81673,Thong-tu-13-2014-TT-BTNMT-ky-thuat-dieu-tra-danh-gia-tai-nguyen-nuoc-duoi-dat-221303 || Thong-tu-34-2018-TT-BTNMT-phan-loai-thuc-hien-dieu-tra-danh-gia-tai-nguyen-nuoc-duoi-dat-404800 || Thong-tu-08-2015-TT-BTNMT-ky-thuat-bom-nuoc-thi-nghiem-trong-dieu-tra-danh-gia-tai-nguyen-nuoc-26663 || Thong-tu-03-2022-TT-BTNMT-ky-thuat-cong-tac-thu-nhan-luu-tru-thong-tin-du-lieu-tai-nguyen-504971 || Luat-tai-nguyen-nuoc-2012-142767,6|5|5|1|4,6|5|5|3|5,6|5|5|4|5
98794,Doanh nghiệp nào phải nộp và không cần nộp báo cáo tài chính?,GENERAL_SEMANTIC,13,NEGATION,0.6693121693121693,15,0.0234375,2.357438564300537,1,166642,150467,42223|281238|306022|168520|150467,42223|168520|281238|306022|166642,42223|281238|168520|306022|166642,166642|168520|15491|163525|42223,Thong-tu-200-2014-TT-BTC-huong-dan-Che-do-ke-toan-Doanh-nghiep-263599 || Thong-tu-133-2016-TT-BTC-huong-dan-che-do-ke-toan-doanh-nghiep-nho-va-vua-284997 || Thong-tu-132-2018-TT-BTC-huong-dan-Che-do-ke-toan-cho-doanh-nghiep-sieu-nho-401322 || Thong-tu-107-2017-TT-BTC-huong-dan-Che-do-ke-toan-hanh-chinh-su-nghiep-333131 || Thong-tu-so-202-2014-TT-BTC-huong-dan-phuong-phap-lap-trinh-bay-Bao-cao-tai-chinh-hop-nhat-263617,5|6|1|4|0,6|6|1|5|5,6|6|4|5|5
12510,Chủ tịch Ủy ban nhân dân cấp tỉnh có quyền xử phạt cơ sở giết mổ không có biện pháp gây ngất vật nuôi trước khi giết mổ không?,SANCTION,29,NEGATION|HYPOTHETICAL,0.6285714285714286,14,0.025390625,1.780650019645691,1,108148|63930,129920|183011,293254|88309|129920|174929|183011,293254|88309|174929|108148|183011,293254|88309|174929|108148|63930,293254|137582|88309|108148|210490,Nghi-dinh-14-2021-ND-CP-xu-phat-vi-pham-hanh-chinh-ve-chan-nuoi-466330 || Nghi-dinh-90-2017-ND-CP-quy-dinh-xu-phat-vi-pham-hanh-chinh-trong-linh-vuc-thu-y-336190 || Nghi-dinh-42-2019-ND-CP-xu-phat-vi-pham-hanh-chinh-trong-linh-vuc-thuy-san-367439 || Nghi-dinh-130-2021-ND-CP-xu-phat-vi-pham-hanh-chinh-bao-tro-xa-hoi-va-tre-em-499523 || Nghi-dinh-167-2013-ND-CP-xu-phat-vi-pham-hanh-chinh-an-ninh-an-toan-xa-hoi-phong-chua-chay-213552,6|6|2|1|0,6|6|3|3|2,6|6|3|3|2
107904,Chủ tịch Ủy ban nhân dân cấp xã có quyền xử phạt cá nhân đưa vật thể thuộc diện kiểm dịch thực vật tới nơi không quy định trong Giấy phép kiểm dịch không?,SANCTION,34,NEGATION,0.8465608465608465,20,0.02734375,1.8621245622634888,1,32643|17545,81400|174929,165596|293254|81400|114608|174929,165596|293254|81400|114608|174929,165596|293254|32643|114608|17545,165596|32643|45352|293254|278751,Nghi-dinh-31-2016-ND-CP-xu-phat-vi-pham-hanh-chinh-linh-vuc-giong-cay-trong-bao-ve-thuc-vat-2016-310 || Nghi-dinh-14-2021-ND-CP-xu-phat-vi-pham-hanh-chinh-ve-chan-nuoi-466330 || Nghi-dinh-96-2020-ND-CP-xu-phat-vi-pham-hanh-chinh-trong-quan-ly-bao-ve-bien-gioi-quoc-gia-450989 || Nghi-dinh-71-2019-ND-CP-xu-phat-vi-pham-hanh-chinh-trong-linh-vuc-hoa-chat-vat-lieu-no-cong-nghiep-4 || Luat-xu-ly-vi-pham-hanh-chinh-2012-142766,1|2|1|1|1,3|2|2|2|1,5|2|5|3|5
20870,Thủ tục bổ nhiệm Thừa phát lại theo quy định mới nhất hiện nay được thực hiện như thế nào?,PROCEDURE,20,,0.7185185185185186,14,0.02734375,2.271470069885254,1,93888,174171,127073|80730|174171|43848|292761,127073|80730|93888|292761|174171,127073|80730|292761|43848|93888,61383|170248|93888|127073|16583,Nghi-dinh-08-2020-ND-CP-to-chuc-va-hoat-dong-cua-Thua-phat-lai-331814 ||  || Quyet-dinh-400-QD-VKSTC-2021-Quy-che-bo-nhiem-bo-nhiem-lai-cong-chuc-nganh-Kiem-sat-496325 || Thong-tu-08-2022-TT-BTP-Quy-tac-dao-duc-nghe-nghiep-Thua-phat-lai-506270 || Nghi-dinh-159-2020-ND-CP-quan-ly-nguoi-giu-chuc-danh-chuc-vu-tai-doanh-nghiep-100-von-Nha-nuoc-46172,5|2|3|2|0,5|3|3|2|2,5|5|5|5|2
21386,Hội đồng tư vấn xác định dự án khoa học và công nghệ đặt hàng cấp Bộ Quốc phòng mở phiên họp có bắt buộc Chủ tịch Hội đồng phải tham gia?,GENERAL_SEMANTIC,32,,0.3936507936507937,9,0.02734375,2.3567593097686768,1,163424,236717,192327|57856|50424|11663|236717,192327|57856|50424|11663|163424,192327|57856|50424|11663|163424,226458|163424|57856|192327|120600,Thong-tu-180-2019-TT-BQP-trinh-tu-thu-tuc-de-xuat-xac-dinh-nhiem-vu-khoa-hoc-cong-nghe-dat-hang-4307 || Thong-tu-07-2014-TT-BKHCN-trinh-tu-thu-tuc-xac-dinh-nhiem-vu-khoa-hoc-cong-nghe-su-dung-ngan-sach-23 || Thong-tu-06-2023-TT-BKHCN-thu-tuc-xac-dinh-nhiem-vu-khoa-hoc-cong-nghe-cap-quoc-gia-su-dung-ngan-sac || Quyet-dinh-332-QD-LDTBXH-2018-Quy-che-quan-ly-nhiem-vu-khoa-hoc-va-cong-nghe-cap-Bo-380383 || Thong-tu-03-2017-TT-BKHCN-sua-doi-07-2014-TT-BKHCN-nhiem-vu-khoa-hoc-quoc-gia-ngan-sach-350179,6|5|6|5|0,6|6|6|6|2,6|6|6|6|3
25942,"Chồng ngoại tình, vợ có được đơn phương ly hôn không?",CONDITION,11,NEGATION,0.6746031746031746,13,0.02734375,2.006293773651123,1,46918,245154,134404|204578|258410|176583|245154,134404|204578|258410|176583|245154,134404|204578|258410|176583|46918,204578|134404|258410|276833|176583,Luat-Hon-nhan-va-gia-dinh-2014-238640 ||  || Nghi-quyet-02-2000-NQ-HDTP-huong-dan-ap-dung-quy-dinh-Luat-Hon-nhan-va-gia-dinh-nam-2000-47272 || Thong-tu-lien-tich-01-2016-TTLT-TANDTC-VKSNDTC-BTP-huong-dan-thi-hanh-Luat-hon-nhan-gia-dinh-293202 || Bo-luat-to-tung-dan-su-2015-296861,5|6|3|3|0,6|6|3|5|5,6|6|4|5|5
35736,Thủ tục ra quyết định không công nhận hòa giải thành tại tòa án trong trường hợp thuận tình ly hôn được quy định ra sao?,PROCEDURE,26,INSTRUMENT|NEGATION|HYPOTHETICAL,0.615079365079365,12,0.02734375,4.360513210296631,1,161495,130747,203564|46918|98697|98045|130747,203564|98697|46918|130747|98045,203564|98697|46918|161495|98045,161495|98697|203564|130747|98045,Luat-Hoa-giai-doi-thoai-tai-Toa-an-so-58-2020-QH14-395767 ||  || Bo-luat-to-tung-dan-su-2015-296861 ||  || ,6|4|6|2|2,6|4|6|3|5,6|4|6|6|5
94682,Thành viên Ban Biên tập Cổng thông tin điện tử Bộ Tài chính sẽ nhận được những quyền lợi gì?,GENERAL_SEMANTIC,20,,0.5716931216931218,11,0.02734375,2.9333019256591797,0,,,218388|27047|142382|183504|250030,218388|183504|27047|142382|250030,218388|183504|27047|142382|250030,218388|160771|183504|260098|186104,Quyet-dinh-2131-QD-BTC-Quy-che-hoat-dong-cua-Cong-thong-tin-dien-tu-Bo-Tai-chinh-2016-325818 || Quyet-dinh-4148-QD-BTP-Quy-che-hoat-dong-Ban-Bien-tap-Cong-thong-tin-130839 || Quyet-dinh-7082-QD-BCT-nam-2012-Quy-che-hoat-dong-Cong-thong-tin-dien-tu-151995 || Quyet-dinh-2819-QD-TTCP-nam-2012-Quy-che-hoat-dong-Ban-Bien-tap-Cong-thong-tin-151046 || Quyet-dinh-146-QD-BTTTT-cung-cap-thong-tin-dich-vu-cong-truc-tuyen-tren-Cong-Thong-tin-dien-tu-2017-,5|4|3|5|4,5|5|6|5|5,6|5|6|5|6
164484,Chủ tịch Ủy ban nhân dân cấp huyện được quyền xử phạt người tổ chức sự kiện giới thiệu mỹ phẩm nhưng không thông báo tới cơ quan có thẩm quyền không?,SANCTION,32,NEGATION,0.8462962962962963,18,0.029296875,2.0697083473205566,1,229874,18428,107019|9129|18428|306050|32778,107019|9129|306050|18428|32778,107019|9129|229874|306050|32778,107019|152966|9129|229874|108148,Nghi-dinh-117-2020-ND-CP-quy-dinh-xu-phat-vi-pham-hanh-chinh-trong-linh-vuc-y-te-398159 || Nghi-dinh-38-2021-ND-CP-xu-phat-vi-pham-hanh-chinh-trong-linh-vuc-van-hoa-quang-cao-469165 || Nghi-dinh-119-2020-ND-CP-xu-phat-vi-pham-hanh-chinh-trong-hoat-dong-bao-chi-hoat-dong-xuat-ban-45462 ||  || Nghi-dinh-128-2020-ND-CP-xu-phat-vi-pham-hanh-chinh-trong-linh-vuc-hai-quan-426375,4|2|1|1|1,4|4|1|2|1,6|6|2|2|3
157564,Thân nhân liệt sĩ có được giải quyết chế độ ưu đãi người có công nuôi liệt sĩ không?,PROCEDURE,19,NEGATION,0.3746031746031746,7,0.029541015625,3.4588398933410645,0,,,156|6239|305827|303955|123271,156|305827|6239|303955|123271,156|305827|6239|303955|123271,156|305827|233494|25075|40539,Nghi-dinh-131-2021-ND-CP-huong-dan-Phap-lenh-Uu-dai-nguoi-co-cong-voi-cach-mang-288920 || Thong-tu-05-2013-TT-BLDTBXH-huong-dan-thu-tuc-lap-ho-so-thuc-hien-che-do-uu-dai-192986 || Phap-lenh-02-2020-UBTVQH14-uu-dai-nguoi-co-cong-voi-Cach-mang-460718 || Quyet-dinh-108-QD-LDTBXH-2022-cong-bo-thu-tuc-hanh-chinh-linh-vuc-nguoi-co-cong-509219 || Nghi-dinh-31-2013-ND-CP-huong-dan-Phap-lenh-uu-dai-nguoi-co-cong-voi-cach-mang-181099,6|6|5|3|5,6|6|5|6|6,6|6|6|6|6
105856,Nội dung chính cần có khi lập phương thức vận hành hệ thống điện miền là gì?,DEFINITION,17,HYPOTHETICAL,0.5375661375661377,11,0.03125,3.2660443782806396,1,279492,265229,212986|189946|150162|263188|265229,212986|189946|150162|263188|265229,212986|189946|150162|263188|279492,212986|189946|131639|148098|150162,Thong-tu-40-2014-TT-BCT-quy-trinh-dieu-do-he-thong-dien-quoc-gia-257251 || Quyet-dinh-69-QD-DTDL-2018-Kiem-tra-chuc-danh-tham-gia-dieu-do-van-hanh-he-thong-dien-quoc-gia-39596 || Thong-tu-39-2015-TT-BCT-he-thong-dien-phan-phoi-296868 || Thong-tu-25-2016-TT-BCT-he-thong-dien-truyen-tai-334019 || Nghi-dinh-37-2019-ND-CP-huong-dan-Luat-Quy-hoach-374745,6|5|5|3|0,6|6|5|5|2,6|6|5|6|2
125272,Chi phí thực hiện bắt giữ tàu biển được thanh toán theo nguyên tắc nào theo quy định của pháp luật?,GENERAL_SEMANTIC,21,,0.6074074074074075,13,0.03125,3.8441436290740967,0,,,242506|288109|232070|82810|289217,242506|288109|232070|82810|90853,242506|288109|232070|82810|289217,242506|90853|288109|82810|65787,Nghi-dinh-57-2010-ND-CP-huong-dan-thi-hanh-Phap-lenh-thu-tuc-bat-giu-tau-bien-106194 || Bo-luat-hang-hai-Viet-Nam-2015-298374 || Phap-lenh-thu-tuc-bat-giu-tau-bien-2008-05-2008-UBTVQH12-70478 || Phap-lenh-11-2010-UBTVQH12-thu-tuc-bat-giu-tau-bay-103504 || Thong-tu-261-2016-TT-BTC-quy-dinh-ve-phi-le-phi-hang-hai-bieu-muc-thu-phi-le-phi-hang-hai-319384,5|6|5|2|2,6|6|5|5|2,6|6|5|5|2
148206,Đề xuất mở rộng phạm vi đánh thuế bảo vệ môi trường đối với hàng hóa khi sử dụng gây ô nhiễm môi trường?,GENERAL_SEMANTIC,24,HYPOTHETICAL,0.6317460317460317,12,0.03125,2.0694735050201416,1,111532,122717,272812|299694|80245|80630|122717,299694|80245|272812|111532|80630,299694|80245|272812|111532|80630,303466|80245|299694|111532|187075,Luat-so-72-2020-QH14-Bao-ve-moi-truong-2020-431147 || Luat-thue-bao-ve-moi-truong-2010-115247 || Thong-tu-152-2011-TT-BTC-huong-dan-Nghi-dinh-67-2011-ND-CP-huong-dan-Luat-thue-131987 || Nghi-quyet-579-2018-UBTVQH14-Bieu-thue-bao-ve-moi-truong-374960 || Thong-tu-159-2012-TT-BTC-sua-doi-Thong-tu-152-2011-TT-BTC-huong-dan-Nghi-dinh-67-149966,4|5|5|3|3,6|5|5|5|4,6|5|5|5|5
156316,"Thời gian thực hiện thí điểm nộp thuế điện tử đối với hàng hóa xuất khẩu, nhập khẩu Đề án là khi nào?",CONDITION,23,HYPOTHETICAL,0.7883597883597884,18,0.03125,2.6954550743103027,1,257429,200293,120333|35531|161949|200293|190965,120333|35531|161949|200293|190965,120333|35531|161949|257429|190965,120333|161949|257429|246534|277210,Quyet-dinh-101-QD-TCHQ-2023-nop-thue-dien-tu-hang-hoa-xuat-nhap-khau-qua-trung-gian-thanh-toan-55300 || Thong-tu-19-2021-TT-BTC-huong-dan-giao-dich-dien-tu-trong-linh-vuc-thue-469068 || Luat-quan-ly-thue-2019-387595 || Nghi-dinh-18-2021-ND-CP-sua-doi-Nghi-dinh-134-2016-ND-CP-huong-dan-Luat-Thue-xuat-nhap-khau-386321 || Luat-thue-xuat-khau-thue-nhap-khau-2016-280693,6|3|3|0|1,6|4|4|3|1,6|5|5|3|1
15670,"Cơ sở giáo dục nào được kiểm tra và công nhận biết tiếng Việt thành thạo trong cơ sở khám bệnh, chữa bệnh?",GENERAL_SEMANTIC,23,,0.346031746031746,9,0.03125,4.386560916900635,0,,,173452|298336|96483|276631|234757,173452|298336|96483|276631|234757,173452|298336|96483|276631|234757,173452|298336|234757|268197|96483,Nghi-dinh-109-2016-ND-CP-cap-chung-chi-hanh-nghe-nguoi-hanh-nghe-cap-giay-phep-hoat-dong-316127 || Thong-tu-41-2011-TT-BYT-huong-dan-cap-chung-chi-hanh-nghe-nguoi-hanh-nghe-131877 || Thong-tu-07-2018-TT-BYT-huong-dan-kinh-doanh-duoc-cua-Luat-duoc-Nghi-dinh-54-2017-ND-CP-381621 ||  || Luat-kham-benh-chua-benh-nam-2009-98714,6|6|6|1|3,6|6|6|5|6,6|6|6|5|6
38602,Chi cục Hải quan quản lý kho có trách nhiệm như thế nào với việc chuyển loại xăng dầu trong kho ngoại quan xăng dầu?,GENERAL_SEMANTIC,25,,0.3388888888888889,9,0.03125,4.400600910186768,1,122813,34136,70574|260889|177389|222640|34136,70574|177389|222640|260889|34136,70574|260889|177389|222640|122813,70574|222640|177389|196969|34136, || Thong-tu-69-2016-TT-BTC-thu-tuc-hai-quan-xang-dau-hoa-chat-xuat-nhap-khau-tam-nhap-tai-xuat-chuyen-k || Thong-tu-39-2018-TT-BTC-sua-doi-Thong-tu-38-2015-TT-BTC-kiem-tra-giam-sat-hai-quan-342345 || Thong-tu-38-2015-TT-BTC-thu-tuc-hai-quan-thue-xuat-khau-nhap-khau-quan-ly-thue-hang-xuat-nhap-khau-2 || Quyet-dinh-140-2021-QD-TANDTC-Quy-che-quan-ly-xe-o-to-phuc-vu-chuc-danh-trong-Toa-an-nhan-dan-474826,6|6|4|5|0,6|6|4|5|0,6|6|4|5|1
49284,"Trình tự cấp Giấy phép đối với trường hợp chuyển đổi chương trình, dự án tài chính vi mô như thế nào?",PROCEDURE,22,,0.7317460317460318,16,0.03125,3.876464605331421,0,,,71651|299550|276267|48595|30157,71651|299550|30157|276267|48595,71651|299550|30157|276267|48595,71651|30157|299550|133938|124296,Thong-tu-03-2018-TT-NHNN-cap-Giay-phep-to-chuc-va-hoat-dong-cua-to-chuc-Tai-chinh-vi-mo-328857 || Quyet-dinh-20-2017-QD-TTg-hoat-dong-chuong-trinh-du-an-tai-chinh-vi-mo-to-chuc-chinh-tri-352057 || Thong-tu-19-2019-TT-NHNN-mang-luoi-hoat-dong-cua-to-chuc-tai-chinh-vi-mo-428431 || Thong-tu-10-2018-TT-NHNN-trinh-tu-thu-tuc-chap-thuan-nhung-thay-doi-cua-to-chuc-tai-chinh-vi-mo-3642 || Thong-tu-30-2015-TT-NHNN-cap-Giay-phep-to-chuc-hoat-dong-cua-to-chuc-tin-dung-phi-ngan-hang-299233,5|5|3|2|2,5|5|3|2|3,5|6|5|5|5
56766,Người muốn trở thành hội viên của Hội Nghệ sĩ Nhiếp ảnh Việt Nam thì phải đáp ứng những điều kiện nào?,CONDITION,22,,0.5915343915343916,13,0.03125,2.610053062438965,1,229046|70255,102561|280367,183231|207058|134982|102561|280367,183231|134982|207058|229046|102561,183231|207058|134982|229046|70255,183231|134982|229046|60889|207058,Quyet-dinh-65-2005-QD-BNV-Dieu-le-Hoi-Nghe-si-Nhiep-anh-Viet-Nam-sua-doi-20948 || Quyet-dinh-97-2005-QD-BNV-Dieu-le-sua-doi-Hoi-nhung-nguoi-lam-cong-tac-Dien-anh-Viet-Nam-Hoi-Dien-an || Quyet-dinh-861-QD-BNV-Dieu-le-Hoi-My-thuat-Viet-Nam-181087 || Quyet-dinh-840-QD-BNV-2021-phe-duyet-Dieu-le-Hoi-Bao-ve-quyen-tac-pham-dien-anh-483281 || Quyet-dinh-316-QD-BNV-nam-2012-phe-duyet-Dieu-le-Hoi-Truyen-thong-so-Viet-Nam-141708,6|5|5|1|0,6|5|5|4|1,6|5|5|5|4
92524,Công tác đưa hoạt động chữ thập đỏ vào trường học để tiếp cận với thanh thiếu niên phải được thực hiện như thế nào?,GENERAL_SEMANTIC,25,,0.683068783068783,14,0.03125,1.458153247833252,1,195170,299436,183216|17305|224736|299436|201504,183216|224736|17305|299436|201504,183216|224736|17305|195170|201504,183216|195170|224736|123877|119286,Thong-tu-07-2014-TT-BGDDT-hoat-dong-chu-thap-do-trong-truong-hoc-Bo-truong-Bo-Giao-duc-Dao-tao-2014- || Luat-hoat-dong-chu-thap-do-2008-11-2008-QH12-66954 || Quyet-dinh-1895-QD-TTg-2021-giao-duc-ly-tuong-cach-mang-dao-duc-loi-song-cho-nhi-dong-494137 || Thong-tu-19-2020-TT-BGDDT-quy-dinh-che-do-bao-cao-dinh-ky-447229 || Quyet-dinh-282-QD-TTg-2018-phe-duyet-Dieu-le-Hoi-Chu-thap-do-Viet-Nam-376742,5|2|4|0|2,5|5|4|1|2,5|5|4|2|5
93166,Quy định về giải pháp phòng chống lũ thì các bãi sông tại sông Hồng và sông Thái Bình được nghiên cứu xây dựng như thế nào?,GENERAL_SEMANTIC,27,,0.5134920634920634,11,0.03125,1.355993628501892,1,260249,205155,195131|80085|227969|14021|205155,195131|80085|227969|14021|205155,195131|80085|227969|14021|260249,80085|195131|227969|260249|3011,Quyet-dinh-257-QD-TTg-quy-hoach-phong-chong-lu-de-dieu-song-Hong-Thai-Binh-2016-303048 || Quyet-dinh-429-QD-TTg-2023-sua-doi-Quyet-dinh-257-QD-TTg-phong-chong-lu-song-Hong-564091 || Luat-de-dieu-2006-79-2006-QH11-15872 || Luat-tai-nguyen-nuoc-2012-142767 || Luat-Phong-chong-thien-tai-Luat-De-dieu-sua-doi-2020-so-60-2020-QH14-373522,6|5|5|2|1,6|5|6|6|2,6|5|6|6|3
