row_index,qid,question,char_len,word_len,count_dieu,count_khoan,count_diem,count_chuong,count_muc,instrument_luat,instrument_bo_luat,instrument_nghi_dinh,instrument_thong_tu,instrument_quyet_dinh,instrument_nghi_quyet,instrument_phap_lenh,instrument_hien_phap,has_explicit_legal_locator,has_instrument_number,has_year,has_version_cue,has_cross_ref_cue,instrument_type_count,has_numeric_expression,has_entity_hint,archetype
1815,131446,Hồ sơ để mở tài khoản thanh toán gồm những gì?,46,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
1816,55736,Trình tự đo ngắm trên một trạm máy khi đo độ lún công trình bằng phương pháp đo cao hình học cấp 2 được tiến hành như thế nào?,126,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,PROCEDURE
1817,52206,Ban Đối ngoại Tổng Liên đoàn lao động Việt Nam thực hiện những nhiệm vụ nào?,76,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
1818,74010,Cửa xe taxi cần niêm yết những thông tin gì?,44,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
1819,122536,Sau khi tốt nghiệp ngành chế tạo thiết bị cơ khí trình độ trung cấp thì người học phải có được những kiến thức nào?,115,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
1820,57984,Cá nhân bắn pháo hoa nổ có phải hành vi trái pháp luật không?,61,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,GENERAL_SEMANTIC
1821,10390,Cách tính thời gian hưởng chế độ trợ cấp hàng tháng đối với quân nhân tham gia bảo vệ tổ quốc đã xuất ngũ từ năm 1995 như thế nào?,130,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,PROCEDURE
1822,65952,"Nộp hồ sơ ghi nhận tổ chức tư vấn, dịch vụ quyền tác giả, quyền liên quan tại đâu?",82,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PROCEDURE
1823,6458,Quyền của cơ sở sản xuất con giống vật nuôi là gà Tàu vàng được quy định thế nào?,81,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
1824,72652,Xử lý đối với trang thiết bị y tế có sử dụng kết quả phân loại bị thu hồi,73,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
1825,44970,Phụ nữ đang nuôi con nhỏ đã được ân giảm án tử hình thì thì phải chấp hành tối thiểu bao nhiêu năm tù?,102,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NUMERICAL_THRESHOLD
1826,84392,Người nộp thuế nợ thuế đối với hàng xuất nhập khẩu quá 90 ngày kể từ ngày hết thời hạn có bị cưỡng chế thi hành quyết định hành chính hay không?,144,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,PROCEDURE
1827,121998,"Báo cáo thỉnh thị trong công tác thực hành quyền công tố, kiểm sát xét xử hình sự về vụ việc cụ thể được thực hiện như thế nào?",127,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
1828,34900,Người lao động nước ngoài không thuộc diện cấp giấy phép lao động được quy định thế nào?,88,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PROCEDURE
1829,14572,Tổng cục Thuế yêu cầu triển khai giảm thuế trước bạ ô tô từ ngày 1/7/2023 theo Công điện 04/CĐ-TCT phải không?,110,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,CONDITION
1830,117912,Người chiếm đoạt vật liệu hạt nhân dẫn đến chết người là người bị bệnh nặng có được giảm nhẹ trách nhiệm hình sự không?,119,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CONDITION
1831,86880,Trước khi cấp chứng minh quân nhân chuyên nghiệp thì cơ quan có thẩm quyền cần phải thu thập những thông tin nào đối với sĩ quan quân đội?,138,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PROCEDURE
1832,19618,Bộ Chính trị đã đặt ra tình hình và nguyên nhân nào trong phương hướng phát triển của Hà Nội đến năm 2030?,106,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,GENERAL_SEMANTIC
1833,32322,Xây dựng cơ sở hạ tầng bảo vệ môi trường nông thôn; thu hút các doanh nghiệp đầu tư các khu xử lý chất thải trong chương trình xây dựng nông thôn mới giai đoạn 2021-2025?,170,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,GENERAL_SEMANTIC
1834,6486,"Người học ngành dược trình độ cao đẳng sau khi tốt nghiệp có thể làm những vị trí, công việc nào?",97,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
1835,87234,Thanh tra viên là gì và việc sắp xếp ngạch thanh tra viên theo thứ tự ra sao?,77,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,DEFINITION
1836,77580,Chủ đầu tư cấp 1 có các nghĩa vụ gì?,36,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,PROCEDURE
1837,9602,Bão có phải là sự kiện bất khả kháng không?,43,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
1838,145736,"Hồ sơ đăng ký người phụ thuộc giảm trừ gia cảnh đối với cá nhân có thu nhập từ tiền lương, tiền công gồm những thành phần nào?",126,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PROCEDURE
1839,126410,"Các bộ, cơ quan ngang bộ, cơ quan thuộc chính phủ phải thực hiện các nội dung để triển khai Nghị định 44/2022/NĐ-CP như thế nào?",128,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,GENERAL_SEMANTIC
1840,59618,Đăng ký xe thế chấp do ngân hàng bán đấu giá để thu hồi nợ thì cần có những giấy tờ gì?,87,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
1841,160060,Xác nhận kiến thức pháp luật về bán hàng đa cấp được pháp luật quy định như thế nào?,84,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,PROCEDURE
1842,167194,Người học nghề vận hành máy thi công nền trình độ cao đẳng phải có mức độ tự chủ và trách nhiệm như thế nào?,108,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NUMERICAL_THRESHOLD
1843,140908,Làm Bí thư Đoàn thanh niên tại xã vừa được công nhận là vùng có điều kiện kinh tế - xã hội đặc biệt khó khăn thì sẽ được nhận những khoản trợ cấp nào?,150,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
1844,33688,Soạn thảo văn bản quy phạm pháp luật của Bộ Giao thông vận tải theo thủ tục rút gọn trong những trường hợp nào?,111,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,PROCEDURE
1845,78784,Trường hợp có sai sót trong văn bản hợp nhất thì ai sẽ xử lý?,61,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
1846,83390,Thủ tục nộp tiền phạt vi phạm giao thông được quy định như thế nào?,67,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SANCTION
1847,142868,Có được hưởng chế độ ưu đãi đối với thương binh 21% không?,58,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,CONDITION
1848,46738,Bộ phận Tiếp nhận và Trả kết quả giải quyết thủ tục hành chính được hiểu như thế nào?,85,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
1849,19354,Thực hiện đề nghị cấp giấy phép kinh doanh dịch vụ lữ hành nội địa theo những bước nào?,87,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,PROCEDURE
1850,111326,Nguyên tắc trong quản lý và sử dụng viện trợ được quy định như thế nào?,71,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
1851,100518,"Khi nào học sinh THCS, THPT được lên lớp?",41,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
1852,115636,Hành vi nào là hành vi bị nghiêm cấm về biên phòng?,51,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
1853,109264,Công chức đang công tác tại Viện kiểm sát nhân dân đang trong thời gian xử lý kỷ luật thì có được thực hiện việc chuyển đổi vị trí công tác không?,146,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,CONDITION
1854,125650,Tập thủ tục tố tụng khi lập hồ sơ kiểm sát vụ án dân sự trường hợp Viện kiểm sát tham gia phiên tòa sơ thẩm gồm những tài liệu gì?,130,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
1855,14754,Cho cá nhân khác sử dụng Giấy phép cho thuê lại lao động thì doanh nghiệp có bị thu hồi giấy phép không?,104,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GENERAL_SEMANTIC
1856,159826,"Kho bạc Nhà nước ở tỉnh, thành phố trực thuộc Trung ương có được trích tài khoản của cá nhân mở tại Kho bạc Nhà nước để nộp ngân sách nhà nước không?",149,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PROCEDURE
1857,68406,Người lao động có trách nhiệm bảo vệ bí mật kinh doanh của doanh nghiệp hay không?,82,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GENERAL_SEMANTIC
1858,61308,Thẻ bảo hiểm y tế được quy định thế nào?,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
1859,106334,Thời gian thử thách đối với người phạm tội hưởng án treo không được quá bao nhiêu năm?,86,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NUMERICAL_THRESHOLD
1860,166328,"Xử phạt đối với hành vi phạt tiền, trừ lương của nhân viên trái quy định pháp luật?",83,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,SANCTION
1861,118486,Tổ chức thanh lý trụ sở UBND cấp xã theo hình thức phá dỡ thế nào?,66,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,PROCEDURE
1862,140444,Cán bộ sử dụng thang máy tại Trụ sở Bộ Tài nguyên và Môi trường phải chấp hành các quy định nào?,96,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
1863,130368,Quy trình khen thưởng Bằng khen của Thủ tướng Chính phủ trong Quân đội nhân dân quy định như thế nào?,101,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
1864,45864,Một số loại thuốc thử và vật liệu thử nào được dùng trong thí nghiệm để chẩn đoán bệnh tụ huyết trùng gia cầm ở gà?,115,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
1865,7482,Các hồ sơ cần thiết để đăng ký niêm yết cổ phiếu?,49,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
1866,71446,Thời hạn tự nguyện thi hành án đối với người phải thi hành án là bao nhiêu ngày?,80,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NUMERICAL_THRESHOLD
1867,141988,Trách nhiệm tổ chức hội nghị nhà chung cư lần đầu của Ủy ban nhân dân cấp xã là gì?,83,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PROCEDURE
1868,15212,Chủ tịch Ủy ban nhân dân cấp xã có quyền xử phạt người nhập khẩu nguồn gen cây trồng gây hại đến sức khỏe con người không?,122,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SANCTION
1869,8212,Có những biện pháp cưỡng chế nào đối với pháp nhân thương mại?,62,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
1870,75872,Hiểu thế nào về sản phẩm mật mã dân sự?,39,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
1871,129366,Cơ sở vật chất và trang thiết bị Trung tâm Chống độc của Bệnh viện đa khoa hạng đặc biệt được bố trí như thế nào?,113,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
1872,12012,Để thành lập Hội đồng quản lý thì đơn vị sự nghiệp công lập trong lĩnh vực tài chính cần chuẩn bị những giấy tờ gì?,115,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
1873,146572,Đăng ký giao dịch đảm bảo có tốn phí hay không?,47,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
1874,2034,"Hồ sơ miễn, giảm tiền thuê đất 2022?",36,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,PROCEDURE
1875,99242,Bóng cười có bị cấm sản xuất tại Việt Nam không?,48,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
1876,130158,Cơ sở vật chất và trang thiết bị khi tổ chức thi đấu môn Cầu lông được chuẩn bị như thế nào?,92,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GENERAL_SEMANTIC
1877,103124,Mức xử phạt vi phạm hành chính đối với người thông thầu là bao nhiêu tiền?,74,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SANCTION
1878,130848,Khai thác khoáng sản làm vật liệu xây dựng thông thường bị xem là trái phép khi nào?,84,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
1879,39918,Có được thu hồi đất nông nghiệp để thực hiện dự án quan trọng quốc gia do Quốc hội quyết định chủ trương đầu tư hay không?,122,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,CONDITION
1880,34214,Kỹ thuật viên đường bộ hạng 2 có nhiệm vụ như thế nào?,54,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,GENERAL_SEMANTIC
1881,15670,"Cơ sở giáo dục nào được kiểm tra và công nhận biết tiếng Việt thành thạo trong cơ sở khám bệnh, chữa bệnh?",106,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
1882,99830,Hội đồng khoa học Viện kiểm sát nhân dân tối cao có chức năng gì? Cơ cấu của Hội đồng khoa học như thế nào?,107,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
1883,125306,"Khi xử lý đơn khiếu nại được gửi đến Viện kiểm sát, tiến hành phân loại đơn như thế nào?",88,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
1884,164868,Ai có quyền cấp chứng chỉ chuyên môn cho người điều khiển phương tiện giao thông?,81,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
1885,128292,Sĩ quan Công an nhân dân muốn xuất ngũ để ra nước ngoài định cư thì có cần đủ số năm công tác không?,100,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
1886,144442,Nghĩa vụ của thành viên liên hiệp hợp tác xã?,45,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
1887,13582,"Nhiệm vụ, quyền hạn của cơ quan thi hành án dân sự cấp tỉnh quy định thế nào?",77,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PROCEDURE
1888,153960,Cá nhân được cấp chứng chỉ hành nghề thiết kế kết cấu công trình cần có bao nhiêu năm kinh nghiệm thiết kế trở lên?,115,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PROCEDURE
1889,3764,Công ty đại chúng là gì?,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DEFINITION
1890,66128,Người đứng đầu đơn vị thuộc Bộ Nội vụ vắng mặt tại cuộc họp giao ban hàng tuần của Bộ thì có được ủy nhiệm cho cấp phó dự thay hay không?,137,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
1891,167662,Doanh nghiệp bắt buộc mua lại trái phiếu trước hạn chào bán ra thị trường quốc tế theo yêu cầu của nhà đầu tư trong trường hợp nào?,131,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,CONDITION
1892,56646,Quy trình để được thành lập trường đại học tư thục gồm mấy bước?,64,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
1893,111632,Chuyển xếp lương đối với viên chức Quản lý dự án hàng hải khi chuyển ngạch cùng loại viên chức ra sao?,102,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
1894,99184,Giá tính thuế tiêu thụ đặc biệt đối với trò chơi điện tử có thưởng được xác định như thế nào?,93,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
1895,138474,Nguyên tắc để học môn học giáo dục quốc phòng và an ninh ra sao?,64,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
1896,20510,Khi nào được cấp lại chứng chỉ hành nghề thú y?,47,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
1897,14214,Bản đồ quy hoạch sử dụng đất cấp huyện bao gồm những gì?,56,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
1898,164100,Quy định mới về xử phạt vi phạm trong lĩnh vực trồng trọt khi nào có hiệu lực?,78,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,SANCTION
1899,49284,"Trình tự cấp Giấy phép đối với trường hợp chuyển đổi chương trình, dự án tài chính vi mô như thế nào?",101,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
1900,127244,Thời hạn xác nhận hồ sơ đề nghị hỗ trợ tiền thuê nhà như thế nào?,65,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
1901,36776,Kế hoạch an ninh cảng biển được Bộ luật ISPS quy định như thế nào?,66,15,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,GENERAL_SEMANTIC
1902,75490,"Các khoản chi nguyên liệu, vật liệu, nhiên liệu, năng lượng, hàng hóa có được tính vào chi phí được trừ khi xác định thu nhập chịu thuế TNDN hay không?",151,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CONDITION
1903,93228,Việc điều chỉnh chương trình phát triển nhà ở được thực hiện như thế nào?,73,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
1904,22922,Việc tiếp nhận thông báo tổ chức lễ hội cấp huyên được thực hiện theo trình tự nào?,83,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,PROCEDURE
1905,29964,"Mua, bán trang thiết bị thuộc loại B, C, D phải đáp ứng điều kiện nào?",70,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CONDITION
1906,36866,Việc xây dựng chương trình đảm bảo và cải tiến chất lượng bệnh viện được quy định thế nào?,90,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
1907,152480,Viên chức được cử tham gia đoàn công tác nước ngoài của các ban ngành thuộc cơ quan Bảo Hiểm xã hội Việt Nam phải chuẩn bị bằng văn bản những vấn đề gì?,152,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GENERAL_SEMANTIC
1908,54870,Cách tính mức phụ cấp ưu đãi nghề đối với công chức phục vụ người bệnh gây mê hồi sức hiện nay được quy định như thế nào?,121,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
1909,60202,"Ai có quyền quyết định chỉnh sửa nội dung chứng chỉ nghiệp vụ sư phạm dạy trình độ cao đẳng, trình độ trung cấp?",112,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,PROCEDURE
1910,31822,Điều lệ công ty bao gồm những nội dung gì?,42,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GENERAL_SEMANTIC
1911,83518,Con liệt sĩ ở TP. Hồ Chí Minh sẽ được cộng lên đến 02 điểm cho kỳ thi tuyển sinh vào lớp 10 sắp tới?,100,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,GENERAL_SEMANTIC
1912,102832,Có các phương pháp giám sát trọng điểm về HIV nào?﻿,51,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
1913,57570,"Những đơn vị nào phải triển khai, ghi nhận và lưu trữ thông tin thực hiện nhiệm vụ bảo đảm chuyến bay chuyên cơ của Việt Nam?",125,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
1914,88876,Người đảm nhiệm chức danh kiểm soát viên khí tượng thủy văn hạng 2 phải có năng lực chuyên môn nghiệp vụ như thế nào?,117,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,GENERAL_SEMANTIC
1915,73468,Đề thi Hóa tốt nghiệp THPT năm 2023 phải đáp ứng những yêu cầu gì?,66,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,CONDITION
1916,53756,Các biện pháp khẩn cấp tạm thời,31,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
1917,63810,"Tăng cường quản lý thuế đối với hoạt động kinh doanh thương mại điện tử và xây dựng quy chuẩn, tiêu chuẩn kết nối, chia sẻ dữ liệu tại Chỉ thị mới như thế nào?",159,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CONDITION
1918,103258,Hóa đơn điện tử áp dụng với những đối tượng nào?,48,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CONDITION
1919,93440,Hội viên của Hội Khoa học kỹ thuật Lạnh và Điều hòa không khí Việt Nam là những người nào?,90,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
1920,123484,Có thể mua trái phiếu của công ty cổ phần bằng gì?,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GENERAL_SEMANTIC
1921,29980,Thuế bảo vệ môi trường là gì? Công thức tính thuế bảo vệ môi trường ra sao?,75,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEFINITION
1922,146082,Chủ hộ kinh doanh có thể thuê người điều hành hoạt động kinh doanh của hộ kinh doanh được không?,96,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GENERAL_SEMANTIC
1923,8242,"Phụ cấp trách nhiệm đối với cán bộ trực tiếp vận hành, bảo dưỡng máy phát nơtron NA-3C là bao nhiêu?",100,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,PROCEDURE
1924,168264,Mẫu đơn đề nghị vay vốn gửi Quỹ Phát triển Khoa học và Công nghệ Quốc gia mới nhất hiện nay?,92,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,GENERAL_SEMANTIC
1925,12464,"Xử lý sự cố liên quan đến hoạt động của Phòng máy chủ của Ủy ban Dân tộc, đánh giá và phân loại mức độ ảnh hưởng của sự cố theo mấy mức?",136,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,NUMERICAL_THRESHOLD
1926,61258,"Thực hiện cải cách tiền lương, chính sách BHXH phù hợp với điều kiện đất nước trong giai đoạn 2023-2025?",104,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,CONDITION
1927,149398,Thực hiện thí nghiệm thiết bị trên lưới điện phân phối đột xuất thì đơn vị phân phối cần thông báo cho khách hàng trước bao nhiêu ngày?,135,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NUMERICAL_THRESHOLD
1928,129562,Vốn điều lệ của Tập đoàn Bưu chính Viễn thông Việt Nam là bao nhiêu?,68,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NUMERICAL_THRESHOLD
1929,137290,Việc tổ chức nhập học đối với học viên trúng xét tuyển chương trình đào tạo sơ cấp lý luận chính trị tại Trung tâm chính trị cấp huyện là trách nhiệm của ai?,157,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PROCEDURE
1930,90572,Quy trình giải quyết kiến nghị về kết quả lựa chọn nhà thầu được thực hiện như thế nào?,87,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PROCEDURE
1931,37762,Nhà phân phối hóa chất ở Việt Nam có cần cung cấp Phiếu an toàn hóa chất cho bên mua hay không?,95,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
1932,34418,Chủ tịch Hội đồng thành viên Công ty Mua bán nợ Việt Nam do ai bổ nhiệm?,72,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GENERAL_SEMANTIC
1933,59570,Điều kiện công ty đại chúng phát hành cổ phiếu để chào mua công khai là gì?,75,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CONDITION
1934,166334,Trẻ em khuyết tật đi học mẫu giáo có phải đóng học phí hay không?,65,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
1935,9848,"Thủ tục, điều kiện thông báo thiết lập website thương mại điện tử bán hàng",74,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
